date	value	incidence	scenario	lower_ci	upper_ci
2021-07-22	29645	NA	Observed	NA	NA
2021-07-23	30492	847	Observed	NA	NA
2021-07-24	31145	653	Observed	NA	NA
2021-07-25	32083	938	Observed	NA	NA
2021-07-26	33452	1369	Observed	NA	NA
2021-07-27	34570	1118	Observed	NA	NA
2021-07-28	35297	727	Observed	NA	NA
2021-07-29	36397	1100	Observed	NA	NA
2021-07-30	37171	774	Observed	NA	NA
2021-07-31	38064	893	Observed	NA	NA
2021-08-01	38925	861	Observed	NA	NA
2021-08-02	39363	438	Observed	NA	NA
2021-08-03	40111	748	Observed	NA	NA
2021-08-04	40995	884	Observed	NA	NA
2021-08-05	42083	1088	Observed	NA	NA
2021-08-06	42808	725	Observed	NA	NA
2021-08-07	43530	722	Observed	NA	NA
2021-08-08	44239	709	Observed	NA	NA
2021-08-09	44520	281	Observed	NA	NA
2021-08-10	45457	937	Observed	NA	NA
2021-08-11	46320	863	Observed	NA	NA
2021-08-12	46896	576	Observed	NA	NA
2021-08-13	47471	575	Observed	NA	NA
2021-08-14	47995	524	Observed	NA	NA
2021-08-15	48462	467	Observed	NA	NA
2021-08-16	48711	249	Observed	NA	NA
2021-08-17	49428	NA	No intervention	45385	53651
2021-08-18	50022	594	No intervention	45072	55190
2021-08-19	50620	598	No intervention	44830	56664
2021-08-20	51230	610	No intervention	44718	58075
2021-08-21	51842	612	No intervention	44647	59471
2021-08-22	52461	619	No intervention	44588	60831
2021-08-23	53090	629	No intervention	44544	62189
2021-08-24	53725	635	No intervention	44584	63543
2021-08-25	54364	639	No intervention	44606	64913
2021-08-26	55002	638	No intervention	44657	66272
2021-08-27	55656	654	No intervention	44676	67617
2021-08-28	56312	656	No intervention	44748	68986
2021-08-29	56975	663	No intervention	44819	70395
2021-08-30	57644	669	No intervention	44891	71808
2021-08-31	58319	675	No intervention	45001	73219
2021-09-01	59002	683	No intervention	45103	74673
2021-09-02	59684	682	No intervention	45188	76090
2021-09-03	60379	695	No intervention	45291	77612
2021-09-04	61079	700	No intervention	45390	79115
2021-09-05	61785	706	No intervention	45499	80663
2021-09-06	62498	713	No intervention	45616	82158
2021-09-07	63218	720	No intervention	45732	83753
2021-09-08	63947	729	No intervention	45862	85373
2021-09-09	64681	734	No intervention	45975	86944
2021-09-10	65418	737	No intervention	46118	88631
2021-09-11	66166	748	No intervention	46244	90256
2021-09-12	66916	750	No intervention	46377	92007
2021-09-13	67674	758	No intervention	46534	93703
2021-09-14	68440	766	No intervention	46675	95458
2021-09-15	69215	775	No intervention	46831	97215
2021-09-16	70003	788	No intervention	46973	99013
2021-09-17	70792	789	No intervention	47112	100860
2021-09-18	71587	795	No intervention	47261	102711
2021-09-19	72389	802	No intervention	47388	104644
2021-09-20	73202	813	No intervention	47575	106537
2021-09-21	74023	821	No intervention	47692	108586
2021-09-22	74853	830	No intervention	47865	110606
2021-09-23	75689	836	No intervention	48021	112589
2021-09-24	76529	840	No intervention	48154	114566
2021-09-25	77377	848	No intervention	48325	116679
2021-09-26	78229	852	No intervention	48479	118802
2021-09-27	79098	869	No intervention	48614	121014
2021-09-28	79968	870	No intervention	48825	123225
2021-09-29	80848	880	No intervention	48981	125473
2021-09-30	81736	888	No intervention	49129	127743
2021-10-01	82635	899	No intervention	49285	130063
2021-10-02	83535	900	No intervention	49402	132552
2021-10-03	84442	907	No intervention	49559	134878
2021-10-04	85359	917	No intervention	49716	137337
2021-10-05	86282	923	No intervention	49902	139860
2021-10-06	87213	931	No intervention	49988	142332
2021-10-07	88150	937	No intervention	50146	144917
2021-10-08	89097	947	No intervention	50310	147475
2021-10-09	90054	957	No intervention	50482	150178
2021-10-10	91018	964	No intervention	50612	152870
2021-10-11	91987	969	No intervention	50780	155546
2021-10-12	92970	983	No intervention	50970	158240
2021-10-13	93951	981	No intervention	51140	160992
2021-10-14	94944	993	No intervention	51215	163756
2021-10-15	95942	998	No intervention	51387	166622
2021-10-16	96948	1006	No intervention	51615	169552
2021-10-17	97968	1020	No intervention	51728	172396
2021-10-18	98993	1025	No intervention	51872	175332
2021-10-19	100020	1027	No intervention	52056	178406
2021-10-20	101055	1035	No intervention	52133	181440
2021-10-21	102103	1048	No intervention	52321	184514
2021-10-22	103158	1055	No intervention	52485	187573
2021-10-23	104220	1062	No intervention	52644	190792
2021-10-24	105285	1065	No intervention	52780	193902
2021-10-25	106358	1073	No intervention	52940	197158
2021-10-26	107440	1082	No intervention	53047	200457
2021-10-27	108522	1082	No intervention	53219	203665
2021-10-28	109618	1096	No intervention	53391	207000
2021-10-29	110719	1101	No intervention	53538	210268
2021-10-30	111825	1106	No intervention	53649	213765
