stat	value
thetaS_last_obs_p_mean	0.9937
thetaI_last_obs_p_mean	3.972199e-05
thetaR_last_obs_p_mean	0.00626026
thetaS_last_obs_p_ci_low	0.9933899
thetaS_last_obs_p_ci_med	0.9937006
thetaS_last_obs_p_ci_up	0.9940067
thetaI_last_obs_p_ci_low	1.84149e-05
thetaI_last_obs_p_ci_med	3.88123e-05
thetaI_last_obs_p_ci_up	6.618691e-05
thetaR_last_obs_p_ci_low	0.005954748
thetaR_last_obs_p_ci_med	0.006259747
thetaR_last_obs_p_ci_up	0.006569524
R0_p_mean	1.584775
R0_p_ci_low	0.6762284
R0_p_ci_med	1.441712
R0_p_ci_up	3.303486
gamma_p_mean	0.04951938
gamma_p_ci_low	0.006554597
gamma_p_ci_med	0.03504439
gamma_p_ci_up	0.1806305
beta_p_mean	0.0682675
beta_p_ci_low	0.009158099
beta_p_ci_med	0.05389614
beta_p_ci_up	0.2111006
incidence_mean	0.03750556
incidence_ci_low	3.221923e-05
incidence_ci_median	0.0002516226
incidence_ci_up	0.570848
thetaI_tp1_mean	0.00547817
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.06548746
thetaR_tp1_mean	0.01620896
thetaR_tp1_ci_low	0.003087737
thetaR_tp1_ci_med	0.00671557
thetaR_tp1_ci_up	0.1056355
Y_tp1_mean	0.005477616
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.06546822
R_tp1_mean	0.0162092
R_tp1_ci_low	0.003079386
R_tp1_ci_med	0.00671864
R_tp1_ci_up	0.1055204
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.0334032
thetaR_max_ci_low	0.002647768
thetaR_max_ci_med	0.006879809
thetaR_max_ci_up	0.4241792
cumInf_mean	0.04334825
cumInf_ci_low	0.002654653
cumInf_ci_med	0.006966555
cumInf_ci_up	0.5747763
dthetaI_tp1_date	06/20/21
first_tp_mean	03/06/21
first_tp_ci_low	01/13/21
first_tp_ci_med	02/04/21
first_tp_ci_up	07/31/21
dthetaI_tp2_date	06/20/21
second_tp_mean	03/09/21
second_tp_ci_low	01/15/21
second_tp_ci_med	02/05/21
second_tp_ci_up	07/31/21
end_p_mean	04/29/21
end_p_ci_low	03/04/21
end_p_ci_med	03/29/21
end_p_ci_up	07/31/21
begin_str	01/13/2021
