Dates	variable	value	upper_ci	color	type	State
2020-06-03	mod_4	4125	12454	Moderate return	solid	ap
2020-06-03	mod_5	4343	13112	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	4011	12107	Cautious return	solid	ap
2020-06-04	mod_2	4305	13579	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	4615	14698	No Intervention	solid	ap
2020-06-04	mod_4	4298	13624	Moderate return	solid	ap
2020-06-04	mod_5	4624	14598	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	4134	13082	Cautious return	solid	ap
2020-06-05	mod_2	4488	14756	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	4925	16394	No Intervention	solid	ap
2020-06-05	mod_4	4483	14781	Moderate return	solid	ap
2020-06-05	mod_5	4927	16331	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	4260	14019	Cautious return	solid	ap
2020-06-06	mod_2	4675	16036	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	5264	18262	No Intervention	solid	ap
2020-06-06	mod_4	4672	15987	Moderate return	solid	ap
2020-06-06	mod_5	5260	18157	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	4385	14987	Cautious return	solid	ap
2020-06-07	mod_2	4867	17200	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	5634	20429	No Intervention	solid	ap
2020-06-07	mod_4	4866	17230	Moderate return	solid	ap
2020-06-07	mod_5	5632	20280	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	4513	15974	Cautious return	solid	ap
2020-06-08	mod_2	5067	18516	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	6042	22772	No Intervention	solid	ap
2020-06-08	mod_4	5068	18547	Moderate return	solid	ap
2020-06-08	mod_5	6043	22651	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	4638	16930	Cautious return	solid	ap
2020-06-09	mod_2	5275	19871	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	6495	25461	No Intervention	solid	ap
2020-06-09	mod_4	5278	19910	Moderate return	solid	ap
2020-06-09	mod_5	6494	25319	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	4764	17968	Cautious return	solid	ap
2020-06-10	mod_2	5497	21338	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	6999	28490	No Intervention	solid	ap
2020-06-10	mod_4	5497	21314	Moderate return	solid	ap
2020-06-10	mod_5	7002	28475	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	4893	18918	Cautious return	solid	ap
2020-06-11	mod_2	5731	22939	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	7562	32132	No Intervention	solid	ap
2020-06-11	mod_4	5724	22950	Moderate return	solid	ap
2020-06-11	mod_5	7567	31963	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	5025	19867	Cautious return	solid	ap
2020-06-12	mod_2	5976	24717	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	8194	36163	No Intervention	solid	ap
2020-06-12	mod_4	5965	24510	Moderate return	solid	ap
2020-06-12	mod_5	8202	36021	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	5160	20930	Cautious return	solid	ap
2020-06-13	mod_2	6230	26378	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	8908	40874	No Intervention	solid	ap
2020-06-13	mod_4	6216	26277	Moderate return	solid	ap
2020-06-13	mod_5	8916	40669	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	5294	22028	Cautious return	solid	ap
2020-06-14	mod_2	6500	28291	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	9712	46263	No Intervention	solid	ap
2020-06-14	mod_4	6484	28214	Moderate return	solid	ap
2020-06-14	mod_5	9728	46303	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	5429	23069	Cautious return	solid	ap
2020-06-15	mod_2	6781	30182	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	10623	52479	No Intervention	solid	ap
2020-06-15	mod_4	6764	30209	Moderate return	solid	ap
2020-06-15	mod_5	10649	52416	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	5566	24199	Cautious return	solid	ap
2020-06-16	mod_2	7077	32382	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	11667	59820	No Intervention	solid	ap
2020-06-16	mod_4	7064	32274	Moderate return	solid	ap
2020-06-16	mod_5	11692	59660	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	5707	25376	Cautious return	solid	ap
2020-06-17	mod_2	7395	34648	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	12853	68187	No Intervention	solid	ap
2020-06-17	mod_4	7375	34546	Moderate return	solid	ap
2020-06-17	mod_5	12884	67982	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	5852	26472	Cautious return	solid	ap
2020-06-18	mod_2	7730	37211	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	14218	78264	No Intervention	solid	ap
2020-06-18	mod_4	7703	37060	Moderate return	solid	ap
2020-06-18	mod_5	14251	77963	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	6000	27795	Cautious return	solid	ap
2020-06-19	mod_2	8084	39692	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	15785	90034	No Intervention	solid	ap
2020-06-19	mod_4	8054	39716	Moderate return	solid	ap
2020-06-19	mod_5	15830	89483	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	6146	28930	Cautious return	solid	ap
2020-06-20	mod_2	8462	42775	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	17580	103142	No Intervention	solid	ap
2020-06-20	mod_4	8430	42530	Moderate return	solid	ap
2020-06-20	mod_5	17649	102556	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	6297	30245	Cautious return	solid	ap
2020-06-21	mod_2	8868	45734	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	19668	118215	No Intervention	solid	ap
2020-06-21	mod_4	8822	45650	Moderate return	solid	ap
2020-06-21	mod_5	19750	117689	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	6451	31577	Cautious return	solid	ap
2020-06-22	mod_2	9293	49190	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	22074	135714	No Intervention	solid	ap
2020-06-22	mod_4	9253	48840	Moderate return	solid	ap
2020-06-22	mod_5	22195	135787	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	6605	32880	Cautious return	solid	ap
2020-06-23	mod_2	9751	52398	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	24862	156650	No Intervention	solid	ap
2020-06-23	mod_4	9708	52458	Moderate return	solid	ap
2020-06-23	mod_5	25039	156278	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	6764	34306	Cautious return	solid	ap
2020-06-24	mod_2	10239	56167	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	28102	180501	No Intervention	solid	ap
2020-06-24	mod_4	10188	56078	Moderate return	solid	ap
2020-06-24	mod_5	28357	179804	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	6933	35639	Cautious return	solid	ap
2020-06-25	mod_2	10774	60573	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	31887	208180	No Intervention	solid	ap
2020-06-25	mod_4	10712	60319	Moderate return	solid	ap
2020-06-25	mod_5	32234	207034	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	7103	37284	Cautious return	solid	ap
2020-06-26	mod_2	11341	64934	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	36282	241075	No Intervention	solid	ap
2020-06-26	mod_4	11275	64651	Moderate return	solid	ap
2020-06-26	mod_5	36749	239229	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	7279	38737	Cautious return	solid	ap
2020-06-27	mod_2	11961	69806	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	41390	279283	No Intervention	solid	ap
2020-06-27	mod_4	11881	69229	Moderate return	solid	ap
2020-06-27	mod_5	42020	276639	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	7462	40234	Cautious return	solid	ap
2020-06-28	mod_2	12626	74711	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	47357	322389	No Intervention	solid	ap
2020-06-28	mod_4	12537	74219	Moderate return	solid	ap
2020-06-28	mod_5	48153	319656	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	7657	41941	Cautious return	solid	ap
2020-06-29	mod_2	13348	80369	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	54286	371805	No Intervention	solid	ap
2020-06-29	mod_4	13246	79793	Moderate return	solid	ap
2020-06-29	mod_5	55261	370231	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	7853	43669	Cautious return	solid	ap
2020-06-30	mod_2	14136	86805	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	62304	431010	No Intervention	solid	ap
2020-06-30	mod_4	14015	85944	Moderate return	solid	ap
2020-06-30	mod_5	63497	428180	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	8050	45248	Cautious return	solid	ap
2020-07-01	mod_2	14995	93178	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	71578	500236	No Intervention	solid	ap
2020-07-01	mod_4	14847	92497	Moderate return	solid	ap
2020-07-01	mod_5	72986	497017	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	8258	47265	Cautious return	solid	ap
2020-07-02	mod_2	15925	100456	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	82256	580889	No Intervention	solid	ap
2020-07-02	mod_4	15747	99356	Moderate return	solid	ap
2020-07-02	mod_5	83880	574080	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	8474	49002	Cautious return	solid	ap
2020-07-03	mod_2	16930	108121	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	94490	672278	No Intervention	solid	ap
2020-07-03	mod_4	16737	107161	Moderate return	solid	ap
2020-07-03	mod_5	96333	665071	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	8695	50999	Cautious return	solid	ap
2020-07-04	mod_2	18026	116231	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	108458	773170	No Intervention	solid	ap
2020-07-04	mod_4	17819	115437	Moderate return	solid	ap
2020-07-04	mod_5	110505	768768	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	8938	52781	Cautious return	solid	ap
2020-07-05	mod_2	19224	124944	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	124269	899461	No Intervention	solid	ap
2020-07-05	mod_4	18984	124475	Moderate return	solid	ap
2020-07-05	mod_5	126549	889465	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	9182	55222	Cautious return	solid	ap
2020-07-06	mod_2	20527	134759	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	142146	1041199	No Intervention	solid	ap
2020-07-06	mod_4	20266	134152	Moderate return	solid	ap
2020-07-06	mod_5	144629	1030520	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	9435	57336	Cautious return	solid	ap
2020-07-07	mod_2	21951	145050	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	162226	1205689	No Intervention	solid	ap
2020-07-07	mod_4	21668	144434	Moderate return	solid	ap
2020-07-07	mod_5	164904	1190571	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	9704	59721	Cautious return	solid	ap
2020-07-08	mod_2	23518	156622	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	184671	1397552	No Intervention	solid	ap
2020-07-08	mod_4	23193	156095	Moderate return	solid	ap
2020-07-08	mod_5	187505	1378437	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	9981	61812	Cautious return	solid	ap
2020-07-09	mod_2	25232	168650	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	209622	1610577	No Intervention	solid	ap
2020-07-09	mod_4	24865	167603	Moderate return	solid	ap
2020-07-09	mod_5	212627	1595871	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	10264	64476	Cautious return	solid	ap
2020-07-10	mod_2	27097	181678	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	237272	1860621	No Intervention	solid	ap
2020-07-10	mod_4	26710	180973	Moderate return	solid	ap
2020-07-10	mod_5	240359	1843954	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	10573	66775	Cautious return	solid	ap
2020-07-11	mod_2	29133	196213	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	267700	2149415	No Intervention	solid	ap
2020-07-11	mod_4	28708	194739	Moderate return	solid	ap
2020-07-11	mod_5	270861	2125303	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	10887	69373	Cautious return	solid	ap
2020-07-12	mod_2	31369	211907	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	301083	2475445	No Intervention	solid	ap
2020-07-12	mod_4	30900	209804	Moderate return	solid	ap
2020-07-12	mod_5	304227	2451349	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	11223	71914	Cautious return	solid	ap
2020-07-13	mod_2	33802	227794	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	337502	2847644	No Intervention	solid	ap
2020-07-13	mod_4	33291	227227	Moderate return	solid	ap
2020-07-13	mod_5	340545	2815663	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	11574	74961	Cautious return	solid	ap
2020-07-14	mod_2	36474	246484	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	377048	3277404	No Intervention	solid	ap
2020-07-14	mod_4	35903	244388	Moderate return	solid	ap
2020-07-14	mod_5	379939	3231601	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	11944	78128	Cautious return	solid	ap
2020-07-15	mod_2	39393	266391	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	419845	3751680	No Intervention	solid	ap
2020-07-15	mod_4	38752	263925	Moderate return	solid	ap
2020-07-15	mod_5	422468	3713131	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	12326	81156	Cautious return	solid	ap
2020-07-16	mod_2	42569	288037	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	465917	4295356	No Intervention	solid	ap
2020-07-16	mod_4	41857	283337	Moderate return	solid	ap
2020-07-16	mod_5	468225	4243077	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	12732	84473	Cautious return	solid	ap
2020-07-17	mod_2	46031	310731	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	515327	4898963	No Intervention	solid	ap
2020-07-17	mod_4	45229	306143	Moderate return	solid	ap
2020-07-17	mod_5	517232	4851290	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	13165	87801	Cautious return	solid	ap
2020-07-18	mod_2	49775	334381	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	568048	5564720	No Intervention	solid	ap
2020-07-18	mod_4	48900	329952	Moderate return	solid	ap
2020-07-18	mod_5	569527	5507194	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	13614	90730	Cautious return	solid	ap
2020-07-19	mod_2	53844	362940	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	624128	6343363	No Intervention	solid	ap
2020-07-19	mod_4	52865	355750	Moderate return	solid	ap
2020-07-19	mod_5	625111	6245917	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	14094	94613	Cautious return	solid	ap
2020-07-20	mod_2	58248	392020	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	683561	7153429	No Intervention	solid	ap
2020-07-20	mod_4	57166	384211	Moderate return	solid	ap
2020-07-20	mod_5	684008	7043209	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	14603	98343	Cautious return	solid	ap
2020-07-21	mod_2	63021	425835	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	746326	8023996	No Intervention	solid	ap
2020-07-21	mod_4	61823	414575	Moderate return	solid	ap
2020-07-21	mod_5	746178	7896516	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	15139	101887	Cautious return	solid	ap
2020-07-22	mod_2	68166	458136	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	812347	8955992	No Intervention	solid	ap
2020-07-22	mod_4	66849	447443	Moderate return	solid	ap
2020-07-22	mod_5	811673	8811278	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	15707	106044	Cautious return	solid	ap
2020-07-23	mod_2	73704	495920	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	881612	9949023	No Intervention	solid	ap
2020-07-23	mod_4	72257	484524	Moderate return	solid	ap
2020-07-23	mod_5	880351	9773368	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	16308	110006	Cautious return	solid	ap
2020-07-24	mod_2	79653	534290	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	954025	10963592	No Intervention	solid	ap
2020-07-24	mod_4	78085	522031	Moderate return	solid	ap
2020-07-24	mod_5	952250	10783287	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	16945	114430	Cautious return	solid	ap
2020-07-25	mod_2	86037	578873	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	1029560	12030615	No Intervention	solid	ap
2020-07-25	mod_4	84340	563638	Moderate return	solid	ap
2020-07-25	mod_5	1027284	11825209	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	17614	119236	Cautious return	solid	ap
2020-07-26	mod_2	92868	625106	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	1108055	13124171	No Intervention	solid	ap
2020-07-26	mod_4	91049	609014	Moderate return	solid	ap
2020-07-26	mod_5	1105362	12903874	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	18330	123434	Cautious return	solid	ap
2020-07-27	mod_2	100177	676800	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	1189468	14259905	No Intervention	solid	ap
2020-07-27	mod_4	98211	657760	Moderate return	solid	ap
2020-07-27	mod_5	1186391	13984757	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	19078	127936	Cautious return	solid	ap
2020-07-28	mod_2	107953	732947	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	1273692	15370959	No Intervention	solid	ap
2020-07-28	mod_4	105854	712262	Moderate return	solid	ap
2020-07-28	mod_5	1270284	15103092	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	19883	133123	Cautious return	solid	ap
2020-07-29	mod_2	116226	791163	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	1360613	16575324	No Intervention	solid	ap
2020-07-29	mod_4	114005	768357	Moderate return	solid	ap
2020-07-29	mod_5	1356934	16264566	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	20732	138493	Cautious return	solid	ap
2020-07-30	mod_2	125017	855487	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	1450040	17737554	No Intervention	solid	ap
2020-07-30	mod_4	122650	831216	Moderate return	solid	ap
2020-07-30	mod_5	1446258	17436438	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	21619	144021	Cautious return	solid	ap
2020-07-31	mod_2	134339	921920	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	1541953	18953436	No Intervention	solid	ap
2020-07-31	mod_4	131862	897266	Moderate return	solid	ap
2020-07-31	mod_5	1538050	18610026	Normal (pre-intervention)	solid	ap
2020-07-31	mod_6	22561	148895	Cautious return	solid	ap
2020-08-01	mod_2	144204	996447	Soc. Dist. + Travel Ban	solid	ap
2020-08-01	mod_3	1636217	20203426	No Intervention	solid	ap
2020-08-01	mod_4	141584	971746	Moderate return	solid	ap
2020-08-01	mod_5	1632260	19866849	Normal (pre-intervention)	solid	ap
2020-08-01	mod_6	23556	154777	Cautious return	solid	ap
2020-08-02	mod_2	154621	1075713	Soc. Dist. + Travel Ban	solid	ap
2020-08-02	mod_3	1732751	21428587	No Intervention	solid	ap
2020-08-02	mod_4	151881	1051059	Moderate return	solid	ap
2020-08-02	mod_5	1728779	21072615	Normal (pre-intervention)	solid	ap
2020-08-02	mod_6	24601	161090	Cautious return	solid	ap
2020-08-03	mod_2	165599	1162255	Soc. Dist. + Travel Ban	solid	ap
2020-08-03	mod_3	1831310	22632087	No Intervention	solid	ap
2020-08-03	mod_4	162734	1134344	Moderate return	solid	ap
2020-08-03	mod_5	1827441	22344567	Normal (pre-intervention)	solid	ap
2020-08-03	mod_6	25706	167388	Cautious return	solid	ap
2020-08-04	mod_2	177171	1256637	Soc. Dist. + Travel Ban	solid	ap
2020-08-04	mod_3	1931800	23861163	No Intervention	solid	ap
2020-08-04	mod_4	174149	1228157	Moderate return	solid	ap
2020-08-04	mod_5	1928066	23573230	Normal (pre-intervention)	solid	ap
2020-08-04	mod_6	26883	173835	Cautious return	solid	ap
2020-08-05	mod_2	189318	1358941	Soc. Dist. + Travel Ban	solid	ap
2020-08-05	mod_3	2034139	25059542	No Intervention	solid	ap
2020-08-05	mod_4	186158	1328262	Moderate return	solid	ap
2020-08-05	mod_5	2030580	24747429	Normal (pre-intervention)	solid	ap
2020-08-05	mod_6	28110	180784	Cautious return	solid	ap
2020-08-06	mod_2	202065	1464355	Soc. Dist. + Travel Ban	solid	ap
2020-08-06	mod_3	2138223	26234307	No Intervention	solid	ap
2020-08-06	mod_4	198742	1428741	Moderate return	solid	ap
2020-08-06	mod_5	2134835	25927448	Normal (pre-intervention)	solid	ap
2020-08-06	mod_6	29413	186894	Cautious return	solid	ap
2020-08-07	mod_2	215397	1585808	Soc. Dist. + Travel Ban	solid	ap
2020-08-07	mod_3	2243828	27342728	No Intervention	solid	ap
2020-08-07	mod_4	211912	1541446	Moderate return	solid	ap
2020-08-07	mod_5	2240614	27082083	Normal (pre-intervention)	solid	ap
2020-08-07	mod_6	30779	193740	Cautious return	solid	ap
2020-08-08	mod_2	229350	1708366	Soc. Dist. + Travel Ban	solid	ap
2020-08-08	mod_3	2350871	28465397	No Intervention	solid	ap
2020-08-08	mod_4	225685	1664717	Moderate return	solid	ap
2020-08-08	mod_5	2347790	28230101	Normal (pre-intervention)	solid	ap
2020-08-08	mod_6	32225	201284	Cautious return	solid	ap
2020-08-09	mod_2	243923	1845221	Soc. Dist. + Travel Ban	solid	ap
2020-08-09	mod_3	2459205	29522225	No Intervention	solid	ap
2020-08-09	mod_4	240041	1791157	Moderate return	solid	ap
2020-08-09	mod_5	2456301	29308917	Normal (pre-intervention)	solid	ap
2020-08-09	mod_6	33748	210260	Cautious return	solid	ap
2020-08-10	mod_2	259070	1991794	Soc. Dist. + Travel Ban	solid	ap
2020-08-10	mod_3	2568845	30541477	No Intervention	solid	ap
2020-08-10	mod_4	254992	1930944	Moderate return	solid	ap
2020-08-10	mod_5	2566044	30332815	Normal (pre-intervention)	solid	ap
2020-08-10	mod_6	35344	218043	Cautious return	solid	ap
2020-08-11	mod_2	274817	2150368	Soc. Dist. + Travel Ban	solid	ap
2020-08-11	mod_3	2679602	31540011	No Intervention	solid	ap
2020-08-11	mod_4	270553	2078338	Moderate return	solid	ap
2020-08-11	mod_5	2676872	31337049	Normal (pre-intervention)	solid	ap
2020-08-11	mod_6	37020	226951	Cautious return	solid	ap
2020-08-12	mod_2	291176	2316618	Soc. Dist. + Travel Ban	solid	ap
2020-08-12	mod_3	2791243	32484190	No Intervention	solid	ap
2020-08-12	mod_4	286686	2234391	Moderate return	solid	ap
2020-08-12	mod_5	2788581	32316179	Normal (pre-intervention)	solid	ap
2020-08-12	mod_6	38784	236329	Cautious return	solid	ap
2020-08-13	mod_2	308125	2491384	Soc. Dist. + Travel Ban	solid	ap
2020-08-13	mod_3	2903708	33393873	No Intervention	solid	ap
2020-08-13	mod_4	303426	2407125	Moderate return	solid	ap
2020-08-13	mod_5	2901110	33213287	Normal (pre-intervention)	solid	ap
2020-08-13	mod_6	40632	245267	Cautious return	solid	ap
2020-08-14	mod_2	325687	2692096	Soc. Dist. + Travel Ban	solid	ap
2020-08-14	mod_3	3016861	34208142	No Intervention	solid	ap
