stat	value
thetaS_last_obs_p_mean	0.981953
thetaI_last_obs_p_mean	5.980944e-05
thetaR_last_obs_p_mean	0.01798718
thetaS_last_obs_p_ci_low	0.9813824
thetaS_last_obs_p_ci_med	0.9819552
thetaS_last_obs_p_ci_up	0.9825123
thetaI_last_obs_p_ci_low	6.855268e-06
thetaI_last_obs_p_ci_med	4.591563e-05
thetaI_last_obs_p_ci_up	0.000193107
thetaR_last_obs_p_ci_low	0.01743404
thetaR_last_obs_p_ci_med	0.01798604
thetaR_last_obs_p_ci_up	0.01854496
R0_p_mean	1.710474
R0_p_ci_low	0.7000469
R0_p_ci_med	1.55608
R0_p_ci_up	3.57372
gamma_p_mean	0.05455133
gamma_p_ci_low	0.007070234
gamma_p_ci_med	0.03865607
gamma_p_ci_up	0.1967724
beta_p_mean	0.08282845
beta_p_ci_low	0.01008649
beta_p_ci_med	0.06364688
beta_p_ci_up	0.2636184
incidence_mean	0.09739819
incidence_ci_low	0.01079637
incidence_ci_median	0.01984694
incidence_ci_up	0.8437832
thetaI_tp1_mean	0.006149545
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.07311305
thetaR_tp1_mean	0.02840931
thetaR_tp1_ci_low	0.01265189
thetaR_tp1_ci_med	0.01872324
thetaR_tp1_ci_up	0.1163665
Y_tp1_mean	0.006149313
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.0732703
R_tp1_mean	0.02841012
R_tp1_ci_low	0.01261356
R_tp1_ci_med	0.01872463
R_tp1_ci_up	0.1163845
thetaI_tp2_mean	
thetaI_tp2_ci_low	
thetaI_tp2_ci_med	
thetaI_tp2_ci_up	
thetaR_tp2_mean	
thetaR_tp2_ci_low	
thetaR_tp2_ci_med	
thetaR_tp2_ci_up	
Y_tp2_mean	
Y_tp2_ci_low	
Y_tp2_ci_med	
Y_tp2_ci_up	
R_tp2_mean	
R_tp2_ci_low	
R_tp2_ci_med	
R_tp2_ci_up	
thetaR_max_mean	0.08219462
thetaR_max_ci_low	0.0107718
thetaR_max_ci_med	0.01965943
thetaR_max_ci_up	0.7660761
cumInf_mean	0.09739819
cumInf_ci_low	0.01079637
cumInf_ci_med	0.01984694
cumInf_ci_up	0.8437832
dthetaI_tp1_date	12/28/21
first_tp_mean	10/26/21
first_tp_ci_low	08/30/21
first_tp_ci_med	09/25/21
first_tp_ci_up	03/16/22
dthetaI_tp2_date	12/28/21
second_tp_mean	10/30/21
second_tp_ci_low	09/01/21
second_tp_ci_med	09/27/21
second_tp_ci_up	03/16/22
end_p_mean	12/17/21
end_p_ci_low	10/14/21
end_p_ci_med	11/11/21
end_p_ci_up	03/16/22
begin_str	08/29/2021
