stat	value
thetaS_last_obs_p_mean	0.9978725
thetaI_last_obs_p_mean	0.0002235587
thetaR_last_obs_p_mean	0.00190394
thetaS_last_obs_p_ci_low	0.9976883
thetaS_last_obs_p_ci_med	0.9978733
thetaS_last_obs_p_ci_up	0.9980522
thetaI_last_obs_p_ci_low	0.0001678435
thetaI_last_obs_p_ci_med	0.0002227093
thetaI_last_obs_p_ci_up	0.0002850437
thetaR_last_obs_p_ci_low	0.001734187
thetaR_last_obs_p_ci_med	0.001903205
thetaR_last_obs_p_ci_up	0.002077897
R0_p_mean	1.257481
R0_p_ci_low	0.6851094
R0_p_ci_med	1.172843
R0_p_ci_up	2.333328
gamma_p_mean	0.06013819
gamma_p_ci_low	0.01014228
gamma_p_ci_med	0.05509339
gamma_p_ci_up	0.1385449
beta_p_mean	0.06972813
beta_p_ci_low	0.01382708
beta_p_ci_med	0.06496838
beta_p_ci_up	0.1520946
incidence_mean	0.001652771
incidence_ci_low	0.00028378
incidence_ci_median	0.001312934
incidence_ci_up	0.005195027
thetaI_tp1_mean	0.0003101105
thetaI_tp1_ci_low	0.0002541679
thetaI_tp1_ci_med	0.0003094179
thetaI_tp1_ci_up	0.0003699516
thetaR_tp1_mean	0.001027981
thetaR_tp1_ci_low	0.0009239116
thetaR_tp1_ci_med	0.001027451
thetaR_tp1_ci_up	0.001135492
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.002419865
R_tp1_ci_low	0.000611766
R_tp1_ci_med	0.002196743
R_tp1_ci_up	0.005402875
thetaI_tp2_mean	0.0003404277
thetaI_tp2_ci_low	0.0002815458
thetaI_tp2_ci_med	0.00033992
thetaI_tp2_ci_up	0.0004025152
thetaR_tp2_mean	0.001318426
thetaR_tp2_ci_low	0.001199298
thetaR_tp2_ci_med	0.00131799
thetaR_tp2_ci_up	0.001440286
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.002739329
thetaR_max_ci_low	0.0002625657
thetaR_max_ci_med	0.002373501
thetaR_max_ci_up	0.007258378
cumInf_mean	0.002865807
cumInf_ci_low	0.0002666579
cumInf_ci_med	0.002414666
cumInf_ci_up	0.007941396
dthetaI_tp1_date	09/06/20
first_tp_mean	09/06/20
first_tp_ci_low	08/24/20
first_tp_ci_med	09/05/20
first_tp_ci_up	10/01/20
dthetaI_tp2_date	09/16/20
second_tp_mean	09/08/20
second_tp_ci_low	08/26/20
second_tp_ci_med	09/07/20
second_tp_ci_up	10/03/20
end_p_mean	12/26/20
end_p_ci_low	10/27/20
end_p_ci_med	12/13/20
end_p_ci_up	03/11/21
begin_str	08/24/2020
