stat	value
thetaS_last_obs_p_mean	0.9855101
thetaI_last_obs_p_mean	0.001481249
thetaR_last_obs_p_mean	0.01300863
thetaS_last_obs_p_ci_low	0.9850113
thetaS_last_obs_p_ci_med	0.9855096
thetaS_last_obs_p_ci_up	0.9859954
thetaI_last_obs_p_ci_low	0.001321744
thetaI_last_obs_p_ci_med	0.001478527
thetaI_last_obs_p_ci_up	0.001665523
thetaR_last_obs_p_ci_low	0.01254887
thetaR_last_obs_p_ci_med	0.01300653
thetaR_last_obs_p_ci_up	0.01347328
R0_p_mean	2.49962
R0_p_ci_low	1.511751
R0_p_ci_med	2.341277
R0_p_ci_up	4.424226
gamma_p_mean	0.07220342
gamma_p_ci_low	0.02265399
gamma_p_ci_med	0.0652449
gamma_p_ci_up	0.1557857
beta_p_mean	0.1597426
beta_p_ci_low	0.08429407
beta_p_ci_med	0.1567804
beta_p_ci_up	0.2560634
incidence_mean	0.5184722
incidence_ci_low	0.06550356
incidence_ci_median	0.5448278
incidence_ci_up	0.8873297
thetaI_tp1_mean	0.05732711
thetaI_tp1_ci_low	0.003230776
thetaI_tp1_ci_med	0.04059326
thetaI_tp1_ci_up	0.2008715
thetaR_tp1_mean	0.09556176
thetaR_tp1_ci_low	0.02427707
thetaR_tp1_ci_med	0.07872696
thetaR_tp1_ci_up	0.2566884
Y_tp1_mean	0.05732504
Y_tp1_ci_low	0.003145556
Y_tp1_ci_med	0.04071283
Y_tp1_ci_up	0.2027826
R_tp1_mean	0.09560865
R_tp1_ci_low	0.02398327
R_tp1_ci_med	0.07880231
R_tp1_ci_up	0.2560666
thetaI_tp2_mean	0.09805342
thetaI_tp2_ci_low	0.004533519
thetaI_tp2_ci_med	0.07940847
thetaI_tp2_ci_up	0.2948757
thetaR_tp2_mean	0.2821538
thetaR_tp2_ci_low	0.04289567
thetaR_tp2_ci_med	0.2604797
thetaR_tp2_ci_up	0.6446133
Y_tp2_mean	0.0980327
Y_tp2_ci_low	0.004632651
Y_tp2_ci_med	0.07914673
Y_tp2_ci_up	0.2939963
R_tp2_mean	0.2821667
R_tp2_ci_low	0.04254054
R_tp2_ci_med	0.2606632
R_tp2_ci_up	0.6434442
thetaR_max_mean	0.452497
thetaR_max_ci_low	0.06448464
thetaR_max_ci_med	0.4735559
thetaR_max_ci_up	0.8076175
cumInf_mean	0.5285127
cumInf_ci_low	0.07319659
cumInf_ci_med	0.5550651
cumInf_ci_up	0.8990457
dthetaI_tp1_date	07/26/21
first_tp_mean	08/01/21
first_tp_ci_low	04/30/21
first_tp_ci_med	08/03/21
first_tp_ci_up	10/09/21
dthetaI_tp2_date	09/04/21
second_tp_mean	08/29/21
second_tp_ci_low	05/06/21
second_tp_ci_med	09/04/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
