stat	value
thetaS_last_obs_p_mean	0.9877549
thetaI_last_obs_p_mean	0.001483567
thetaR_last_obs_p_mean	0.01076157
thetaS_last_obs_p_ci_low	0.9873066
thetaS_last_obs_p_ci_med	0.987757
thetaS_last_obs_p_ci_up	0.9881952
thetaI_last_obs_p_ci_low	0.001327862
thetaI_last_obs_p_ci_med	0.001482434
thetaI_last_obs_p_ci_up	0.001646136
thetaR_last_obs_p_ci_low	0.01035372
thetaR_last_obs_p_ci_med	0.01075957
thetaR_last_obs_p_ci_up	0.01117862
R0_p_mean	2.831461
R0_p_ci_low	1.67514
R0_p_ci_med	2.642376
R0_p_ci_up	5.092317
gamma_p_mean	0.07917888
gamma_p_ci_low	0.02799973
gamma_p_ci_med	0.07218331
gamma_p_ci_up	0.1692428
beta_p_mean	0.1988336
beta_p_ci_low	0.1193703
beta_p_ci_med	0.1943711
beta_p_ci_up	0.3031895
incidence_mean	0.4366421
incidence_ci_low	0.02681013
incidence_ci_median	0.4428686
incidence_ci_up	0.8712831
thetaI_tp1_mean	0.0467561
thetaI_tp1_ci_low	0.00102619
thetaI_tp1_ci_med	0.02960797
thetaI_tp1_ci_up	0.1881819
thetaR_tp1_mean	0.08216266
thetaR_tp1_ci_low	0.02219219
thetaR_tp1_ci_med	0.06720389
thetaR_tp1_ci_up	0.2259932
Y_tp1_mean	0.04675557
Y_tp1_ci_low	0.001016526
Y_tp1_ci_med	0.02963312
Y_tp1_ci_up	0.1883512
R_tp1_mean	0.08216437
R_tp1_ci_low	0.0221572
R_tp1_ci_med	0.06721122
R_tp1_ci_up	0.2260697
thetaI_tp2_mean	0.08063864
thetaI_tp2_ci_low	0.000757924
thetaI_tp2_ci_med	0.06126017
thetaI_tp2_ci_up	0.267809
thetaR_tp2_mean	0.2456526
thetaR_tp2_ci_low	0.02958843
thetaR_tp2_ci_med	0.2130213
thetaR_tp2_ci_up	0.6136665
Y_tp2_mean	0.08063859
Y_tp2_ci_low	0.0007550424
Y_tp2_ci_med	0.06127659
Y_tp2_ci_up	0.2679006
R_tp2_mean	0.24565
R_tp2_ci_low	0.02954422
R_tp2_ci_med	0.2130584
R_tp2_ci_up	0.6137392
thetaR_max_mean	0.3802191
thetaR_max_ci_low	0.03414601
thetaR_max_ci_med	0.3764075
thetaR_max_ci_up	0.7769254
cumInf_mean	0.4450554
cumInf_ci_low	0.0355863
cumInf_ci_med	0.4508978
cumInf_ci_up	0.8808736
dthetaI_tp1_date	07/28/21
first_tp_mean	07/24/21
first_tp_ci_low	05/06/21
first_tp_ci_med	08/03/21
first_tp_ci_up	10/01/21
dthetaI_tp2_date	09/08/21
second_tp_mean	08/25/21
second_tp_ci_low	05/07/21
second_tp_ci_med	09/06/21
second_tp_ci_up	10/10/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
