stat	value
thetaS_last_obs_p_mean	0.9855138
thetaI_last_obs_p_mean	0.001479966
thetaR_last_obs_p_mean	0.01300627
thetaS_last_obs_p_ci_low	0.9850173
thetaS_last_obs_p_ci_med	0.9855209
thetaS_last_obs_p_ci_up	0.9859834
thetaI_last_obs_p_ci_low	0.00131962
thetaI_last_obs_p_ci_med	0.001474499
thetaI_last_obs_p_ci_up	0.001661743
thetaR_last_obs_p_ci_low	0.0125774
thetaR_last_obs_p_ci_med	0.01300374
thetaR_last_obs_p_ci_up	0.01344389
R0_p_mean	2.527818
R0_p_ci_low	1.558216
R0_p_ci_med	2.350395
R0_p_ci_up	4.53336
gamma_p_mean	0.07117997
gamma_p_ci_low	0.0239903
gamma_p_ci_med	0.06476421
gamma_p_ci_up	0.1520477
beta_p_mean	0.1601906
beta_p_ci_low	0.08758363
beta_p_ci_med	0.1562952
beta_p_ci_up	0.2548282
incidence_mean	0.8144748
incidence_ci_low	0.5542497
incidence_ci_median	0.8355813
incidence_ci_up	0.9635497
thetaI_tp1_mean	0.09803893
thetaI_tp1_ci_low	0.01519693
thetaI_tp1_ci_med	0.08343157
thetaI_tp1_ci_up	0.2603184
thetaR_tp1_mean	0.1106704
thetaR_tp1_ci_low	0.02358067
thetaR_tp1_ci_med	0.09065362
thetaR_tp1_ci_up	0.3090326
Y_tp1_mean	0.09802063
Y_tp1_ci_low	0.01482361
Y_tp1_ci_med	0.08360323
Y_tp1_ci_up	0.2607914
R_tp1_mean	0.1106685
R_tp1_ci_low	0.02378957
R_tp1_ci_med	0.09057933
R_tp1_ci_up	0.307882
thetaI_tp2_mean	0.1740761
thetaI_tp2_ci_low	0.03346478
thetaI_tp2_ci_med	0.1577113
thetaI_tp2_ci_up	0.3952852
thetaR_tp2_mean	0.3638133
thetaR_tp2_ci_low	0.0575781
thetaR_tp2_ci_med	0.362685
thetaR_tp2_ci_up	0.7083748
Y_tp2_mean	0.1740657
Y_tp2_ci_low	0.03313033
Y_tp2_ci_med	0.1573918
Y_tp2_ci_up	0.3950805
R_tp2_mean	0.3637716
R_tp2_ci_low	0.05821732
R_tp2_ci_med	0.3625805
R_tp2_ci_up	0.7084372
thetaR_max_mean	0.7835259
thetaR_max_ci_low	0.4688788
thetaR_max_ci_med	0.8083081
thetaR_max_ci_up	0.9394834
cumInf_mean	0.8257913
cumInf_ci_low	0.563056
cumInf_ci_med	0.8461832
cumInf_ci_up	0.977907
dthetaI_tp1_date	06/29/21
first_tp_mean	07/08/21
first_tp_ci_low	06/17/21
first_tp_ci_med	07/05/21
first_tp_ci_up	08/18/21
dthetaI_tp2_date	07/26/21
second_tp_mean	07/29/21
second_tp_ci_low	07/02/21
second_tp_ci_med	07/26/21
second_tp_ci_up	09/16/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
