stat	value
thetaS_last_obs_p_mean	0.9934457
thetaI_last_obs_p_mean	0.0009916771
thetaR_last_obs_p_mean	0.005562592
thetaS_last_obs_p_ci_low	0.9931109
thetaS_last_obs_p_ci_med	0.9934472
thetaS_last_obs_p_ci_up	0.9937633
thetaI_last_obs_p_ci_low	0.0008680305
thetaI_last_obs_p_ci_med	0.000991087
thetaI_last_obs_p_ci_up	0.001122624
thetaR_last_obs_p_ci_low	0.005264344
thetaR_last_obs_p_ci_med	0.005561214
thetaR_last_obs_p_ci_up	0.00585809
R0_p_mean	2.291151
R0_p_ci_low	1.365985
R0_p_ci_med	2.135395
R0_p_ci_up	4.059232
gamma_p_mean	0.06190954
gamma_p_ci_low	0.01737657
gamma_p_ci_med	0.05516753
gamma_p_ci_up	0.1461287
beta_p_mean	0.1252456
beta_p_ci_low	0.0516269
beta_p_ci_med	0.1206913
beta_p_ci_up	0.2234969
incidence_mean	0.6626586
incidence_ci_low	0.06767062
incidence_ci_median	0.7248781
incidence_ci_up	0.9465288
thetaI_tp1_mean	0.0708823
thetaI_tp1_ci_low	0.003924003
thetaI_tp1_ci_med	0.05225601
thetaI_tp1_ci_up	0.24105
thetaR_tp1_mean	0.0888295
thetaR_tp1_ci_low	0.008867831
thetaR_tp1_ci_med	0.05865845
thetaR_tp1_ci_up	0.3193927
Y_tp1_mean	0.07089415
Y_tp1_ci_low	0.003965965
Y_tp1_ci_med	0.05225591
Y_tp1_ci_up	0.2412177
R_tp1_mean	0.08884705
R_tp1_ci_low	0.008771692
R_tp1_ci_med	0.05887898
R_tp1_ci_up	0.3206463
thetaI_tp2_mean	0.1311981
thetaI_tp2_ci_low	0.008616399
thetaI_tp2_ci_med	0.1107834
thetaI_tp2_ci_up	0.3541906
thetaR_tp2_mean	0.3379002
thetaR_tp2_ci_low	0.0170911
thetaR_tp2_ci_med	0.3190019
thetaR_tp2_ci_up	0.7442005
Y_tp2_mean	0.1312523
Y_tp2_ci_low	0.008564629
Y_tp2_ci_med	0.1111379
Y_tp2_ci_up	0.3552866
R_tp2_mean	0.3379012
R_tp2_ci_low	0.0170273
R_tp2_ci_med	0.3189556
R_tp2_ci_up	0.7416169
thetaR_max_mean	0.5733637
thetaR_max_ci_low	0.04337034
thetaR_max_ci_med	0.6335532
thetaR_max_ci_up	0.8838153
cumInf_mean	0.665673
cumInf_ci_low	0.07279001
cumInf_ci_med	0.7252609
cumInf_ci_up	0.9522497
dthetaI_tp1_date	07/16/21
first_tp_mean	08/05/21
first_tp_ci_low	06/27/21
first_tp_ci_med	07/31/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/26/21
second_tp_mean	08/27/21
second_tp_ci_low	07/15/21
second_tp_ci_med	08/27/21
second_tp_ci_up	10/11/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
