stat	value
thetaS_last_obs_p_mean	0.9836933
thetaI_last_obs_p_mean	0.004769891
thetaR_last_obs_p_mean	0.0115368
thetaS_last_obs_p_ci_low	0.9831437
thetaS_last_obs_p_ci_med	0.9837035
thetaS_last_obs_p_ci_up	0.9842104
thetaI_last_obs_p_ci_low	0.004475325
thetaI_last_obs_p_ci_med	0.004763596
thetaI_last_obs_p_ci_up	0.005079282
thetaR_last_obs_p_ci_low	0.01111943
thetaR_last_obs_p_ci_med	0.01153709
thetaR_last_obs_p_ci_up	0.01197161
R0_p_mean	2.960305
R0_p_ci_low	1.941316
R0_p_ci_med	2.797199
R0_p_ci_up	4.849806
gamma_p_mean	0.04151173
gamma_p_ci_low	0.01880854
gamma_p_ci_med	0.04056178
gamma_p_ci_up	0.07189128
beta_p_mean	0.1143905
beta_p_ci_low	0.0808732
beta_p_ci_med	0.1141526
beta_p_ci_up	0.1511709
incidence_mean	0.6611625
incidence_ci_low	0.3426576
incidence_ci_median	0.6736414
incidence_ci_up	0.8846263
thetaI_tp1_mean	0.1008882
thetaI_tp1_ci_low	0.03028296
thetaI_tp1_ci_med	0.09062975
thetaI_tp1_ci_up	0.2210675
thetaR_tp1_mean	0.1198161
thetaR_tp1_ci_low	0.05020543
thetaR_tp1_ci_med	0.113873
thetaR_tp1_ci_up	0.2165072
Y_tp1_mean	0.1008795
Y_tp1_ci_low	0.03045406
Y_tp1_ci_med	0.09054397
Y_tp1_ci_up	0.221404
R_tp1_mean	0.1197981
R_tp1_ci_low	0.05073711
R_tp1_ci_med	0.1138723
R_tp1_ci_up	0.2154146
thetaI_tp2_mean	0.1658555
thetaI_tp2_ci_low	0.04853602
thetaI_tp2_ci_med	0.1546066
thetaI_tp2_ci_up	0.343723
thetaR_tp2_mean	0.3490962
thetaR_tp2_ci_low	0.1399252
thetaR_tp2_ci_med	0.3465534
thetaR_tp2_ci_up	0.562178
Y_tp2_mean	0.1658678
Y_tp2_ci_low	0.04920598
Y_tp2_ci_med	0.1540004
Y_tp2_ci_up	0.3432225
R_tp2_mean	0.349085
R_tp2_ci_low	0.1406206
R_tp2_ci_med	0.3465776
R_tp2_ci_up	0.5618127
thetaR_max_mean	0.535504
thetaR_max_ci_low	0.2590507
thetaR_max_ci_med	0.5454585
thetaR_max_ci_up	0.7446283
cumInf_mean	0.6684423
cumInf_ci_low	0.3484144
cumInf_ci_med	0.6802727
cumInf_ci_up	0.8939151
dthetaI_tp1_date	07/26/21
first_tp_mean	07/30/21
first_tp_ci_low	07/09/21
first_tp_ci_med	07/29/21
first_tp_ci_up	09/01/21
dthetaI_tp2_date	09/07/21
second_tp_mean	09/05/21
second_tp_ci_low	08/11/21
second_tp_ci_med	09/05/21
second_tp_ci_up	10/05/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
