stat	value
thetaS_last_obs_p_mean	0.9401522
thetaI_last_obs_p_mean	0.01187226
thetaR_last_obs_p_mean	0.04797558
thetaS_last_obs_p_ci_low	0.9390911
thetaS_last_obs_p_ci_med	0.9401638
thetaS_last_obs_p_ci_up	0.941153
thetaI_last_obs_p_ci_low	0.01136626
thetaI_last_obs_p_ci_med	0.01187024
thetaI_last_obs_p_ci_up	0.0123819
thetaR_last_obs_p_ci_low	0.04705945
thetaR_last_obs_p_ci_med	0.04797973
thetaR_last_obs_p_ci_up	0.04887316
R0_p_mean	1.916085
R0_p_ci_low	1.588702
R0_p_ci_med	1.878496
R0_p_ci_up	2.473488
gamma_p_mean	0.07355757
gamma_p_ci_low	0.04384171
gamma_p_ci_med	0.07343856
gamma_p_ci_up	0.1027561
beta_p_mean	0.1379863
beta_p_ci_low	0.1054423
beta_p_ci_med	0.1377333
beta_p_ci_up	0.1706507
incidence_mean	0.4077883
incidence_ci_low	0.248422
incidence_ci_median	0.4010744
incidence_ci_up	0.6090968
thetaI_tp1_mean	0.01255654
thetaI_tp1_ci_low	0.01174661
thetaI_tp1_ci_med	0.01256409
thetaI_tp1_ci_up	0.01335652
thetaR_tp1_mean	0.04887625
thetaR_tp1_ci_low	0.04738453
thetaR_tp1_ci_med	0.04885764
thetaR_tp1_ci_up	0.05036793
Y_tp1_mean	0.01255513
Y_tp1_ci_low	0.01157137
Y_tp1_ci_med	0.01255495
Y_tp1_ci_up	0.0135445
R_tp1_mean	0.04889047
R_tp1_ci_low	0.04698219
R_tp1_ci_med	0.04888654
R_tp1_ci_up	0.05079858
thetaI_tp2_mean	0.04674086
thetaI_tp2_ci_low	0.01507957
thetaI_tp2_ci_med	0.04184193
thetaI_tp2_ci_up	0.1109394
thetaR_tp2_mean	0.2589263
thetaR_tp2_ci_low	0.18633
thetaR_tp2_ci_med	0.2551295
thetaR_tp2_ci_up	0.3526551
Y_tp2_mean	0.04675228
Y_tp2_ci_low	0.01535829
Y_tp2_ci_med	0.04197245
Y_tp2_ci_up	0.1113417
R_tp2_mean	0.2588943
R_tp2_ci_low	0.1862651
R_tp2_ci_med	0.2548356
R_tp2_ci_up	0.3521602
thetaR_max_mean	0.4120424
thetaR_max_ci_low	0.2676232
thetaR_max_ci_med	0.4080403
thetaR_max_ci_up	0.5852363
cumInf_mean	0.4407198
cumInf_ci_low	0.275862
cumInf_ci_med	0.4339116
cumInf_ci_up	0.644375
dthetaI_tp1_date	05/10/21
first_tp_mean	05/15/21
first_tp_ci_low	04/28/21
first_tp_ci_med	05/08/21
first_tp_ci_up	07/14/21
dthetaI_tp2_date	08/13/21
second_tp_mean	08/07/21
second_tp_ci_low	07/01/21
second_tp_ci_med	08/08/21
second_tp_ci_up	09/08/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
