stat	value
thetaS_last_obs_p_mean	0.9934476
thetaI_last_obs_p_mean	0.0009869772
thetaR_last_obs_p_mean	0.005565442
thetaS_last_obs_p_ci_low	0.9931292
thetaS_last_obs_p_ci_med	0.9934495
thetaS_last_obs_p_ci_up	0.9937833
thetaI_last_obs_p_ci_low	0.0008605939
thetaI_last_obs_p_ci_med	0.0009857751
thetaI_last_obs_p_ci_up	0.00111163
thetaR_last_obs_p_ci_low	0.005250487
thetaR_last_obs_p_ci_med	0.005563755
thetaR_last_obs_p_ci_up	0.005853751
R0_p_mean	2.234001
R0_p_ci_low	1.355354
R0_p_ci_med	2.091991
R0_p_ci_up	3.921067
gamma_p_mean	0.06403087
gamma_p_ci_low	0.01869746
gamma_p_ci_med	0.05708792
gamma_p_ci_up	0.1472358
beta_p_mean	0.1277774
beta_p_ci_low	0.05546809
beta_p_ci_med	0.1236246
beta_p_ci_up	0.2251877
incidence_mean	0.07345472
incidence_ci_low	0.004228684
incidence_ci_median	0.03280775
incidence_ci_up	0.4135511
thetaI_tp1_mean	0.0175754
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.005069882
thetaI_tp1_ci_up	0.1212883
thetaR_tp1_mean	0.04313122
thetaR_tp1_ci_low	0.00596225
thetaR_tp1_ci_med	0.02502713
thetaR_tp1_ci_up	0.1912123
Y_tp1_mean	0.01756633
Y_tp1_ci_low	0
Y_tp1_ci_med	0.005096963
Y_tp1_ci_up	0.1209374
R_tp1_mean	0.04312095
R_tp1_ci_low	0.006129703
R_tp1_ci_med	0.02505833
R_tp1_ci_up	0.1909024
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.0557263
thetaR_max_ci_low	0.006405545
thetaR_max_ci_med	0.02983288
thetaR_max_ci_up	0.266111
cumInf_mean	0.0773536
cumInf_ci_low	0.006686093
cumInf_ci_med	0.03717719
cumInf_ci_up	0.4152198
dthetaI_tp1_date	09/26/21
first_tp_mean	07/07/21
first_tp_ci_low	04/21/21
first_tp_ci_med	05/09/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/26/21
second_tp_mean	07/11/21
second_tp_ci_low	04/24/21
second_tp_ci_med	05/11/21
second_tp_ci_up	10/11/21
end_p_mean	10/06/21
end_p_ci_low	08/01/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
