stat	value
thetaS_last_obs_p_mean	0.9898318
thetaI_last_obs_p_mean	0.0007570313
thetaR_last_obs_p_mean	0.009411122
thetaS_last_obs_p_ci_low	0.9894537
thetaS_last_obs_p_ci_med	0.9898394
thetaS_last_obs_p_ci_up	0.9902068
thetaI_last_obs_p_ci_low	0.0006399067
thetaI_last_obs_p_ci_med	0.0007557316
thetaI_last_obs_p_ci_up	0.0008657498
thetaR_last_obs_p_ci_low	0.009060214
thetaR_last_obs_p_ci_med	0.009406007
thetaR_last_obs_p_ci_up	0.009790362
R0_p_mean	2.489799
R0_p_ci_low	1.390701
R0_p_ci_med	2.292519
R0_p_ci_up	4.722347
gamma_p_mean	0.07234969
gamma_p_ci_low	0.01844291
gamma_p_ci_med	0.06202058
gamma_p_ci_up	0.1845154
beta_p_mean	0.1558762
beta_p_ci_low	0.05849575
beta_p_ci_med	0.1506308
beta_p_ci_up	0.2882397
incidence_mean	0.4194906
incidence_ci_low	0.01039621
incidence_ci_median	0.4146599
incidence_ci_up	0.8972773
thetaI_tp1_mean	0.04560013
thetaI_tp1_ci_low	0.0005832173
thetaI_tp1_ci_med	0.02263027
thetaI_tp1_ci_up	0.2154314
thetaR_tp1_mean	0.07264018
thetaR_tp1_ci_low	0.0111926
thetaR_tp1_ci_med	0.04601238
thetaR_tp1_ci_up	0.2782887
Y_tp1_mean	0.04560011
Y_tp1_ci_low	0.0005798465
Y_tp1_ci_med	0.02266469
Y_tp1_ci_up	0.2152487
R_tp1_mean	0.07263516
R_tp1_ci_low	0.01121274
R_tp1_ci_med	0.04613249
R_tp1_ci_up	0.2781281
thetaI_tp2_mean	0.08264387
thetaI_tp2_ci_low	0.0005222825
thetaI_tp2_ci_med	0.05637136
thetaI_tp2_ci_up	0.306103
thetaR_tp2_mean	0.248644
thetaR_tp2_ci_low	0.01401585
thetaR_tp2_ci_med	0.1924966
thetaR_tp2_ci_up	0.7022534
Y_tp2_mean	0.08264496
Y_tp2_ci_low	0.0005943972
Y_tp2_ci_med	0.05634131
Y_tp2_ci_up	0.3072924
R_tp2_mean	0.2486531
R_tp2_ci_low	0.01425035
R_tp2_ci_med	0.1918849
R_tp2_ci_up	0.7025562
thetaR_max_mean	0.3519866
thetaR_max_ci_low	0.01577893
thetaR_max_ci_med	0.3279643
thetaR_max_ci_up	0.8151414
cumInf_mean	0.4265458
cumInf_ci_low	0.01800835
cumInf_ci_med	0.419186
cumInf_ci_up	0.9037232
dthetaI_tp1_date	07/31/21
first_tp_mean	08/13/21
first_tp_ci_low	05/04/21
first_tp_ci_med	08/17/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/15/21
second_tp_mean	09/01/21
second_tp_ci_low	05/06/21
second_tp_ci_med	09/13/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
