stat	value
thetaS_last_obs_p_mean	0.9543219
thetaI_last_obs_p_mean	0.007872311
thetaR_last_obs_p_mean	0.03780577
thetaS_last_obs_p_ci_low	0.953412
thetaS_last_obs_p_ci_med	0.9543247
thetaS_last_obs_p_ci_up	0.955235
thetaI_last_obs_p_ci_low	0.007514237
thetaI_last_obs_p_ci_med	0.007863704
thetaI_last_obs_p_ci_up	0.008271625
thetaR_last_obs_p_ci_low	0.03698024
thetaR_last_obs_p_ci_med	0.03780511
thetaR_last_obs_p_ci_up	0.03864935
R0_p_mean	1.450291
R0_p_ci_low	1.257491
R0_p_ci_med	1.429301
R0_p_ci_up	1.757189
gamma_p_mean	0.08069307
gamma_p_ci_low	0.04884538
gamma_p_ci_med	0.08118196
gamma_p_ci_up	0.1121628
beta_p_mean	0.1155152
beta_p_ci_low	0.07885458
beta_p_ci_med	0.1158682
beta_p_ci_up	0.1503712
incidence_mean	0.05497387
incidence_ci_low	0.0367428
incidence_ci_median	0.05232861
incidence_ci_up	0.08708931
thetaI_tp1_mean	0.005411955
thetaI_tp1_ci_low	0.005158781
thetaI_tp1_ci_med	0.005416064
thetaI_tp1_ci_up	0.005652142
thetaR_tp1_mean	0.03122233
thetaR_tp1_ci_low	0.03063177
thetaR_tp1_ci_med	0.0312219
thetaR_tp1_ci_up	0.03182915
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.06487048
R_tp1_ci_low	0.04016906
R_tp1_ci_med	0.06434581
R_tp1_ci_up	0.09464219
thetaI_tp2_mean	0.007992403
thetaI_tp2_ci_low	0.007237101
thetaI_tp2_ci_med	0.007985329
thetaI_tp2_ci_up	0.008807055
thetaR_tp2_mean	0.03909316
thetaR_tp2_ci_low	0.03727731
thetaR_tp2_ci_med	0.03909817
thetaR_tp2_ci_up	0.04082294
Y_tp2_mean	0.0079939
Y_tp2_ci_low	0.007143538
Y_tp2_ci_med	0.007992173
Y_tp2_ci_up	0.008886598
R_tp2_mean	0.03909584
R_tp2_ci_low	0.03702168
R_tp2_ci_med	0.03909503
R_tp2_ci_up	0.04106483
thetaR_max_mean	0.07794351
thetaR_max_ci_low	0.05498159
thetaR_max_ci_med	0.07574753
thetaR_max_ci_up	0.1111753
cumInf_mean	0.07923117
cumInf_ci_low	0.0553693
cumInf_ci_med	0.0765672
cumInf_ci_up	0.1164032
dthetaI_tp1_date	04/27/21
first_tp_mean	04/28/21
first_tp_ci_low	04/23/21
first_tp_ci_med	04/29/21
first_tp_ci_up	05/04/21
dthetaI_tp2_date	05/11/21
second_tp_mean	05/08/21
second_tp_ci_low	05/04/21
second_tp_ci_med	05/08/21
second_tp_ci_up	05/11/21
end_p_mean	10/09/21
end_p_ci_low	09/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
