stat	value
thetaS_last_obs_p_mean	0.9737524
thetaI_last_obs_p_mean	0.004479466
thetaR_last_obs_p_mean	0.02176814
thetaS_last_obs_p_ci_low	0.9729129
thetaS_last_obs_p_ci_med	0.9737495
thetaS_last_obs_p_ci_up	0.9745609
thetaI_last_obs_p_ci_low	0.004146126
thetaI_last_obs_p_ci_med	0.004478757
thetaI_last_obs_p_ci_up	0.004834307
thetaR_last_obs_p_ci_low	0.02105654
thetaR_last_obs_p_ci_med	0.02176453
thetaR_last_obs_p_ci_up	0.0225078
R0_p_mean	1.416334
R0_p_ci_low	1.125771
R0_p_ci_med	1.393076
R0_p_ci_up	1.86367
gamma_p_mean	0.08010222
gamma_p_ci_low	0.04248343
gamma_p_ci_med	0.08010372
gamma_p_ci_up	0.1187024
beta_p_mean	0.1112484
beta_p_ci_low	0.06500124
beta_p_ci_med	0.1114581
beta_p_ci_up	0.1543733
incidence_mean	0.03556279
incidence_ci_low	0.0177486
incidence_ci_median	0.03212102
incidence_ci_up	0.07708402
thetaI_tp1_mean	0.005003527
thetaI_tp1_ci_low	0.004653358
thetaI_tp1_ci_med	0.005003836
thetaI_tp1_ci_up	0.005332669
thetaR_tp1_mean	0.01216964
thetaR_tp1_ci_low	0.01167839
thetaR_tp1_ci_med	0.01217198
thetaR_tp1_ci_up	0.01265216
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.03725863
R_tp1_ci_low	0.02158168
R_tp1_ci_med	0.03512358
R_tp1_ci_up	0.06655974
thetaI_tp2_mean	0.006281766
thetaI_tp2_ci_low	0.005907816
thetaI_tp2_ci_med	0.006277164
thetaI_tp2_ci_up	0.006664479
thetaR_tp2_mean	0.01525298
thetaR_tp2_ci_low	0.01470013
thetaR_tp2_ci_med	0.01525386
thetaR_tp2_ci_up	0.0157871
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04539928
thetaR_max_ci_low	0.02104214
thetaR_max_ci_med	0.04248385
thetaR_max_ci_up	0.08690607
cumInf_mean	0.04653708
cumInf_ci_low	0.02104214
cumInf_ci_med	0.04290036
cumInf_ci_up	0.0975784
dthetaI_tp1_date	04/22/21
first_tp_mean	04/21/21
first_tp_ci_low	04/19/21
first_tp_ci_med	04/22/21
first_tp_ci_up	04/24/21
dthetaI_tp2_date	04/29/21
second_tp_mean	04/27/21
second_tp_ci_low	04/25/21
second_tp_ci_med	04/27/21
second_tp_ci_up	04/29/21
end_p_mean	09/23/21
end_p_ci_low	07/20/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
