stat	value
thetaS_last_obs_p_mean	0.9855653
thetaI_last_obs_p_mean	0.001420389
thetaR_last_obs_p_mean	0.01301432
thetaS_last_obs_p_ci_low	0.9850257
thetaS_last_obs_p_ci_med	0.9855234
thetaS_last_obs_p_ci_up	0.9866223
thetaI_last_obs_p_ci_low	0.0004295824
thetaI_last_obs_p_ci_med	0.001473155
thetaI_last_obs_p_ci_up	0.001669755
thetaR_last_obs_p_ci_low	0.01254532
thetaR_last_obs_p_ci_med	0.01301627
thetaR_last_obs_p_ci_up	0.01346373
R0_p_mean	2.469143
R0_p_ci_low	1.438585
R0_p_ci_med	2.295214
R0_p_ci_up	4.387747
gamma_p_mean	0.06981731
gamma_p_ci_low	0.02001055
gamma_p_ci_med	0.06364988
gamma_p_ci_up	0.1468709
beta_p_mean	0.1547858
beta_p_ci_low	0.05756416
beta_p_ci_med	0.1534641
beta_p_ci_up	0.2511445
incidence_mean	0.2045989
incidence_ci_low	0.002669683
incidence_ci_median	0.1385665
incidence_ci_up	0.6660122
thetaI_tp1_mean	0.02934099
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.01391996
thetaI_tp1_ci_up	0.1423203
thetaR_tp1_mean	0.06945568
thetaR_tp1_ci_low	0.01393142
thetaR_tp1_ci_med	0.05328273
thetaR_tp1_ci_up	0.2060306
Y_tp1_mean	0.02932365
Y_tp1_ci_low	0
Y_tp1_ci_med	0.01377087
Y_tp1_ci_up	0.1414259
R_tp1_mean	0.06946431
R_tp1_ci_low	0.01392946
R_tp1_ci_med	0.05361324
R_tp1_ci_up	0.2070613
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1657716
thetaR_max_ci_low	0.01381833
thetaR_max_ci_med	0.1188133
thetaR_max_ci_up	0.5247121
cumInf_mean	0.2150938
cumInf_ci_low	0.01431756
cumInf_ci_med	0.1495147
cumInf_ci_up	0.6771482
dthetaI_tp1_date	08/24/21
first_tp_mean	07/20/21
first_tp_ci_low	04/24/21
first_tp_ci_med	08/18/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/24/21
second_tp_mean	08/01/21
second_tp_ci_low	04/27/21
second_tp_ci_med	09/08/21
second_tp_ci_up	10/11/21
end_p_mean	10/08/21
end_p_ci_low	08/15/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
