stat	value
thetaS_last_obs_p_mean	0.9542925
thetaI_last_obs_p_mean	0.007890678
thetaR_last_obs_p_mean	0.03781679
thetaS_last_obs_p_ci_low	0.95337
thetaS_last_obs_p_ci_med	0.9543014
thetaS_last_obs_p_ci_up	0.9552122
thetaI_last_obs_p_ci_low	0.007506543
thetaI_last_obs_p_ci_med	0.007883751
thetaI_last_obs_p_ci_up	0.00830637
thetaR_last_obs_p_ci_low	0.03698558
thetaR_last_obs_p_ci_med	0.0378167
thetaR_last_obs_p_ci_up	0.03864577
R0_p_mean	1.44955
R0_p_ci_low	1.244739
R0_p_ci_med	1.427901
R0_p_ci_up	1.755087
gamma_p_mean	0.080694
gamma_p_ci_low	0.04849842
gamma_p_ci_med	0.08101134
gamma_p_ci_up	0.111347
beta_p_mean	0.1151563
beta_p_ci_low	0.07914515
beta_p_ci_med	0.1155733
beta_p_ci_up	0.1490384
incidence_mean	0.1179489
incidence_ci_low	0.05975984
incidence_ci_median	0.1108168
incidence_ci_up	0.2206986
thetaI_tp1_mean	0.0054145
thetaI_tp1_ci_low	0.00514948
thetaI_tp1_ci_med	0.005411429
thetaI_tp1_ci_up	0.005699302
thetaR_tp1_mean	0.03123822
thetaR_tp1_ci_low	0.03062252
thetaR_tp1_ci_med	0.03123478
thetaR_tp1_ci_up	0.03185979
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.08856318
R_tp1_ci_low	0.04025451
R_tp1_ci_med	0.08452145
R_tp1_ci_up	0.167445
thetaI_tp2_mean	0.008655921
thetaI_tp2_ci_low	0.002340482
thetaI_tp2_ci_med	0.007689139
thetaI_tp2_ci_up	0.02091679
thetaR_tp2_mean	0.08794379
thetaR_tp2_ci_low	0.06570598
thetaR_tp2_ci_med	0.08678311
thetaR_tp2_ci_up	0.1164679
Y_tp2_mean	0.008659291
Y_tp2_ci_low	0.002298649
Y_tp2_ci_med	0.007659696
Y_tp2_ci_up	0.02088202
R_tp2_mean	0.08795862
R_tp2_ci_low	0.06570578
R_tp2_ci_med	0.08692073
R_tp2_ci_up	0.1163776
thetaR_max_mean	0.1344245
thetaR_max_ci_low	0.07831108
thetaR_max_ci_med	0.1287913
thetaR_max_ci_up	0.2228106
cumInf_mean	0.1420651
cumInf_ci_low	0.07976522
cumInf_ci_med	0.1340601
cumInf_ci_up	0.2461237
dthetaI_tp1_date	04/27/21
first_tp_mean	04/29/21
first_tp_ci_low	04/23/21
first_tp_ci_med	04/29/21
first_tp_ci_up	05/04/21
dthetaI_tp2_date	07/24/21
second_tp_mean	05/22/21
second_tp_ci_low	05/03/21
second_tp_ci_med	05/08/21
second_tp_ci_up	09/16/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
