stat	value
thetaS_last_obs_p_mean	0.9918869
thetaI_last_obs_p_mean	0.0016762
thetaR_last_obs_p_mean	0.006436869
thetaS_last_obs_p_ci_low	0.9914956
thetaS_last_obs_p_ci_med	0.9918889
thetaS_last_obs_p_ci_up	0.992262
thetaI_last_obs_p_ci_low	0.001502233
thetaI_last_obs_p_ci_med	0.001675269
thetaI_last_obs_p_ci_up	0.001852444
thetaR_last_obs_p_ci_low	0.006117561
thetaR_last_obs_p_ci_med	0.006434922
thetaR_last_obs_p_ci_up	0.006760973
R0_p_mean	2.761704
R0_p_ci_low	1.680401
R0_p_ci_med	2.611033
R0_p_ci_up	4.650021
gamma_p_mean	0.05456925
gamma_p_ci_low	0.02107367
gamma_p_ci_med	0.05013199
gamma_p_ci_up	0.1119362
beta_p_mean	0.1367294
beta_p_ci_low	0.07640742
beta_p_ci_med	0.1344303
beta_p_ci_up	0.2066147
incidence_mean	0.8464574
incidence_ci_low	0.5748821
incidence_ci_median	0.876029
incidence_ci_up	0.9738946
thetaI_tp1_mean	0.1148553
thetaI_tp1_ci_low	0.01699039
thetaI_tp1_ci_med	0.09984144
thetaI_tp1_ci_up	0.2927557
thetaR_tp1_mean	0.10296
thetaR_tp1_ci_low	0.01734661
thetaR_tp1_ci_med	0.08122332
thetaR_tp1_ci_up	0.3081559
Y_tp1_mean	0.1148796
Y_tp1_ci_low	0.01690777
Y_tp1_ci_med	0.09999731
Y_tp1_ci_up	0.2925776
R_tp1_mean	0.102968
R_tp1_ci_low	0.01745975
R_tp1_ci_med	0.08135079
R_tp1_ci_up	0.307697
thetaI_tp2_mean	0.2049583
thetaI_tp2_ci_low	0.04959827
thetaI_tp2_ci_med	0.1955924
thetaI_tp2_ci_up	0.414441
thetaR_tp2_mean	0.3682111
thetaR_tp2_ci_low	0.05356669
thetaR_tp2_ci_med	0.3649071
thetaR_tp2_ci_up	0.7152639
Y_tp2_mean	0.2050087
Y_tp2_ci_low	0.04870287
Y_tp2_ci_med	0.1959178
Y_tp2_ci_up	0.4144648
R_tp2_mean	0.368229
R_tp2_ci_low	0.0532463
R_tp2_ci_med	0.3650852
R_tp2_ci_up	0.7171566
thetaR_max_mean	0.7824809
thetaR_max_ci_low	0.4012753
thetaR_max_ci_med	0.8173787
thetaR_max_ci_up	0.936436
cumInf_mean	0.8513505
cumInf_ci_low	0.581018
cumInf_ci_med	0.8791867
cumInf_ci_up	0.9806727
dthetaI_tp1_date	07/03/21
first_tp_mean	07/13/21
first_tp_ci_low	06/21/21
first_tp_ci_med	07/10/21
first_tp_ci_up	08/27/21
dthetaI_tp2_date	08/02/21
second_tp_mean	08/05/21
second_tp_ci_low	07/07/21
second_tp_ci_med	08/02/21
second_tp_ci_up	09/24/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
