stat	value
thetaS_last_obs_p_mean	0.9998951
thetaI_last_obs_p_mean	6.782608e-05
thetaR_last_obs_p_mean	3.703368e-05
thetaS_last_obs_p_ci_low	0.9996703
thetaS_last_obs_p_ci_med	0.9999187
thetaS_last_obs_p_ci_up	0.9999804
thetaI_last_obs_p_ci_low	6.482352e-06
thetaI_last_obs_p_ci_med	4.652935e-05
thetaI_last_obs_p_ci_up	0.0002592964
thetaR_last_obs_p_ci_low	3.509818e-06
thetaR_last_obs_p_ci_med	2.711039e-05
thetaR_last_obs_p_ci_up	0.0001279107
R0_p_mean	1.57798
R0_p_ci_low	0.7014199
R0_p_ci_med	1.484603
R0_p_ci_up	3.00319
gamma_p_mean	0.07590145
gamma_p_ci_low	0.01655638
gamma_p_ci_med	0.0652633
gamma_p_ci_up	0.1968257
beta_p_mean	0.1136944
beta_p_ci_low	0.02194461
beta_p_ci_med	0.09836829
beta_p_ci_up	0.2918595
incidence_mean	0.126038
incidence_ci_low	6.925351e-05
incidence_ci_median	0.0004368148
incidence_ci_up	0.8788692
thetaI_tp1_mean	0.007284404
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.09334466
thetaR_tp1_mean	0.01189677
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0001168951
thetaR_tp1_ci_up	0.1213236
Y_tp1_mean	0.007284223
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.09351405
R_tp1_mean	0.01189439
R_tp1_ci_low	0
R_tp1_ci_med	1.621871e-05
R_tp1_ci_up	0.1215295
thetaI_tp2_mean	0.0172484
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0
thetaI_tp2_ci_up	0.1691171
thetaR_tp2_mean	0.0866788
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0
thetaR_tp2_ci_up	0.8071443
Y_tp2_mean	0.01723504
Y_tp2_ci_low	0
Y_tp2_ci_med	0
Y_tp2_ci_up	0.1695019
R_tp2_mean	0.08668741
R_tp2_ci_low	0
R_tp2_ci_med	0
R_tp2_ci_up	0.8074667
thetaR_max_mean	0.108721
thetaR_max_ci_low	0
thetaR_max_ci_med	0
thetaR_max_ci_up	0.844514
cumInf_mean	0.1254224
cumInf_ci_low	0
cumInf_ci_med	0
cumInf_ci_up	0.8786041
dthetaI_tp1_date	07/13/21
first_tp_mean	05/30/21
first_tp_ci_low	03/27/21
first_tp_ci_med	04/27/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/20/21
second_tp_mean	06/03/21
second_tp_ci_low	03/29/21
second_tp_ci_med	04/28/21
second_tp_ci_up	10/11/21
end_p_mean	07/17/21
end_p_ci_low	05/12/21
end_p_ci_med	06/10/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
