stat	value
thetaS_last_obs_p_mean	0.9809127
thetaI_last_obs_p_mean	0.004784765
thetaR_last_obs_p_mean	0.01430249
thetaS_last_obs_p_ci_low	0.9803424
thetaS_last_obs_p_ci_med	0.9809132
thetaS_last_obs_p_ci_up	0.9814775
thetaI_last_obs_p_ci_low	0.004502822
thetaI_last_obs_p_ci_med	0.004783519
thetaI_last_obs_p_ci_up	0.00507449
thetaR_last_obs_p_ci_low	0.01381621
thetaR_last_obs_p_ci_med	0.01430202
thetaR_last_obs_p_ci_up	0.01478998
R0_p_mean	1.946759
R0_p_ci_low	1.522744
R0_p_ci_med	1.884631
R0_p_ci_up	2.742652
gamma_p_mean	0.07289769
gamma_p_ci_low	0.03716581
gamma_p_ci_med	0.07249163
gamma_p_ci_up	0.1112077
beta_p_mean	0.1369378
beta_p_ci_low	0.09525316
beta_p_ci_med	0.1367423
beta_p_ci_up	0.179918
incidence_mean	0.3756439
incidence_ci_low	0.1398954
incidence_ci_median	0.3666639
incidence_ci_up	0.6619606
thetaI_tp1_mean	0.03427051
thetaI_tp1_ci_low	0.008678016
thetaI_tp1_ci_med	0.0296753
thetaI_tp1_ci_up	0.08627327
thetaR_tp1_mean	0.09778078
thetaR_tp1_ci_low	0.05362155
thetaR_tp1_ci_med	0.09417657
thetaR_tp1_ci_up	0.1626939
Y_tp1_mean	0.03427024
Y_tp1_ci_low	0.008674256
Y_tp1_ci_med	0.02968715
Y_tp1_ci_up	0.08623247
R_tp1_mean	0.09778132
R_tp1_ci_low	0.05364323
R_tp1_ci_med	0.0941601
R_tp1_ci_up	0.1626611
thetaI_tp2_mean	0.05335306
thetaI_tp2_ci_low	0.009696534
thetaI_tp2_ci_med	0.04456511
thetaI_tp2_ci_up	0.1488202
thetaR_tp2_mean	0.2405668
thetaR_tp2_ci_low	0.1014993
thetaR_tp2_ci_med	0.2309612
thetaR_tp2_ci_up	0.4317326
Y_tp2_mean	0.05335065
Y_tp2_ci_low	0.009684925
Y_tp2_ci_med	0.04456168
Y_tp2_ci_up	0.1488202
R_tp2_mean	0.2405681
R_tp2_ci_low	0.1014406
R_tp2_ci_med	0.2309921
R_tp2_ci_up	0.4319098
thetaR_max_mean	0.3378232
thetaR_max_ci_low	0.1343752
thetaR_max_ci_med	0.3308504
thetaR_max_ci_up	0.580004
cumInf_mean	0.3837636
cumInf_ci_low	0.1466817
cumInf_ci_med	0.3746056
cumInf_ci_up	0.6713988
dthetaI_tp1_date	07/24/21
first_tp_mean	06/25/21
first_tp_ci_low	05/03/21
first_tp_ci_med	07/15/21
first_tp_ci_up	08/23/21
dthetaI_tp2_date	09/10/21
second_tp_mean	08/31/21
second_tp_ci_low	05/06/21
second_tp_ci_med	09/07/21
second_tp_ci_up	10/08/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
