stat	value
thetaS_last_obs_p_mean	0.9809072
thetaI_last_obs_p_mean	0.004785201
thetaR_last_obs_p_mean	0.0143076
thetaS_last_obs_p_ci_low	0.9803634
thetaS_last_obs_p_ci_med	0.9809071
thetaS_last_obs_p_ci_up	0.9814586
thetaI_last_obs_p_ci_low	0.00449968
thetaI_last_obs_p_ci_med	0.004784535
thetaI_last_obs_p_ci_up	0.005065494
thetaR_last_obs_p_ci_low	0.01380383
thetaR_last_obs_p_ci_med	0.01430918
thetaR_last_obs_p_ci_up	0.01479277
R0_p_mean	1.958615
R0_p_ci_low	1.540047
R0_p_ci_med	1.898466
R0_p_ci_up	2.78809
gamma_p_mean	0.07196698
gamma_p_ci_low	0.03809153
gamma_p_ci_med	0.07126005
gamma_p_ci_up	0.1113572
beta_p_mean	0.1360483
beta_p_ci_low	0.0957464
beta_p_ci_med	0.1358657
beta_p_ci_up	0.1799691
incidence_mean	0.1260401
incidence_ci_low	0.04039349
incidence_ci_median	0.1037673
incidence_ci_up	0.3409624
thetaI_tp1_mean	0.005086665
thetaI_tp1_ci_low	0.004624433
thetaI_tp1_ci_med	0.005084886
thetaI_tp1_ci_up	0.005555867
thetaR_tp1_mean	0.01464949
thetaR_tp1_ci_low	0.01384787
thetaR_tp1_ci_med	0.01464676
thetaR_tp1_ci_up	0.01542372
Y_tp1_mean	0.005088232
Y_tp1_ci_low	0.004489718
Y_tp1_ci_med	0.005085848
Y_tp1_ci_up	0.005696103
R_tp1_mean	0.01464235
R_tp1_ci_low	0.01364248
R_tp1_ci_med	0.01465427
R_tp1_ci_up	0.0156443
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1167913
thetaR_max_ci_low	0.04465718
thetaR_max_ci_med	0.1025334
thetaR_max_ci_up	0.2681305
cumInf_mean	0.1345425
cumInf_ci_low	0.04609872
cumInf_ci_med	0.1126702
cumInf_ci_up	0.3481057
dthetaI_tp1_date	05/10/21
first_tp_mean	05/15/21
first_tp_ci_low	05/01/21
first_tp_ci_med	05/07/21
first_tp_ci_up	09/04/21
dthetaI_tp2_date	05/10/21
second_tp_mean	06/20/21
second_tp_ci_low	05/02/21
second_tp_ci_med	05/11/21
second_tp_ci_up	10/09/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
