stat	value
thetaS_last_obs_p_mean	0.9918856
thetaI_last_obs_p_mean	0.001676768
thetaR_last_obs_p_mean	0.006437674
thetaS_last_obs_p_ci_low	0.9915096
thetaS_last_obs_p_ci_med	0.9918869
thetaS_last_obs_p_ci_up	0.9922538
thetaI_last_obs_p_ci_low	0.001505016
thetaI_last_obs_p_ci_med	0.001675649
thetaI_last_obs_p_ci_up	0.001854366
thetaR_last_obs_p_ci_low	0.006115011
thetaR_last_obs_p_ci_med	0.006436423
thetaR_last_obs_p_ci_up	0.006767943
R0_p_mean	2.765653
R0_p_ci_low	1.65568
R0_p_ci_med	2.591833
R0_p_ci_up	4.888504
gamma_p_mean	0.05503586
gamma_p_ci_low	0.01997165
gamma_p_ci_med	0.05099563
gamma_p_ci_up	0.1125027
beta_p_mean	0.1371655
beta_p_ci_low	0.07621802
beta_p_ci_med	0.1351865
beta_p_ci_up	0.2093015
incidence_mean	0.2591128
incidence_ci_low	0.01713262
incidence_ci_median	0.2063097
incidence_ci_up	0.7295783
thetaI_tp1_mean	0.04265278
thetaI_tp1_ci_low	0.000900896
thetaI_tp1_ci_med	0.02559057
thetaI_tp1_ci_up	0.1803484
thetaR_tp1_mean	0.07359034
thetaR_tp1_ci_low	0.01481368
thetaR_tp1_ci_med	0.05676257
thetaR_tp1_ci_up	0.2289459
Y_tp1_mean	0.04265402
Y_tp1_ci_low	0.0008948189
Y_tp1_ci_med	0.02559073
Y_tp1_ci_up	0.180368
R_tp1_mean	0.07359219
R_tp1_ci_low	0.01481948
R_tp1_ci_med	0.05676135
R_tp1_ci_up	0.2287901
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1909073
thetaR_max_ci_low	0.01960826
thetaR_max_ci_med	0.1496437
thetaR_max_ci_up	0.555026
cumInf_mean	0.2630588
cumInf_ci_low	0.02156202
cumInf_ci_med	0.210214
cumInf_ci_up	0.7328856
dthetaI_tp1_date	08/25/21
first_tp_mean	08/10/21
first_tp_ci_low	05/02/21
first_tp_ci_med	09/01/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/25/21
second_tp_mean	08/21/21
second_tp_ci_low	05/03/21
second_tp_ci_med	09/16/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
