stat	value
thetaS_last_obs_p_mean	0.9832591
thetaI_last_obs_p_mean	0.0005753301
thetaR_last_obs_p_mean	0.01616553
thetaS_last_obs_p_ci_low	0.9827298
thetaS_last_obs_p_ci_med	0.9832597
thetaS_last_obs_p_ci_up	0.983788
thetaI_last_obs_p_ci_low	0.0004765032
thetaI_last_obs_p_ci_med	0.0005741292
thetaI_last_obs_p_ci_up	0.0006818557
thetaR_last_obs_p_ci_low	0.01564837
thetaR_last_obs_p_ci_med	0.01616494
thetaR_last_obs_p_ci_up	0.01668467
R0_p_mean	1.777463
R0_p_ci_low	1.021974
R0_p_ci_med	1.621829
R0_p_ci_up	3.419561
gamma_p_mean	0.07098751
gamma_p_ci_low	0.01093806
gamma_p_ci_med	0.05366194
gamma_p_ci_up	0.2286472
beta_p_mean	0.107944
beta_p_ci_low	0.02046477
beta_p_ci_med	0.09419286
beta_p_ci_up	0.2784118
incidence_mean	0.04584317
incidence_ci_low	0.000942817
incidence_ci_median	0.01221406
incidence_ci_up	0.3333971
thetaI_tp1_mean	0.01209107
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.00167753
thetaI_tp1_ci_up	0.09907321
thetaR_tp1_mean	0.04262541
thetaR_tp1_ci_low	0.01220235
thetaR_tp1_ci_med	0.02531982
thetaR_tp1_ci_up	0.1985103
Y_tp1_mean	0.01209211
Y_tp1_ci_low	0
Y_tp1_ci_med	0.001678645
Y_tp1_ci_up	0.09892952
R_tp1_mean	0.04262457
R_tp1_ci_low	0.01218974
R_tp1_ci_med	0.02531257
R_tp1_ci_up	0.1986095
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.04710943
thetaR_max_ci_low	0.01210444
thetaR_max_ci_med	0.02604995
thetaR_max_ci_up	0.2352407
cumInf_mean	0.06068061
cumInf_ci_low	0.01236559
cumInf_ci_med	0.02826178
cumInf_ci_up	0.3453243
dthetaI_tp1_date	10/03/21
first_tp_mean	06/17/21
first_tp_ci_low	04/10/21
first_tp_ci_med	05/01/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	10/03/21
second_tp_mean	06/20/21
second_tp_ci_low	04/12/21
second_tp_ci_med	05/04/21
second_tp_ci_up	10/11/21
end_p_mean	09/25/21
end_p_ci_low	06/24/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
