stat	value
thetaS_last_obs_p_mean	0.9918945
thetaI_last_obs_p_mean	0.001676721
thetaR_last_obs_p_mean	0.006428762
thetaS_last_obs_p_ci_low	0.9915191
thetaS_last_obs_p_ci_med	0.9918972
thetaS_last_obs_p_ci_up	0.9922765
thetaI_last_obs_p_ci_low	0.001506171
thetaI_last_obs_p_ci_med	0.001677643
thetaI_last_obs_p_ci_up	0.001844162
thetaR_last_obs_p_ci_low	0.006081587
thetaR_last_obs_p_ci_med	0.006427263
thetaR_last_obs_p_ci_up	0.006782708
R0_p_mean	2.782695
R0_p_ci_low	1.648018
R0_p_ci_med	2.570562
R0_p_ci_up	4.933488
gamma_p_mean	0.05479132
gamma_p_ci_low	0.02013225
gamma_p_ci_med	0.05042979
gamma_p_ci_up	0.113314
beta_p_mean	0.1368996
beta_p_ci_low	0.0776468
beta_p_ci_med	0.1343989
beta_p_ci_up	0.2122423
incidence_mean	0.5718819
incidence_ci_low	0.0921273
incidence_ci_median	0.6078799
incidence_ci_up	0.9107059
thetaI_tp1_mean	0.07307019
thetaI_tp1_ci_low	0.005950717
thetaI_tp1_ci_med	0.05445318
thetaI_tp1_ci_up	0.2379809
thetaR_tp1_mean	0.09192824
thetaR_tp1_ci_low	0.01823838
thetaR_tp1_ci_med	0.07388833
thetaR_tp1_ci_up	0.2624203
Y_tp1_mean	0.07310018
Y_tp1_ci_low	0.005983992
Y_tp1_ci_med	0.05471416
Y_tp1_ci_up	0.2381904
R_tp1_mean	0.09191432
R_tp1_ci_low	0.01821836
R_tp1_ci_med	0.07378869
R_tp1_ci_up	0.2623324
thetaI_tp2_mean	0.1276513
thetaI_tp2_ci_low	0.01032494
thetaI_tp2_ci_med	0.109841
thetaI_tp2_ci_up	0.3309662
thetaR_tp2_mean	0.3058703
thetaR_tp2_ci_low	0.04050672
thetaR_tp2_ci_med	0.2861024
thetaR_tp2_ci_up	0.6652651
Y_tp2_mean	0.1276177
Y_tp2_ci_low	0.01043107
Y_tp2_ci_med	0.1095113
Y_tp2_ci_up	0.3311526
R_tp2_mean	0.305837
R_tp2_ci_low	0.0399285
R_tp2_ci_med	0.2855553
R_tp2_ci_up	0.6650287
thetaR_max_mean	0.4690002
thetaR_max_ci_low	0.06840003
thetaR_max_ci_med	0.4890695
thetaR_max_ci_up	0.8135159
cumInf_mean	0.5754849
cumInf_ci_low	0.09734539
cumInf_ci_med	0.6107967
cumInf_ci_up	0.9131206
dthetaI_tp1_date	07/28/21
first_tp_mean	08/10/21
first_tp_ci_low	05/08/21
first_tp_ci_med	08/08/21
first_tp_ci_up	10/10/21
dthetaI_tp2_date	09/09/21
second_tp_mean	09/05/21
second_tp_ci_low	07/19/21
second_tp_ci_med	09/08/21
second_tp_ci_up	10/11/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
