stat	value
thetaS_last_obs_p_mean	0.9252423
thetaI_last_obs_p_mean	0.02067746
thetaR_last_obs_p_mean	0.05408025
thetaS_last_obs_p_ci_low	0.9239474
thetaS_last_obs_p_ci_med	0.925248
thetaS_last_obs_p_ci_up	0.9265311
thetaI_last_obs_p_ci_low	0.01995578
thetaI_last_obs_p_ci_med	0.02067536
thetaI_last_obs_p_ci_up	0.0214471
thetaR_last_obs_p_ci_low	0.05300484
thetaR_last_obs_p_ci_med	0.0540861
thetaR_last_obs_p_ci_up	0.05510507
R0_p_mean	2.155626
R0_p_ci_low	1.825724
R0_p_ci_med	2.125915
R0_p_ci_up	2.684687
gamma_p_mean	0.06507419
gamma_p_ci_low	0.04406025
gamma_p_ci_med	0.06528155
gamma_p_ci_up	0.08574823
beta_p_mean	0.1382757
beta_p_ci_low	0.113001
beta_p_ci_med	0.1381531
beta_p_ci_up	0.1632875
incidence_mean	0.5608078
incidence_ci_low	0.4196845
incidence_ci_median	0.5595777
incidence_ci_up	0.7103408
thetaI_tp1_mean	0.02199613
thetaI_tp1_ci_low	0.0207362
thetaI_tp1_ci_med	0.02199026
thetaI_tp1_ci_up	0.02329495
thetaR_tp1_mean	0.05545045
thetaR_tp1_ci_low	0.05349415
thetaR_tp1_ci_med	0.05545869
thetaR_tp1_ci_up	0.05737679
Y_tp1_mean	0.02198564
Y_tp1_ci_low	0.02041636
Y_tp1_ci_med	0.02199358
Y_tp1_ci_up	0.02351212
R_tp1_mean	0.05545823
R_tp1_ci_low	0.05318157
R_tp1_ci_med	0.05545397
R_tp1_ci_up	0.05770307
thetaI_tp2_mean	0.07766507
thetaI_tp2_ci_low	0.04094276
thetaI_tp2_ci_med	0.0745222
thetaI_tp2_ci_up	0.1382689
thetaR_tp2_mean	0.3046158
thetaR_tp2_ci_low	0.2343074
thetaR_tp2_ci_med	0.3047806
thetaR_tp2_ci_up	0.3758442
Y_tp2_mean	0.07763967
Y_tp2_ci_low	0.04079051
Y_tp2_ci_med	0.07420479
Y_tp2_ci_up	0.1389096
R_tp2_mean	0.3046517
R_tp2_ci_low	0.2341036
R_tp2_ci_med	0.3044908
R_tp2_ci_up	0.3758928
thetaR_max_mean	0.5699455
thetaR_max_ci_low	0.4349271
thetaR_max_ci_med	0.5697455
thetaR_max_ci_up	0.7065455
cumInf_mean	0.594796
cumInf_ci_low	0.4486551
cumInf_ci_med	0.594152
cumInf_ci_up	0.7501583
dthetaI_tp1_date	05/10/21
first_tp_mean	05/10/21
first_tp_ci_low	04/27/21
first_tp_ci_med	05/06/21
first_tp_ci_up	06/24/21
dthetaI_tp2_date	07/22/21
second_tp_mean	07/16/21
second_tp_ci_low	05/09/21
second_tp_ci_med	07/19/21
second_tp_ci_up	08/08/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
