stat	value
thetaS_last_obs_p_mean	0.9930957
thetaI_last_obs_p_mean	0.001677383
thetaR_last_obs_p_mean	0.005226914
thetaS_last_obs_p_ci_low	0.9927615
thetaS_last_obs_p_ci_med	0.9930972
thetaS_last_obs_p_ci_up	0.9934356
thetaI_last_obs_p_ci_low	0.001505578
thetaI_last_obs_p_ci_med	0.001676772
thetaI_last_obs_p_ci_up	0.001861704
thetaR_last_obs_p_ci_low	0.004948416
thetaR_last_obs_p_ci_med	0.005220777
thetaR_last_obs_p_ci_up	0.005518953
R0_p_mean	2.443737
R0_p_ci_low	1.537334
R0_p_ci_med	2.276237
R0_p_ci_up	4.196816
gamma_p_mean	0.06112196
gamma_p_ci_low	0.02315562
gamma_p_ci_med	0.05795858
gamma_p_ci_up	0.1205761
beta_p_mean	0.1367006
beta_p_ci_low	0.08094283
beta_p_ci_med	0.135249
beta_p_ci_up	0.2063318
incidence_mean	0.4736408
incidence_ci_low	0.05713883
incidence_ci_median	0.4886216
incidence_ci_up	0.8694002
thetaI_tp1_mean	0.05678231
thetaI_tp1_ci_low	0.003470722
thetaI_tp1_ci_med	0.04097488
thetaI_tp1_ci_up	0.1959339
thetaR_tp1_mean	0.08607986
thetaR_tp1_ci_low	0.01730247
thetaR_tp1_ci_med	0.0692698
thetaR_tp1_ci_up	0.2446219
Y_tp1_mean	0.05677274
Y_tp1_ci_low	0.003358122
Y_tp1_ci_med	0.04082979
Y_tp1_ci_up	0.1961306
R_tp1_mean	0.08606749
R_tp1_ci_low	0.01738773
R_tp1_ci_med	0.0694587
R_tp1_ci_up	0.2464505
thetaI_tp2_mean	0.09762369
thetaI_tp2_ci_low	0.005891207
thetaI_tp2_ci_med	0.08065986
thetaI_tp2_ci_up	0.2836328
thetaR_tp2_mean	0.2795831
thetaR_tp2_ci_low	0.03618622
thetaR_tp2_ci_med	0.2534076
thetaR_tp2_ci_up	0.642645
Y_tp2_mean	0.09764152
Y_tp2_ci_low	0.006048205
Y_tp2_ci_med	0.08073584
Y_tp2_ci_up	0.2846671
R_tp2_mean	0.2796058
R_tp2_ci_low	0.03620697
R_tp2_ci_med	0.2537185
R_tp2_ci_up	0.6435835
thetaR_max_mean	0.3874995
thetaR_max_ci_low	0.05225338
thetaR_max_ci_med	0.3846334
thetaR_max_ci_up	0.7620957
cumInf_mean	0.4755304
cumInf_ci_low	0.06021642
cumInf_ci_med	0.4917158
cumInf_ci_up	0.8713531
dthetaI_tp1_date	08/02/21
first_tp_mean	08/11/21
first_tp_ci_low	05/02/21
first_tp_ci_med	08/12/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/17/21
second_tp_mean	09/04/21
second_tp_ci_low	05/05/21
second_tp_ci_med	09/10/21
second_tp_ci_up	10/11/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
