stat	value
thetaS_last_obs_p_mean	0.9401677
thetaI_last_obs_p_mean	0.01185404
thetaR_last_obs_p_mean	0.04797825
thetaS_last_obs_p_ci_low	0.9391538
thetaS_last_obs_p_ci_med	0.9401681
thetaS_last_obs_p_ci_up	0.9411778
thetaI_last_obs_p_ci_low	0.01138521
thetaI_last_obs_p_ci_med	0.01185229
thetaI_last_obs_p_ci_up	0.01233446
thetaR_last_obs_p_ci_low	0.04708109
thetaR_last_obs_p_ci_med	0.04797817
thetaR_last_obs_p_ci_up	0.04887884
R0_p_mean	1.913876
R0_p_ci_low	1.605093
R0_p_ci_med	1.879413
R0_p_ci_up	2.423922
gamma_p_mean	0.07305135
gamma_p_ci_low	0.04532151
gamma_p_ci_med	0.07297573
gamma_p_ci_up	0.1012686
beta_p_mean	0.1372024
beta_p_ci_low	0.1052963
beta_p_ci_med	0.1372248
beta_p_ci_up	0.1689863
incidence_mean	0.177073
incidence_ci_low	0.09646598
incidence_ci_median	0.1656656
incidence_ci_up	0.3218105
thetaI_tp1_mean	0.01253497
thetaI_tp1_ci_low	0.0117554
thetaI_tp1_ci_med	0.01253153
thetaI_tp1_ci_up	0.01332957
thetaR_tp1_mean	0.04887013
thetaR_tp1_ci_low	0.04737264
thetaR_tp1_ci_med	0.04886621
thetaR_tp1_ci_up	0.05038103
Y_tp1_mean	0.01253483
Y_tp1_ci_low	0.01155033
Y_tp1_ci_med	0.01252801
Y_tp1_ci_up	0.01355578
R_tp1_mean	0.04887027
R_tp1_ci_low	0.04699271
R_tp1_ci_med	0.0488653
R_tp1_ci_up	0.05077251
thetaI_tp2_mean	0.01547252
thetaI_tp2_ci_low	0.003537767
thetaI_tp2_ci_med	0.01302998
thetaI_tp2_ci_up	0.04163198
thetaR_tp2_mean	0.1364169
thetaR_tp2_ci_low	0.1043364
thetaR_tp2_ci_med	0.1350326
thetaR_tp2_ci_up	0.1762469
Y_tp2_mean	0.0154729
Y_tp2_ci_low	0.003531799
Y_tp2_ci_med	0.01303539
Y_tp2_ci_up	0.04164241
R_tp2_mean	0.1364182
R_tp2_ci_low	0.10426
R_tp2_ci_med	0.1350217
R_tp2_ci_up	0.1763211
thetaR_max_mean	0.1978018
thetaR_max_ci_low	0.1222563
thetaR_max_ci_med	0.1900361
thetaR_max_ci_up	0.3163832
cumInf_mean	0.2108279
cumInf_ci_low	0.1242342
cumInf_ci_med	0.1996434
cumInf_ci_up	0.3604026
dthetaI_tp1_date	05/10/21
first_tp_mean	05/06/21
first_tp_ci_low	04/28/21
first_tp_ci_med	05/07/21
first_tp_ci_up	05/10/21
dthetaI_tp2_date	08/06/21
second_tp_mean	07/01/21
second_tp_ci_low	05/09/21
second_tp_ci_med	06/25/21
second_tp_ci_up	09/29/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
