stat	value
thetaS_last_obs_p_mean	0.939293
thetaI_last_obs_p_mean	0.0163692
thetaR_last_obs_p_mean	0.04433781
thetaS_last_obs_p_ci_low	0.9375736
thetaS_last_obs_p_ci_med	0.93929
thetaS_last_obs_p_ci_up	0.9409761
thetaI_last_obs_p_ci_low	0.01542306
thetaI_last_obs_p_ci_med	0.01636349
thetaI_last_obs_p_ci_up	0.01738894
thetaR_last_obs_p_ci_low	0.04289291
thetaR_last_obs_p_ci_med	0.04432202
thetaR_last_obs_p_ci_up	0.04581157
R0_p_mean	1.53847
R0_p_ci_low	1.197671
R0_p_ci_med	1.514914
R0_p_ci_up	1.992057
gamma_p_mean	0.08261111
gamma_p_ci_low	0.05132129
gamma_p_ci_med	0.08332139
gamma_p_ci_up	0.1135885
beta_p_mean	0.1253391
beta_p_ci_low	0.08405318
beta_p_ci_med	0.1255437
beta_p_ci_up	0.1645732
incidence_mean	0.2439518
incidence_ci_low	0.08462952
incidence_ci_median	0.2227542
incidence_ci_up	0.5207355
thetaI_tp1_mean	0.01073358
thetaI_tp1_ci_low	0.009974998
thetaI_tp1_ci_med	0.01073412
thetaI_tp1_ci_up	0.0114611
thetaR_tp1_mean	0.01295454
thetaR_tp1_ci_low	0.012177
thetaR_tp1_ci_med	0.01296544
thetaR_tp1_ci_up	0.01371387
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.157572
R_tp1_ci_low	0.04850211
R_tp1_ci_med	0.1366482
R_tp1_ci_up	0.3820299
thetaI_tp2_mean	0.01997322
thetaI_tp2_ci_low	0.01899263
thetaI_tp2_ci_med	0.01995594
thetaI_tp2_ci_up	0.02098397
thetaR_tp2_mean	0.02710161
thetaR_tp2_ci_low	0.02602495
thetaR_tp2_ci_med	0.02710469
thetaR_tp2_ci_up	0.02821951
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2470213
thetaR_max_ci_low	0.08546359
thetaR_max_ci_med	0.2274867
thetaR_max_ci_up	0.4930862
cumInf_mean	0.2569062
cumInf_ci_low	0.08619223
cumInf_ci_med	0.2363142
cumInf_ci_up	0.5283665
dthetaI_tp1_date	04/21/21
first_tp_mean	04/22/21
first_tp_ci_low	04/21/21
first_tp_ci_med	04/22/21
first_tp_ci_up	04/25/21
dthetaI_tp2_date	05/02/21
second_tp_mean	04/28/21
second_tp_ci_low	04/26/21
second_tp_ci_med	04/29/21
second_tp_ci_up	05/02/21
end_p_mean	10/07/21
end_p_ci_low	08/20/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
