stat	value
thetaS_last_obs_p_mean	0.9401677
thetaI_last_obs_p_mean	0.01185404
thetaR_last_obs_p_mean	0.04797825
thetaS_last_obs_p_ci_low	0.9391538
thetaS_last_obs_p_ci_med	0.9401681
thetaS_last_obs_p_ci_up	0.9411778
thetaI_last_obs_p_ci_low	0.01138521
thetaI_last_obs_p_ci_med	0.01185229
thetaI_last_obs_p_ci_up	0.01233446
thetaR_last_obs_p_ci_low	0.04708109
thetaR_last_obs_p_ci_med	0.04797817
thetaR_last_obs_p_ci_up	0.04887884
R0_p_mean	1.913876
R0_p_ci_low	1.605093
R0_p_ci_med	1.879413
R0_p_ci_up	2.423922
gamma_p_mean	0.07305135
gamma_p_ci_low	0.04532151
gamma_p_ci_med	0.07297573
gamma_p_ci_up	0.1012686
beta_p_mean	0.1372024
beta_p_ci_low	0.1052963
beta_p_ci_med	0.1372248
beta_p_ci_up	0.1689863
incidence_mean	0.7023878
incidence_ci_low	0.5864867
incidence_ci_median	0.7021783
incidence_ci_up	0.8188491
thetaI_tp1_mean	0.0758548
thetaI_tp1_ci_low	0.04947547
thetaI_tp1_ci_med	0.07461689
thetaI_tp1_ci_up	0.1091386
thetaR_tp1_mean	0.1530413
thetaR_tp1_ci_low	0.1099539
thetaR_tp1_ci_med	0.1522237
thetaR_tp1_ci_up	0.2007045
Y_tp1_mean	0.07585477
Y_tp1_ci_low	0.04948485
Y_tp1_ci_med	0.07463204
Y_tp1_ci_up	0.109158
R_tp1_mean	0.1530435
R_tp1_ci_low	0.1099458
R_tp1_ci_med	0.1522355
R_tp1_ci_up	0.2007029
thetaI_tp2_mean	0.1183475
thetaI_tp2_ci_low	0.06829835
thetaI_tp2_ci_med	0.1142851
thetaI_tp2_ci_up	0.1917319
thetaR_tp2_mean	0.3583869
thetaR_tp2_ci_low	0.2497071
thetaR_tp2_ci_med	0.3590918
thetaR_tp2_ci_up	0.4626337
Y_tp2_mean	0.1183484
Y_tp2_ci_low	0.06829888
Y_tp2_ci_med	0.1142546
Y_tp2_ci_up	0.1917824
R_tp2_mean	0.3583863
R_tp2_ci_low	0.2497074
R_tp2_ci_med	0.3590903
R_tp2_ci_up	0.4627255
thetaR_max_mean	0.7223965
thetaR_max_ci_low	0.60921
thetaR_max_ci_med	0.7238392
thetaR_max_ci_up	0.8258909
cumInf_mean	0.7366373
cumInf_ci_low	0.6176498
cumInf_ci_med	0.736485
cumInf_ci_up	0.856192
dthetaI_tp1_date	06/17/21
first_tp_mean	06/17/21
first_tp_ci_low	06/08/21
first_tp_ci_med	06/17/21
first_tp_ci_up	06/29/21
dthetaI_tp2_date	07/15/21
second_tp_mean	07/14/21
second_tp_ci_low	07/03/21
second_tp_ci_med	07/14/21
second_tp_ci_up	08/01/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
