stat	value
thetaS_last_obs_p_mean	0.9836941
thetaI_last_obs_p_mean	0.004763379
thetaR_last_obs_p_mean	0.0115425
thetaS_last_obs_p_ci_low	0.9831615
thetaS_last_obs_p_ci_med	0.9837085
thetaS_last_obs_p_ci_up	0.9842398
thetaI_last_obs_p_ci_low	0.004466106
thetaI_last_obs_p_ci_med	0.004756871
thetaI_last_obs_p_ci_up	0.005061605
thetaR_last_obs_p_ci_low	0.01109085
thetaR_last_obs_p_ci_med	0.01153544
thetaR_last_obs_p_ci_up	0.01199794
R0_p_mean	2.955223
R0_p_ci_low	1.969935
R0_p_ci_med	2.825944
R0_p_ci_up	4.684452
gamma_p_mean	0.04134978
gamma_p_ci_low	0.01984891
gamma_p_ci_med	0.03962132
gamma_p_ci_up	0.07217074
beta_p_mean	0.1141001
beta_p_ci_low	0.07980742
beta_p_ci_med	0.1137637
beta_p_ci_up	0.1517069
incidence_mean	0.353149
incidence_ci_low	0.1018435
incidence_ci_median	0.3377493
incidence_ci_up	0.6954689
thetaI_tp1_mean	0.06221527
thetaI_tp1_ci_low	0.01059811
thetaI_tp1_ci_med	0.05187505
thetaI_tp1_ci_up	0.174901
thetaR_tp1_mean	0.1053398
thetaR_tp1_ci_low	0.04742799
thetaR_tp1_ci_med	0.09929966
thetaR_tp1_ci_up	0.2034699
Y_tp1_mean	0.06224624
Y_tp1_ci_low	0.01044902
Y_tp1_ci_med	0.05192582
Y_tp1_ci_up	0.1753402
R_tp1_mean	0.1053338
R_tp1_ci_low	0.04677967
R_tp1_ci_med	0.0994502
R_tp1_ci_up	0.2025142
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.2601527
thetaR_max_ci_low	0.08831311
thetaR_max_ci_med	0.2489003
thetaR_max_ci_up	0.5028184
cumInf_mean	0.3602505
cumInf_ci_low	0.1048077
cumInf_ci_med	0.3466858
cumInf_ci_up	0.7021177
dthetaI_tp1_date	08/20/21
first_tp_mean	08/02/21
first_tp_ci_low	04/30/21
first_tp_ci_med	08/20/21
first_tp_ci_up	10/07/21
dthetaI_tp2_date	08/20/21
second_tp_mean	08/21/21
second_tp_ci_low	05/01/21
second_tp_ci_med	09/07/21
second_tp_ci_up	10/11/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
