stat	value
thetaS_last_obs_p_mean	0.9543036
thetaI_last_obs_p_mean	0.007878185
thetaR_last_obs_p_mean	0.03781817
thetaS_last_obs_p_ci_low	0.9534053
thetaS_last_obs_p_ci_med	0.9543049
thetaS_last_obs_p_ci_up	0.9552014
thetaI_last_obs_p_ci_low	0.007501119
thetaI_last_obs_p_ci_med	0.007875655
thetaI_last_obs_p_ci_up	0.008267874
thetaR_last_obs_p_ci_low	0.03700516
thetaR_last_obs_p_ci_med	0.03781675
thetaR_last_obs_p_ci_up	0.03862737
R0_p_mean	1.445283
R0_p_ci_low	1.250133
R0_p_ci_med	1.427719
R0_p_ci_up	1.744751
gamma_p_mean	0.08115609
gamma_p_ci_low	0.04943728
gamma_p_ci_med	0.08124133
gamma_p_ci_up	0.1122544
beta_p_mean	0.115861
beta_p_ci_low	0.08074456
beta_p_ci_med	0.1159842
beta_p_ci_up	0.1501965
incidence_mean	0.1187386
incidence_ci_low	0.06197524
incidence_ci_median	0.1111246
incidence_ci_up	0.2195045
thetaI_tp1_mean	0.005406313
thetaI_tp1_ci_low	0.005143676
thetaI_tp1_ci_med	0.005405748
thetaI_tp1_ci_up	0.005670901
thetaR_tp1_mean	0.03122529
thetaR_tp1_ci_low	0.03060861
thetaR_tp1_ci_med	0.03122488
thetaR_tp1_ci_up	0.03184797
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.0890592
R_tp1_ci_low	0.04031821
R_tp1_ci_med	0.08500791
R_tp1_ci_up	0.167466
thetaI_tp2_mean	0.008645201
thetaI_tp2_ci_low	0.002637961
thetaI_tp2_ci_med	0.007754931
thetaI_tp2_ci_up	0.01979582
thetaR_tp2_mean	0.08505626
thetaR_tp2_ci_low	0.0643929
thetaR_tp2_ci_med	0.08434812
thetaR_tp2_ci_up	0.1097367
Y_tp2_mean	0.008645419
Y_tp2_ci_low	0.002625694
Y_tp2_ci_med	0.007753441
Y_tp2_ci_up	0.01982016
R_tp2_mean	0.08505584
R_tp2_ci_low	0.06435278
R_tp2_ci_med	0.08433782
R_tp2_ci_up	0.1097701
thetaR_max_mean	0.1356922
thetaR_max_ci_low	0.08080291
thetaR_max_ci_med	0.1299642
thetaR_max_ci_up	0.2236173
cumInf_mean	0.1431608
cumInf_ci_low	0.08226248
cumInf_ci_med	0.1356831
cumInf_ci_up	0.2473857
dthetaI_tp1_date	04/27/21
first_tp_mean	04/29/21
first_tp_ci_low	04/23/21
first_tp_ci_med	04/29/21
first_tp_ci_up	05/04/21
dthetaI_tp2_date	07/19/21
second_tp_mean	05/21/21
second_tp_ci_low	05/03/21
second_tp_ci_med	05/08/21
second_tp_ci_up	09/13/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
