stat	value
thetaS_last_obs_p_mean	0.9756699
thetaI_last_obs_p_mean	0.007913071
thetaR_last_obs_p_mean	0.01641699
thetaS_last_obs_p_ci_low	0.9749914
thetaS_last_obs_p_ci_med	0.975675
thetaS_last_obs_p_ci_up	0.9763364
thetaI_last_obs_p_ci_low	0.007527549
thetaI_last_obs_p_ci_med	0.00790931
thetaI_last_obs_p_ci_up	0.008306348
thetaR_last_obs_p_ci_low	0.01585902
thetaR_last_obs_p_ci_med	0.01640946
thetaR_last_obs_p_ci_up	0.01697217
R0_p_mean	2.164481
R0_p_ci_low	1.717817
R0_p_ci_med	2.119264
R0_p_ci_up	2.886454
gamma_p_mean	0.05955875
gamma_p_ci_low	0.03556539
gamma_p_ci_med	0.05935048
gamma_p_ci_up	0.08503138
beta_p_mean	0.1258261
beta_p_ci_low	0.09788884
beta_p_ci_med	0.1257847
beta_p_ci_up	0.1551081
incidence_mean	0.5146865
incidence_ci_low	0.2898346
incidence_ci_median	0.5184436
incidence_ci_up	0.7302457
thetaI_tp1_mean	0.05215023
thetaI_tp1_ci_low	0.02125315
thetaI_tp1_ci_med	0.04912853
thetaI_tp1_ci_up	0.1043451
thetaR_tp1_mean	0.1113009
thetaR_tp1_ci_low	0.06845037
thetaR_tp1_ci_med	0.108923
thetaR_tp1_ci_up	0.166412
Y_tp1_mean	0.05214664
Y_tp1_ci_low	0.02120023
Y_tp1_ci_med	0.0490028
Y_tp1_ci_up	0.1046218
R_tp1_mean	0.1113027
R_tp1_ci_low	0.06885055
R_tp1_ci_med	0.1089275
R_tp1_ci_up	0.165543
thetaI_tp2_mean	0.08122609
thetaI_tp2_ci_low	0.02833019
thetaI_tp2_ci_med	0.07516865
thetaI_tp2_ci_up	0.1692946
thetaR_tp2_mean	0.2895524
thetaR_tp2_ci_low	0.1572813
thetaR_tp2_ci_med	0.2843496
thetaR_tp2_ci_up	0.4459135
Y_tp2_mean	0.08123875
Y_tp2_ci_low	0.02847075
Y_tp2_ci_med	0.07545547
Y_tp2_ci_up	0.1704127
R_tp2_mean	0.2895381
R_tp2_ci_low	0.1567739
R_tp2_ci_med	0.2842274
R_tp2_ci_up	0.4469433
thetaR_max_mean	0.4657955
thetaR_max_ci_low	0.2609835
thetaR_max_ci_med	0.4681872
thetaR_max_ci_up	0.6538596
cumInf_mean	0.5227172
cumInf_ci_low	0.2955608
cumInf_ci_med	0.5257116
cumInf_ci_up	0.7419442
dthetaI_tp1_date	07/13/21
first_tp_mean	07/01/21
first_tp_ci_low	04/27/21
first_tp_ci_med	07/11/21
first_tp_ci_up	08/05/21
dthetaI_tp2_date	08/27/21
second_tp_mean	08/27/21
second_tp_ci_low	08/04/21
second_tp_ci_med	08/27/21
second_tp_ci_up	09/27/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
