stat	value
thetaS_last_obs_p_mean	0.9996994
thetaI_last_obs_p_mean	0.0002337866
thetaR_last_obs_p_mean	6.679677e-05
thetaS_last_obs_p_ci_low	0.9991039
thetaS_last_obs_p_ci_med	0.9997683
thetaS_last_obs_p_ci_up	0.9999683
thetaI_last_obs_p_ci_low	1.100918e-05
thetaI_last_obs_p_ci_med	0.0001437422
thetaI_last_obs_p_ci_up	0.0008243578
thetaR_last_obs_p_ci_low	6.021172e-06
thetaR_last_obs_p_ci_med	4.840347e-05
thetaR_last_obs_p_ci_up	0.0002404038
R0_p_mean	1.560005
R0_p_ci_low	0.6874131
R0_p_ci_med	1.478027
R0_p_ci_up	2.921476
gamma_p_mean	0.05084946
gamma_p_ci_low	0.00881163
gamma_p_ci_med	0.0386292
gamma_p_ci_up	0.1716136
beta_p_mean	0.07403332
beta_p_ci_low	0.01119304
beta_p_ci_med	0.05697599
beta_p_ci_up	0.2408488
incidence_mean	0.01785884
incidence_ci_low	9.065268e-05
incidence_ci_median	0.0007257294
incidence_ci_up	0.1988885
thetaI_tp1_mean	0.00256361
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.02161716
thetaR_tp1_mean	0.005477383
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.0001474923
thetaR_tp1_ci_up	0.03045241
Y_tp1_mean	0.002470816
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.02148705
R_tp1_mean	0.00544487
R_tp1_ci_low	0
R_tp1_ci_med	2.849199e-06
R_tp1_ci_up	0.03027926
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.01310855
thetaR_max_ci_low	0
thetaR_max_ci_med	1.713143e-06
thetaR_max_ci_up	0.1235455
cumInf_mean	0.01755365
cumInf_ci_low	0
cumInf_ci_med	1.713143e-06
cumInf_ci_up	0.1968167
dthetaI_tp1_date	08/30/21
first_tp_mean	05/05/21
first_tp_ci_low	03/28/21
first_tp_ci_med	04/22/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/30/21
second_tp_mean	05/08/21
second_tp_ci_low	03/29/21
second_tp_ci_med	04/23/21
second_tp_ci_up	10/11/21
end_p_mean	07/21/21
end_p_ci_low	05/13/21
end_p_ci_med	06/26/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
