stat	value
thetaS_last_obs_p_mean	0.9918892
thetaI_last_obs_p_mean	0.001679265
thetaR_last_obs_p_mean	0.006431508
thetaS_last_obs_p_ci_low	0.9915155
thetaS_last_obs_p_ci_med	0.9918882
thetaS_last_obs_p_ci_up	0.9922458
thetaI_last_obs_p_ci_low	0.001518377
thetaI_last_obs_p_ci_med	0.001676035
thetaI_last_obs_p_ci_up	0.001868447
thetaR_last_obs_p_ci_low	0.006113773
thetaR_last_obs_p_ci_med	0.006428762
thetaR_last_obs_p_ci_up	0.006758151
R0_p_mean	2.820376
R0_p_ci_low	1.683136
R0_p_ci_med	2.643396
R0_p_ci_up	5.014032
gamma_p_mean	0.05343532
gamma_p_ci_low	0.01935245
gamma_p_ci_med	0.04991169
gamma_p_ci_up	0.1098836
beta_p_mean	0.1356739
beta_p_ci_low	0.0734905
beta_p_ci_med	0.1337085
beta_p_ci_up	0.2063445
incidence_mean	0.5788094
incidence_ci_low	0.08772265
incidence_ci_median	0.6217456
incidence_ci_up	0.9194814
thetaI_tp1_mean	0.07455081
thetaI_tp1_ci_low	0.006462665
thetaI_tp1_ci_med	0.05714335
thetaI_tp1_ci_up	0.242065
thetaR_tp1_mean	0.09296571
thetaR_tp1_ci_low	0.01710965
thetaR_tp1_ci_med	0.07562789
thetaR_tp1_ci_up	0.2759323
Y_tp1_mean	0.07455983
Y_tp1_ci_low	0.006336088
Y_tp1_ci_med	0.05699046
Y_tp1_ci_up	0.2415607
R_tp1_mean	0.09299186
R_tp1_ci_low	0.01688376
R_tp1_ci_med	0.07549599
R_tp1_ci_up	0.2767825
thetaI_tp2_mean	0.129866
thetaI_tp2_ci_low	0.01168332
thetaI_tp2_ci_med	0.1141559
thetaI_tp2_ci_up	0.3428997
thetaR_tp2_mean	0.3091019
thetaR_tp2_ci_low	0.03884283
thetaR_tp2_ci_med	0.2989728
thetaR_tp2_ci_up	0.6799452
Y_tp2_mean	0.1298427
Y_tp2_ci_low	0.01147527
Y_tp2_ci_med	0.1139384
Y_tp2_ci_up	0.3431176
R_tp2_mean	0.3091475
R_tp2_ci_low	0.0391101
R_tp2_ci_med	0.2990877
R_tp2_ci_up	0.6809022
thetaR_max_mean	0.4734191
thetaR_max_ci_low	0.06678991
thetaR_max_ci_med	0.501602
thetaR_max_ci_up	0.8168402
cumInf_mean	0.582302
cumInf_ci_low	0.09073304
cumInf_ci_med	0.6239084
cumInf_ci_up	0.9237817
dthetaI_tp1_date	07/28/21
first_tp_mean	08/10/21
first_tp_ci_low	05/08/21
first_tp_ci_med	08/08/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/09/21
second_tp_mean	09/05/21
second_tp_ci_low	07/19/21
second_tp_ci_med	09/07/21
second_tp_ci_up	10/11/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
