stat	value
thetaS_last_obs_p_mean	0.9930997
thetaI_last_obs_p_mean	0.001672848
thetaR_last_obs_p_mean	0.005227473
thetaS_last_obs_p_ci_low	0.9927514
thetaS_last_obs_p_ci_med	0.9931022
thetaS_last_obs_p_ci_up	0.9934309
thetaI_last_obs_p_ci_low	0.001507798
thetaI_last_obs_p_ci_med	0.001669159
thetaI_last_obs_p_ci_up	0.001850196
thetaR_last_obs_p_ci_low	0.004951152
thetaR_last_obs_p_ci_med	0.005222988
thetaR_last_obs_p_ci_up	0.005523366
R0_p_mean	2.440246
R0_p_ci_low	1.546285
R0_p_ci_med	2.306601
R0_p_ci_up	4.169951
gamma_p_mean	0.06127154
gamma_p_ci_low	0.02347549
gamma_p_ci_med	0.05789386
gamma_p_ci_up	0.1191856
beta_p_mean	0.1366478
beta_p_ci_low	0.07740459
beta_p_ci_med	0.1350487
beta_p_ci_up	0.2044503
incidence_mean	0.1731058
incidence_ci_low	0.01358905
incidence_ci_median	0.1153796
incidence_ci_up	0.611267
thetaI_tp1_mean	0.02917212
thetaI_tp1_ci_low	0.0004565056
thetaI_tp1_ci_med	0.01496495
thetaI_tp1_ci_up	0.1376492
thetaR_tp1_mean	0.06225613
thetaR_tp1_ci_low	0.01362609
thetaR_tp1_ci_med	0.04741075
thetaR_tp1_ci_up	0.1914857
Y_tp1_mean	0.02916961
Y_tp1_ci_low	0.0004441441
Y_tp1_ci_med	0.01491873
Y_tp1_ci_up	0.1377585
R_tp1_mean	0.06227354
R_tp1_ci_low	0.01379439
R_tp1_ci_med	0.04744653
R_tp1_ci_up	0.1898833
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1291204
thetaR_max_ci_low	0.01626431
thetaR_max_ci_med	0.09030693
thetaR_max_ci_up	0.4314671
cumInf_mean	0.1754825
cumInf_ci_low	0.01683208
cumInf_ci_med	0.1181559
cumInf_ci_up	0.6165866
dthetaI_tp1_date	09/02/21
first_tp_mean	07/25/21
first_tp_ci_low	04/28/21
first_tp_ci_med	08/28/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	09/02/21
second_tp_mean	08/02/21
second_tp_ci_low	04/29/21
second_tp_ci_med	09/09/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
