stat	value
thetaS_last_obs_p_mean	0.9877549
thetaI_last_obs_p_mean	0.001483567
thetaR_last_obs_p_mean	0.01076157
thetaS_last_obs_p_ci_low	0.9873066
thetaS_last_obs_p_ci_med	0.987757
thetaS_last_obs_p_ci_up	0.9881952
thetaI_last_obs_p_ci_low	0.001327862
thetaI_last_obs_p_ci_med	0.001482434
thetaI_last_obs_p_ci_up	0.001646136
thetaR_last_obs_p_ci_low	0.01035372
thetaR_last_obs_p_ci_med	0.01075957
thetaR_last_obs_p_ci_up	0.01117862
R0_p_mean	2.831461
R0_p_ci_low	1.67514
R0_p_ci_med	2.642376
R0_p_ci_up	5.092317
gamma_p_mean	0.07917888
gamma_p_ci_low	0.02799973
gamma_p_ci_med	0.07218331
gamma_p_ci_up	0.1692428
beta_p_mean	0.1988336
beta_p_ci_low	0.1193703
beta_p_ci_med	0.1943711
beta_p_ci_up	0.3031895
incidence_mean	0.8739937
incidence_ci_low	0.659801
incidence_ci_median	0.8942235
incidence_ci_up	0.9820722
thetaI_tp1_mean	0.1201816
thetaI_tp1_ci_low	0.02311177
thetaI_tp1_ci_med	0.1077316
thetaI_tp1_ci_up	0.2858921
thetaR_tp1_mean	0.1112249
thetaR_tp1_ci_low	0.02479766
thetaR_tp1_ci_med	0.09295712
thetaR_tp1_ci_up	0.2970225
Y_tp1_mean	0.1201831
Y_tp1_ci_low	0.02313436
Y_tp1_ci_med	0.1077379
Y_tp1_ci_up	0.2856813
R_tp1_mean	0.1112257
R_tp1_ci_low	0.02477099
R_tp1_ci_med	0.09297103
R_tp1_ci_up	0.2970987
thetaI_tp2_mean	0.2164208
thetaI_tp2_ci_low	0.05183419
thetaI_tp2_ci_med	0.2059096
thetaI_tp2_ci_up	0.4400677
thetaR_tp2_mean	0.386179
thetaR_tp2_ci_low	0.07758118
thetaR_tp2_ci_med	0.3870135
thetaR_tp2_ci_up	0.6992935
Y_tp2_mean	0.2164169
Y_tp2_ci_low	0.05185459
Y_tp2_ci_med	0.2059259
Y_tp2_ci_up	0.4399691
R_tp2_mean	0.3861847
R_tp2_ci_low	0.07763661
R_tp2_ci_med	0.3870143
R_tp2_ci_up	0.6994068
thetaR_max_mean	0.8685433
thetaR_max_ci_low	0.656488
thetaR_max_ci_med	0.8899174
thetaR_max_ci_up	0.9695809
cumInf_mean	0.8838182
cumInf_ci_low	0.668382
cumInf_ci_med	0.9041937
cumInf_ci_up	0.9909795
dthetaI_tp1_date	06/18/21
first_tp_mean	06/23/21
first_tp_ci_low	06/09/21
first_tp_ci_med	06/22/21
first_tp_ci_up	07/18/21
dthetaI_tp2_date	07/09/21
second_tp_mean	07/10/21
second_tp_ci_low	06/21/21
second_tp_ci_med	07/08/21
second_tp_ci_up	08/12/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
