stat	value
thetaS_last_obs_p_mean	0.9836742
thetaI_last_obs_p_mean	0.004772098
thetaR_last_obs_p_mean	0.01155366
thetaS_last_obs_p_ci_low	0.983142
thetaS_last_obs_p_ci_med	0.9836776
thetaS_last_obs_p_ci_up	0.9842166
thetaI_last_obs_p_ci_low	0.004473435
thetaI_last_obs_p_ci_med	0.00476987
thetaI_last_obs_p_ci_up	0.005083749
thetaR_last_obs_p_ci_low	0.01111542
thetaR_last_obs_p_ci_med	0.011549
thetaR_last_obs_p_ci_up	0.0120006
R0_p_mean	2.954942
R0_p_ci_low	1.926177
R0_p_ci_med	2.807348
R0_p_ci_up	4.807803
gamma_p_mean	0.04157895
gamma_p_ci_low	0.01866441
gamma_p_ci_med	0.04039849
gamma_p_ci_up	0.0728068
beta_p_mean	0.1142793
beta_p_ci_low	0.08067263
beta_p_ci_med	0.1137349
beta_p_ci_up	0.1526222
incidence_mean	0.6583183
incidence_ci_low	0.3378594
incidence_ci_median	0.6783014
incidence_ci_up	0.8816885
thetaI_tp1_mean	0.1000133
thetaI_tp1_ci_low	0.02732506
thetaI_tp1_ci_med	0.09156099
thetaI_tp1_ci_up	0.22173
thetaR_tp1_mean	0.1194008
thetaR_tp1_ci_low	0.04985565
thetaR_tp1_ci_med	0.1131674
thetaR_tp1_ci_up	0.2264628
Y_tp1_mean	0.09997265
Y_tp1_ci_low	0.02756596
Y_tp1_ci_med	0.09184966
Y_tp1_ci_up	0.2215413
R_tp1_mean	0.1194015
R_tp1_ci_low	0.05053267
R_tp1_ci_med	0.1133687
R_tp1_ci_up	0.2275845
thetaI_tp2_mean	0.1651799
thetaI_tp2_ci_low	0.04821856
thetaI_tp2_ci_med	0.1537498
thetaI_tp2_ci_up	0.3351621
thetaR_tp2_mean	0.3469018
thetaR_tp2_ci_low	0.1402081
thetaR_tp2_ci_med	0.3453916
thetaR_tp2_ci_up	0.576721
Y_tp2_mean	0.1651842
Y_tp2_ci_low	0.04811975
Y_tp2_ci_med	0.1533241
Y_tp2_ci_up	0.3353816
R_tp2_mean	0.3469357
R_tp2_ci_low	0.140471
R_tp2_ci_med	0.3455393
R_tp2_ci_up	0.5772589
thetaR_max_mean	0.5323074
thetaR_max_ci_low	0.2588825
thetaR_max_ci_med	0.5473069
thetaR_max_ci_up	0.7536433
cumInf_mean	0.6655536
cumInf_ci_low	0.3413007
cumInf_ci_med	0.6849483
cumInf_ci_up	0.8930499
dthetaI_tp1_date	07/26/21
first_tp_mean	07/30/21
first_tp_ci_low	07/06/21
first_tp_ci_med	07/29/21
first_tp_ci_up	09/02/21
dthetaI_tp2_date	09/07/21
second_tp_mean	09/05/21
second_tp_ci_low	08/08/21
second_tp_ci_med	09/05/21
second_tp_ci_up	10/07/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
