stat	value
thetaS_last_obs_p_mean	0.9392904
thetaI_last_obs_p_mean	0.01638031
thetaR_last_obs_p_mean	0.04432924
thetaS_last_obs_p_ci_low	0.9375208
thetaS_last_obs_p_ci_med	0.939291
thetaS_last_obs_p_ci_up	0.9410544
thetaI_last_obs_p_ci_low	0.01541877
thetaI_last_obs_p_ci_med	0.01636668
thetaI_last_obs_p_ci_up	0.01742377
thetaR_last_obs_p_ci_low	0.04284717
thetaR_last_obs_p_ci_med	0.04433377
thetaR_last_obs_p_ci_up	0.04578213
R0_p_mean	1.541672
R0_p_ci_low	1.191277
R0_p_ci_med	1.521381
R0_p_ci_up	2.010142
gamma_p_mean	0.08188687
gamma_p_ci_low	0.05053622
gamma_p_ci_med	0.08189032
gamma_p_ci_up	0.1133069
beta_p_mean	0.1245262
beta_p_ci_low	0.08246235
beta_p_ci_med	0.1245564
beta_p_ci_up	0.166242
incidence_mean	0.1277396
incidence_ci_low	0.06119163
incidence_ci_median	0.1151973
incidence_ci_up	0.2668479
thetaI_tp1_mean	0.01073223
thetaI_tp1_ci_low	0.009992193
thetaI_tp1_ci_med	0.01073216
thetaI_tp1_ci_up	0.01147025
thetaR_tp1_mean	0.01296365
thetaR_tp1_ci_low	0.01222883
thetaR_tp1_ci_med	0.01296116
thetaR_tp1_ci_up	0.01371672
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.1070631
R_tp1_ci_low	0.0471596
R_tp1_ci_med	0.09877723
R_tp1_ci_up	0.2175571
thetaI_tp2_mean	0.01996798
thetaI_tp2_ci_low	0.01900484
thetaI_tp2_ci_med	0.01996202
thetaI_tp2_ci_up	0.02096471
thetaR_tp2_mean	0.0270856
thetaR_tp2_ci_low	0.02600866
thetaR_tp2_ci_med	0.02708817
thetaR_tp2_ci_up	0.02815481
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.139723
thetaR_max_ci_low	0.052162
thetaR_max_ci_med	0.1302119
thetaR_max_ci_up	0.2826968
cumInf_mean	0.1427864
cumInf_ci_low	0.05239588
cumInf_ci_med	0.13189
cumInf_ci_up	0.2973812
dthetaI_tp1_date	04/21/21
first_tp_mean	04/22/21
first_tp_ci_low	04/21/21
first_tp_ci_med	04/22/21
first_tp_ci_up	04/25/21
dthetaI_tp2_date	05/02/21
second_tp_mean	04/28/21
second_tp_ci_low	04/26/21
second_tp_ci_med	04/30/21
second_tp_ci_up	05/02/21
end_p_mean	09/23/21
end_p_ci_low	07/18/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
