stat	value
thetaS_last_obs_p_mean	0.9832488
thetaI_last_obs_p_mean	0.0005757377
thetaR_last_obs_p_mean	0.01617547
thetaS_last_obs_p_ci_low	0.9827206
thetaS_last_obs_p_ci_med	0.9832519
thetaS_last_obs_p_ci_up	0.9837802
thetaI_last_obs_p_ci_low	0.0004839418
thetaI_last_obs_p_ci_med	0.0005732637
thetaI_last_obs_p_ci_up	0.0006761983
thetaR_last_obs_p_ci_low	0.01567234
thetaR_last_obs_p_ci_med	0.01617006
thetaR_last_obs_p_ci_up	0.01670368
R0_p_mean	1.77169
R0_p_ci_low	1.020654
R0_p_ci_med	1.612902
R0_p_ci_up	3.413054
gamma_p_mean	0.06926966
gamma_p_ci_low	0.01078826
gamma_p_ci_med	0.05373625
gamma_p_ci_up	0.2139483
beta_p_mean	0.105951
beta_p_ci_low	0.02000661
beta_p_ci_med	0.09291652
beta_p_ci_up	0.2684819
incidence_mean	0.2589256
incidence_ci_low	0.001294997
incidence_ci_median	0.1721619
incidence_ci_up	0.8140563
thetaI_tp1_mean	0.0259553
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.009455979
thetaI_tp1_ci_up	0.1482917
thetaR_tp1_mean	0.06521375
thetaR_tp1_ci_low	0.01427165
thetaR_tp1_ci_med	0.03323522
thetaR_tp1_ci_up	0.3103755
Y_tp1_mean	0.02596508
Y_tp1_ci_low	0
Y_tp1_ci_med	0.009357672
Y_tp1_ci_up	0.1475281
R_tp1_mean	0.0652008
R_tp1_ci_low	0.01410643
R_tp1_ci_med	0.03312994
R_tp1_ci_up	0.309528
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.220458
thetaR_max_ci_low	0.01434991
thetaR_max_ci_med	0.1249772
thetaR_max_ci_up	0.7306412
cumInf_mean	0.272578
cumInf_ci_low	0.01472406
cumInf_ci_med	0.1851473
cumInf_ci_up	0.831338
dthetaI_tp1_date	08/07/21
first_tp_mean	08/10/21
first_tp_ci_low	04/18/21
first_tp_ci_med	08/28/21
first_tp_ci_up	10/11/21
dthetaI_tp2_date	08/07/21
second_tp_mean	08/21/21
second_tp_ci_low	04/20/21
second_tp_ci_med	09/18/21
second_tp_ci_up	10/11/21
end_p_mean	10/07/21
end_p_ci_low	08/04/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
