stat	value
thetaS_last_obs_p_mean	0.9855016
thetaI_last_obs_p_mean	0.001483746
thetaR_last_obs_p_mean	0.01301468
thetaS_last_obs_p_ci_low	0.9850102
thetaS_last_obs_p_ci_med	0.9855069
thetaS_last_obs_p_ci_up	0.9859842
thetaI_last_obs_p_ci_low	0.001313963
thetaI_last_obs_p_ci_med	0.001482395
thetaI_last_obs_p_ci_up	0.001666826
thetaR_last_obs_p_ci_low	0.01256687
thetaR_last_obs_p_ci_med	0.01301529
thetaR_last_obs_p_ci_up	0.01348438
R0_p_mean	2.531515
R0_p_ci_low	1.535861
R0_p_ci_med	2.341382
R0_p_ci_up	4.393607
gamma_p_mean	0.07120528
gamma_p_ci_low	0.02209842
gamma_p_ci_med	0.06370186
gamma_p_ci_up	0.1563574
beta_p_mean	0.1596474
beta_p_ci_low	0.0804437
beta_p_ci_med	0.1542098
beta_p_ci_up	0.2579622
incidence_mean	0.5280477
incidence_ci_low	0.06892346
incidence_ci_median	0.5549603
incidence_ci_up	0.8982527
thetaI_tp1_mean	0.05717882
thetaI_tp1_ci_low	0.00365759
thetaI_tp1_ci_med	0.04051341
thetaI_tp1_ci_up	0.2039278
thetaR_tp1_mean	0.09280299
thetaR_tp1_ci_low	0.02292543
thetaR_tp1_ci_med	0.0762899
thetaR_tp1_ci_up	0.2566353
Y_tp1_mean	0.05717563
Y_tp1_ci_low	0.003523123
Y_tp1_ci_med	0.04054457
Y_tp1_ci_up	0.2038814
R_tp1_mean	0.09278118
R_tp1_ci_low	0.02301958
R_tp1_ci_med	0.07595559
R_tp1_ci_up	0.2571261
thetaI_tp2_mean	0.09989482
thetaI_tp2_ci_low	0.005686535
thetaI_tp2_ci_med	0.07758442
thetaI_tp2_ci_up	0.2861298
thetaR_tp2_mean	0.2862467
thetaR_tp2_ci_low	0.03970511
thetaR_tp2_ci_med	0.2608954
thetaR_tp2_ci_up	0.6486903
Y_tp2_mean	0.09990665
Y_tp2_ci_low	0.005801136
Y_tp2_ci_med	0.0779488
Y_tp2_ci_up	0.2854667
R_tp2_mean	0.2862435
R_tp2_ci_low	0.03974414
R_tp2_ci_med	0.260424
R_tp2_ci_up	0.6505563
thetaR_max_mean	0.4617848
thetaR_max_ci_low	0.06599639
thetaR_max_ci_med	0.4772182
thetaR_max_ci_up	0.8219348
cumInf_mean	0.5381372
cumInf_ci_low	0.08512278
cumInf_ci_med	0.5610341
cumInf_ci_up	0.9092726
dthetaI_tp1_date	07/24/21
first_tp_mean	08/02/21
first_tp_ci_low	04/30/21
first_tp_ci_med	08/03/21
first_tp_ci_up	10/10/21
dthetaI_tp2_date	09/03/21
second_tp_mean	08/30/21
second_tp_ci_low	05/08/21
second_tp_ci_med	09/03/21
second_tp_ci_up	10/11/21
end_p_mean	10/10/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
