stat	value
thetaS_last_obs_p_mean	0.9401929
thetaI_last_obs_p_mean	0.01185333
thetaR_last_obs_p_mean	0.04795375
thetaS_last_obs_p_ci_low	0.9392168
thetaS_last_obs_p_ci_med	0.9401941
thetaS_last_obs_p_ci_up	0.9411914
thetaI_last_obs_p_ci_low	0.01137481
thetaI_last_obs_p_ci_med	0.01184679
thetaI_last_obs_p_ci_up	0.01234725
thetaR_last_obs_p_ci_low	0.04708578
thetaR_last_obs_p_ci_med	0.04793746
thetaR_last_obs_p_ci_up	0.04881324
R0_p_mean	1.918668
R0_p_ci_low	1.608561
R0_p_ci_med	1.880366
R0_p_ci_up	2.445571
gamma_p_mean	0.07278464
gamma_p_ci_low	0.04322947
gamma_p_ci_med	0.07268522
gamma_p_ci_up	0.1010023
beta_p_mean	0.1368948
beta_p_ci_low	0.1027684
beta_p_ci_med	0.1368408
beta_p_ci_up	0.1689987
incidence_mean	0.4080496
incidence_ci_low	0.2477
incidence_ci_median	0.4026952
incidence_ci_up	0.5985263
thetaI_tp1_mean	0.01253261
thetaI_tp1_ci_low	0.01178106
thetaI_tp1_ci_med	0.01253085
thetaI_tp1_ci_up	0.01327268
thetaR_tp1_mean	0.04880921
thetaR_tp1_ci_low	0.04729685
thetaR_tp1_ci_med	0.04882021
thetaR_tp1_ci_up	0.05029007
Y_tp1_mean	0.0125291
Y_tp1_ci_low	0.01156237
Y_tp1_ci_med	0.01252464
Y_tp1_ci_up	0.01349748
R_tp1_mean	0.04881361
R_tp1_ci_low	0.04695982
R_tp1_ci_med	0.04881848
R_tp1_ci_up	0.05078694
thetaI_tp2_mean	0.04702924
thetaI_tp2_ci_low	0.01596166
thetaI_tp2_ci_med	0.0420623
thetaI_tp2_ci_up	0.1062922
thetaR_tp2_mean	0.2576923
thetaR_tp2_ci_low	0.181212
thetaR_tp2_ci_med	0.2554158
thetaR_tp2_ci_up	0.3458196
Y_tp2_mean	0.04702368
Y_tp2_ci_low	0.01580275
Y_tp2_ci_med	0.04213865
Y_tp2_ci_up	0.1062574
R_tp2_mean	0.2577076
R_tp2_ci_low	0.1805711
R_tp2_ci_med	0.2551951
R_tp2_ci_up	0.3457064
thetaR_max_mean	0.4119423
thetaR_max_ci_low	0.2658621
thetaR_max_ci_med	0.4101426
thetaR_max_ci_up	0.57099
cumInf_mean	0.4410986
cumInf_ci_low	0.2787662
cumInf_ci_med	0.4359009
cumInf_ci_up	0.6404254
dthetaI_tp1_date	05/10/21
first_tp_mean	05/16/21
first_tp_ci_low	04/28/21
first_tp_ci_med	05/08/21
first_tp_ci_up	07/16/21
dthetaI_tp2_date	08/13/21
second_tp_mean	08/07/21
second_tp_ci_low	07/05/21
second_tp_ci_med	08/08/21
second_tp_ci_up	09/10/21
end_p_mean	10/11/21
end_p_ci_low	10/11/21
end_p_ci_med	10/11/21
end_p_ci_up	10/11/21
begin_str	03/26/2021
