date	value	incidence	scenario	lower_ci	upper_ci
2021-04-24	6366	NA	Observed	NA	NA
2021-04-25	6574	208	Observed	NA	NA
2021-04-26	6712	138	Observed	NA	NA
2021-04-27	6929	217	Observed	NA	NA
2021-04-28	7115	186	Observed	NA	NA
2021-04-29	7331	216	Observed	NA	NA
2021-04-30	7523	192	Observed	NA	NA
2021-05-01	7735	212	Observed	NA	NA
2021-05-02	7896	161	Observed	NA	NA
2021-05-03	8015	119	Observed	NA	NA
2021-05-04	8207	192	Observed	NA	NA
2021-05-05	8377	170	Observed	NA	NA
2021-05-06	8540	163	Observed	NA	NA
2021-05-07	8661	121	Observed	NA	NA
2021-05-08	8798	137	Observed	NA	NA
2021-05-09	8888	90	Observed	NA	NA
2021-05-10	8951	63	Observed	NA	NA
2021-05-11	9090	139	Observed	NA	NA
2021-05-12	9194	104	Observed	NA	NA
2021-05-13	9294	100	Observed	NA	NA
2021-05-14	9348	54	Observed	NA	NA
2021-05-15	9428	80	Observed	NA	NA
2021-05-16	9515	87	Observed	NA	NA
2021-05-17	9552	37	Observed	NA	NA
2021-05-18	9595	43	Observed	NA	NA
2021-05-19	9617	22	Observed	NA	NA
2021-05-20	9657	40	Observed	NA	NA
2021-05-21	9684	27	Observed	NA	NA
2021-05-22	9718	34	Observed	NA	NA
2021-05-23	9748	30	Observed	NA	NA
2021-05-24	9764	16	Observed	NA	NA
2021-05-25	9798	34	Observed	NA	NA
2021-05-26	9812	14	Observed	NA	NA
2021-05-27	9823	11	Observed	NA	NA
2021-05-28	10058	235	Observed	NA	NA
2021-05-29	10065	7	Observed	NA	NA
2021-05-30	10079	14	Observed	NA	NA
2021-05-31	10142	63	Observed	NA	NA
2021-06-01	10173	31	Observed	NA	NA
2021-06-02	10190	17	Observed	NA	NA
2021-06-03	10217	27	Observed	NA	NA
2021-06-04	10264	47	Observed	NA	NA
2021-06-05	10278	14	Observed	NA	NA
2021-06-06	10284	6	Observed	NA	NA
2021-06-07	10285	1	Observed	NA	NA
2021-06-08	10306	NA	No intervention	9699	10928
2021-06-09	10313	7	No intervention	9616	11055
2021-06-10	10322	9	No intervention	9521	11148
2021-06-11	10335	13	No intervention	9485	11248
2021-06-12	10345	10	No intervention	9417	11310
2021-06-13	10356	11	No intervention	9357	11389
2021-06-14	10365	9	No intervention	9288	11475
2021-06-15	10375	10	No intervention	9279	11568
2021-06-16	10374	-1	No intervention	9243	11614
2021-06-17	10382	8	No intervention	9167	11734
2021-06-18	10390	8	No intervention	9111	11740
2021-06-19	10398	8	No intervention	9100	11810
2021-06-20	10403	5	No intervention	9034	11839
2021-06-21	10411	8	No intervention	9045	11895
2021-06-22	10412	1	No intervention	8985	12035
2021-06-23	10418	6	No intervention	8943	12056
2021-06-24	10423	5	No intervention	8906	12108
2021-06-25	10429	6	No intervention	8871	12174
2021-06-26	10434	5	No intervention	8835	12171
2021-06-27	10440	6	No intervention	8840	12257
2021-06-28	10451	11	No intervention	8822	12300
2021-06-29	10452	1	No intervention	8826	12397
2021-06-30	10459	7	No intervention	8793	12442
2021-07-01	10461	2	No intervention	8700	12405
2021-07-02	10465	4	No intervention	8669	12432
2021-07-03	10465	0	No intervention	8634	12535
2021-07-04	10470	5	No intervention	8562	12569
2021-07-05	10475	5	No intervention	8568	12561
2021-07-06	10480	5	No intervention	8617	12592
2021-07-07	10484	4	No intervention	8512	12672
2021-07-08	10489	5	No intervention	8581	12713
2021-07-09	10492	3	No intervention	8560	12709
2021-07-10	10497	5	No intervention	8529	12737
2021-07-11	10498	1	No intervention	8456	12770
2021-07-12	10502	4	No intervention	8403	12768
2021-07-13	10512	10	No intervention	8432	12815
2021-07-14	10515	3	No intervention	8378	12829
2021-07-15	10510	-5	No intervention	8339	12864
2021-07-16	10512	2	No intervention	8339	12858
2021-07-17	10513	1	No intervention	8282	12940
2021-07-18	10517	4	No intervention	8251	12923
2021-07-19	10510	-7	No intervention	8206	13033
2021-07-20	10510	0	No intervention	8186	12974
2021-07-21	10510	0	No intervention	8165	13096
2021-07-22	10512	2	No intervention	8169	13072
2021-07-23	10507	-5	No intervention	8120	13123
2021-07-24	10512	5	No intervention	8087	13165
2021-07-25	10515	3	No intervention	8081	13215
2021-07-26	10516	1	No intervention	8112	13163
2021-07-27	10521	5	No intervention	8029	13171
2021-07-28	10522	1	No intervention	8073	13239
2021-07-29	10529	7	No intervention	7993	13324
2021-07-30	10525	-4	No intervention	7962	13425
2021-07-31	10523	-2	No intervention	7996	13377
2021-08-01	10524	1	No intervention	7974	13440
2021-08-02	10523	-1	No intervention	7947	13484
2021-08-03	10526	3	No intervention	7927	13456
2021-08-04	10522	-4	No intervention	7950	13369
2021-08-05	10522	0	No intervention	7876	13443
2021-08-06	10529	7	No intervention	7915	13547
2021-08-07	10529	0	No intervention	7921	13594
2021-08-08	10532	3	No intervention	7785	13625
2021-08-09	10540	8	No intervention	7799	13681
2021-08-10	10534	-6	No intervention	7825	13611
2021-08-11	10534	0	No intervention	7807	13619
2021-08-12	10537	3	No intervention	7788	13725
2021-08-13	10539	2	No intervention	7753	13765
2021-08-14	10538	-1	No intervention	7706	13780
2021-08-15	10541	3	No intervention	7706	13754
2021-08-16	10540	-1	No intervention	7700	13773
2021-08-17	10540	0	No intervention	7687	13752
2021-08-18	10544	4	No intervention	7672	13843
2021-08-19	10545	1	No intervention	7693	13885
2021-08-20	10544	-1	No intervention	7722	13910
2021-08-21	10540	-4	No intervention	7657	13788
2021-08-22	10544	4	No intervention	7650	13955
2021-08-23	10545	1	No intervention	7641	13971
2021-08-24	10544	-1	No intervention	7607	14013
2021-08-25	10550	6	No intervention	7648	14045
2021-08-26	10555	5	No intervention	7613	14130
2021-08-27	10558	3	No intervention	7602	14134
2021-08-28	10551	-7	No intervention	7569	14159
2021-08-29	10548	-3	No intervention	7535	14094
2021-08-30	10543	-5	No intervention	7507	14131
2021-08-31	10545	2	No intervention	7465	14256
2021-09-01	10544	-1	No intervention	7451	14176
2021-09-02	10538	-6	No intervention	7384	14244
2021-09-03	10546	8	No intervention	7353	14232
2021-09-04	10543	-3	No intervention	7382	14224
2021-09-05	10544	1	No intervention	7384	14273
2021-09-06	10540	-4	No intervention	7344	14288
2021-09-07	10540	0	No intervention	7363	14356
2021-09-08	10537	-3	No intervention	7278	14318
2021-09-09	10535	-2	No intervention	7313	14405
2021-09-10	10539	4	No intervention	7284	14447
2021-09-11	10539	0	No intervention	7213	14327
2021-09-12	10543	4	No intervention	7257	14458
2021-09-13	10540	-3	No intervention	7172	14565
2021-09-14	10541	1	No intervention	7249	14495
2021-09-15	10548	7	No intervention	7289	14516
2021-09-16	10550	2	No intervention	7275	14620
2021-09-17	10549	-1	No intervention	7271	14582
2021-09-18	10548	-1	No intervention	7215	14621
