Dates	variable	value	upper_ci	color	type	State
2020-05-26	mod_4	3174	10378	Moderate return	solid	ap
2020-05-26	mod_5	3283	10747	Normal (pre-intervention)	solid	ap
2020-05-26	mod_6	3117	10237	Cautious return	solid	ap
2020-05-27	mod_2	3405	11690	Soc. Dist. + Travel Ban	solid	ap
2020-05-27	mod_3	3683	12634	No Intervention	solid	ap
2020-05-27	mod_4	3297	11317	Moderate return	solid	ap
2020-05-27	mod_5	3464	11876	Normal (pre-intervention)	solid	ap
2020-05-27	mod_6	3211	10983	Cautious return	solid	ap
2020-05-28	mod_2	3561	12729	Soc. Dist. + Travel Ban	solid	ap
2020-05-28	mod_3	3949	14156	No Intervention	solid	ap
2020-05-28	mod_4	3425	12242	Moderate return	solid	ap
2020-05-28	mod_5	3661	13121	Normal (pre-intervention)	solid	ap
2020-05-28	mod_6	3309	11779	Cautious return	solid	ap
2020-05-29	mod_2	3725	13827	Soc. Dist. + Travel Ban	solid	ap
2020-05-29	mod_3	4243	15818	No Intervention	solid	ap
2020-05-29	mod_4	3557	13153	Moderate return	solid	ap
2020-05-29	mod_5	3880	14423	Normal (pre-intervention)	solid	ap
2020-05-29	mod_6	3401	12605	Cautious return	solid	ap
2020-05-30	mod_2	3892	14987	Soc. Dist. + Travel Ban	solid	ap
2020-05-30	mod_3	4573	17767	No Intervention	solid	ap
2020-05-30	mod_4	3699	14166	Moderate return	solid	ap
2020-05-30	mod_5	4130	15990	Normal (pre-intervention)	solid	ap
2020-05-30	mod_6	3500	13387	Cautious return	solid	ap
2020-05-31	mod_2	4071	16174	Soc. Dist. + Travel Ban	solid	ap
2020-05-31	mod_3	4934	19917	No Intervention	solid	ap
2020-05-31	mod_4	3848	15205	Moderate return	solid	ap
2020-05-31	mod_5	4408	17743	Normal (pre-intervention)	solid	ap
2020-05-31	mod_6	3601	14260	Cautious return	solid	ap
2020-06-01	mod_2	4257	17464	Soc. Dist. + Travel Ban	solid	ap
2020-06-01	mod_3	5338	22384	No Intervention	solid	ap
2020-06-01	mod_4	4008	16387	Moderate return	solid	ap
2020-06-01	mod_5	4733	19713	Normal (pre-intervention)	solid	ap
2020-06-01	mod_6	3702	15065	Cautious return	solid	ap
2020-06-02	mod_2	4450	18696	Soc. Dist. + Travel Ban	solid	ap
2020-06-02	mod_3	5793	25197	No Intervention	solid	ap
2020-06-02	mod_4	4178	17571	Moderate return	solid	ap
2020-06-02	mod_5	5089	22037	Normal (pre-intervention)	solid	ap
2020-06-02	mod_6	3805	15868	Cautious return	solid	ap
2020-06-03	mod_2	4654	20205	Soc. Dist. + Travel Ban	solid	ap
2020-06-03	mod_3	6303	28571	No Intervention	solid	ap
2020-06-03	mod_4	4350	18848	Moderate return	solid	ap
2020-06-03	mod_5	5486	24560	Normal (pre-intervention)	solid	ap
2020-06-03	mod_6	3912	16765	Cautious return	solid	ap
2020-06-04	mod_2	4867	21651	Soc. Dist. + Travel Ban	solid	ap
2020-06-04	mod_3	6879	32408	No Intervention	solid	ap
2020-06-04	mod_4	4534	20196	Moderate return	solid	ap
2020-06-04	mod_5	5940	27725	Normal (pre-intervention)	solid	ap
2020-06-04	mod_6	4017	17673	Cautious return	solid	ap
2020-06-05	mod_2	5093	23290	Soc. Dist. + Travel Ban	solid	ap
2020-06-05	mod_3	7533	36724	No Intervention	solid	ap
2020-06-05	mod_4	4730	21526	Moderate return	solid	ap
2020-06-05	mod_5	6449	31176	Normal (pre-intervention)	solid	ap
2020-06-05	mod_6	4124	18452	Cautious return	solid	ap
2020-06-06	mod_2	5333	25049	Soc. Dist. + Travel Ban	solid	ap
2020-06-06	mod_3	8266	41767	No Intervention	solid	ap
2020-06-06	mod_4	4935	23122	Moderate return	solid	ap
2020-06-06	mod_5	7029	35212	Normal (pre-intervention)	solid	ap
2020-06-06	mod_6	4232	19460	Cautious return	solid	ap
2020-06-07	mod_2	5592	26964	Soc. Dist. + Travel Ban	solid	ap
2020-06-07	mod_3	9121	48008	No Intervention	solid	ap
2020-06-07	mod_4	5152	24802	Moderate return	solid	ap
2020-06-07	mod_5	7687	39833	Normal (pre-intervention)	solid	ap
2020-06-07	mod_6	4345	20428	Cautious return	solid	ap
2020-06-08	mod_2	5861	28893	Soc. Dist. + Travel Ban	solid	ap
2020-06-08	mod_3	10094	54757	No Intervention	solid	ap
2020-06-08	mod_4	5383	26554	Moderate return	solid	ap
2020-06-08	mod_5	8439	45418	Normal (pre-intervention)	solid	ap
2020-06-08	mod_6	4458	21345	Cautious return	solid	ap
2020-06-09	mod_2	6149	31164	Soc. Dist. + Travel Ban	solid	ap
2020-06-09	mod_3	11214	63125	No Intervention	solid	ap
2020-06-09	mod_4	5628	28485	Moderate return	solid	ap
2020-06-09	mod_5	9300	51668	Normal (pre-intervention)	solid	ap
2020-06-09	mod_6	4572	22328	Cautious return	solid	ap
2020-06-10	mod_2	6455	33446	Soc. Dist. + Travel Ban	solid	ap
2020-06-10	mod_3	12508	73170	No Intervention	solid	ap
2020-06-10	mod_4	5889	30479	Moderate return	solid	ap
2020-06-10	mod_5	10290	59022	Normal (pre-intervention)	solid	ap
2020-06-10	mod_6	4694	23463	Cautious return	solid	ap
2020-06-11	mod_2	6783	36105	Soc. Dist. + Travel Ban	solid	ap
2020-06-11	mod_3	14006	84575	No Intervention	solid	ap
2020-06-11	mod_4	6171	32763	Moderate return	solid	ap
2020-06-11	mod_5	11434	67598	Normal (pre-intervention)	solid	ap
2020-06-11	mod_6	4818	24515	Cautious return	solid	ap
2020-06-12	mod_2	7126	38678	Soc. Dist. + Travel Ban	solid	ap
2020-06-12	mod_3	15752	97476	No Intervention	solid	ap
2020-06-12	mod_4	6467	35053	Moderate return	solid	ap
2020-06-12	mod_5	12768	77625	Normal (pre-intervention)	solid	ap
2020-06-12	mod_6	4942	25575	Cautious return	solid	ap
2020-06-13	mod_2	7498	41528	Soc. Dist. + Travel Ban	solid	ap
2020-06-13	mod_3	17784	112724	No Intervention	solid	ap
2020-06-13	mod_4	6784	37589	Moderate return	solid	ap
2020-06-13	mod_5	14320	89754	Normal (pre-intervention)	solid	ap
2020-06-13	mod_6	5069	26761	Cautious return	solid	ap
2020-06-14	mod_2	7900	44704	Soc. Dist. + Travel Ban	solid	ap
2020-06-14	mod_3	20160	130566	No Intervention	solid	ap
2020-06-14	mod_4	7126	40476	Moderate return	solid	ap
2020-06-14	mod_5	16122	103400	Normal (pre-intervention)	solid	ap
2020-06-14	mod_6	5200	27896	Cautious return	solid	ap
2020-06-15	mod_2	8339	48318	Soc. Dist. + Travel Ban	solid	ap
2020-06-15	mod_3	22942	151131	No Intervention	solid	ap
2020-06-15	mod_4	7492	43406	Moderate return	solid	ap
2020-06-15	mod_5	18232	119049	Normal (pre-intervention)	solid	ap
2020-06-15	mod_6	5336	29192	Cautious return	solid	ap
2020-06-16	mod_2	8808	52121	Soc. Dist. + Travel Ban	solid	ap
2020-06-16	mod_3	26217	175304	No Intervention	solid	ap
2020-06-16	mod_4	7887	46542	Moderate return	solid	ap
2020-06-16	mod_5	20716	137486	Normal (pre-intervention)	solid	ap
2020-06-16	mod_6	5472	30436	Cautious return	solid	ap
2020-06-17	mod_2	9312	55999	Soc. Dist. + Travel Ban	solid	ap
2020-06-17	mod_3	30058	204312	No Intervention	solid	ap
2020-06-17	mod_4	8310	50235	Moderate return	solid	ap
2020-06-17	mod_5	23637	158901	Normal (pre-intervention)	solid	ap
2020-06-17	mod_6	5615	31726	Cautious return	solid	ap
2020-06-18	mod_2	9864	60330	Soc. Dist. + Travel Ban	solid	ap
2020-06-18	mod_3	34577	237189	No Intervention	solid	ap
2020-06-18	mod_4	8774	53988	Moderate return	solid	ap
2020-06-18	mod_5	27071	184459	Normal (pre-intervention)	solid	ap
2020-06-18	mod_6	5760	33084	Cautious return	solid	ap
2020-06-19	mod_2	10463	65261	Soc. Dist. + Travel Ban	solid	ap
2020-06-19	mod_3	39887	275842	No Intervention	solid	ap
2020-06-19	mod_4	9272	58082	Moderate return	solid	ap
2020-06-19	mod_5	31111	213273	Normal (pre-intervention)	solid	ap
2020-06-19	mod_6	5914	34433	Cautious return	solid	ap
2020-06-20	mod_2	11118	70389	Soc. Dist. + Travel Ban	solid	ap
2020-06-20	mod_3	46089	321181	No Intervention	solid	ap
2020-06-20	mod_4	9811	62550	Moderate return	solid	ap
2020-06-20	mod_5	35863	247826	Normal (pre-intervention)	solid	ap
2020-06-20	mod_6	6070	35920	Cautious return	solid	ap
2020-06-21	mod_2	11835	75805	Soc. Dist. + Travel Ban	solid	ap
2020-06-21	mod_3	53345	373137	No Intervention	solid	ap
2020-06-21	mod_4	10395	67396	Moderate return	solid	ap
2020-06-21	mod_5	41438	288197	Normal (pre-intervention)	solid	ap
2020-06-21	mod_6	6226	37148	Cautious return	solid	ap
2020-06-22	mod_2	12610	81343	Soc. Dist. + Travel Ban	solid	ap
2020-06-22	mod_3	61787	433634	No Intervention	solid	ap
2020-06-22	mod_4	11032	72501	Moderate return	solid	ap
2020-06-22	mod_5	47955	334643	Normal (pre-intervention)	solid	ap
2020-06-22	mod_6	6397	38616	Cautious return	solid	ap
2020-06-23	mod_2	13466	88268	Soc. Dist. + Travel Ban	solid	ap
2020-06-23	mod_3	71571	505348	No Intervention	solid	ap
2020-06-23	mod_4	11723	78008	Moderate return	solid	ap
2020-06-23	mod_5	55564	388161	Normal (pre-intervention)	solid	ap
2020-06-23	mod_6	6566	40340	Cautious return	solid	ap
2020-06-24	mod_2	14390	95276	Soc. Dist. + Travel Ban	solid	ap
2020-06-24	mod_3	82866	591403	No Intervention	solid	ap
2020-06-24	mod_4	12485	84145	Moderate return	solid	ap
2020-06-24	mod_5	64395	451937	Normal (pre-intervention)	solid	ap
2020-06-24	mod_6	6749	41783	Cautious return	solid	ap
2020-06-25	mod_2	15415	103368	Soc. Dist. + Travel Ban	solid	ap
2020-06-25	mod_3	95838	685225	No Intervention	solid	ap
2020-06-25	mod_4	13319	90844	Moderate return	solid	ap
2020-06-25	mod_5	74607	526498	Normal (pre-intervention)	solid	ap
2020-06-25	mod_6	6935	43480	Cautious return	solid	ap
2020-06-26	mod_2	16536	111554	Soc. Dist. + Travel Ban	solid	ap
2020-06-26	mod_3	110647	798612	No Intervention	solid	ap
2020-06-26	mod_4	14231	98249	Moderate return	solid	ap
2020-06-26	mod_5	86353	609768	Normal (pre-intervention)	solid	ap
2020-06-26	mod_6	7127	45075	Cautious return	solid	ap
2020-06-27	mod_2	17768	120874	Soc. Dist. + Travel Ban	solid	ap
2020-06-27	mod_3	127497	931100	No Intervention	solid	ap
2020-06-27	mod_4	15237	105998	Moderate return	solid	ap
2020-06-27	mod_5	99776	708560	Normal (pre-intervention)	solid	ap
2020-06-27	mod_6	7331	46764	Cautious return	solid	ap
2020-06-28	mod_2	19129	130633	Soc. Dist. + Travel Ban	solid	ap
2020-06-28	mod_3	146564	1087486	No Intervention	solid	ap
2020-06-28	mod_4	16329	113653	Moderate return	solid	ap
2020-06-28	mod_5	115120	829192	Normal (pre-intervention)	solid	ap
2020-06-28	mod_6	7544	48898	Cautious return	solid	ap
2020-06-29	mod_2	20623	141138	Soc. Dist. + Travel Ban	solid	ap
2020-06-29	mod_3	167994	1262130	No Intervention	solid	ap
2020-06-29	mod_4	17535	123229	Moderate return	solid	ap
2020-06-29	mod_5	132462	963681	Normal (pre-intervention)	solid	ap
2020-06-29	mod_6	7769	50553	Cautious return	solid	ap
2020-06-30	mod_2	22272	152794	Soc. Dist. + Travel Ban	solid	ap
2020-06-30	mod_3	191941	1471721	No Intervention	solid	ap
2020-06-30	mod_4	18858	132696	Moderate return	solid	ap
2020-06-30	mod_5	151995	1117582	Normal (pre-intervention)	solid	ap
2020-06-30	mod_6	8002	52732	Cautious return	solid	ap
2020-07-01	mod_2	24081	165649	Soc. Dist. + Travel Ban	solid	ap
2020-07-01	mod_3	218614	1707599	No Intervention	solid	ap
2020-07-01	mod_4	20321	143357	Moderate return	solid	ap
2020-07-01	mod_5	173861	1301423	Normal (pre-intervention)	solid	ap
2020-07-01	mod_6	8253	54878	Cautious return	solid	ap
2020-07-02	mod_2	26076	179296	Soc. Dist. + Travel Ban	solid	ap
2020-07-02	mod_3	248164	1976051	No Intervention	solid	ap
2020-07-02	mod_4	21930	154949	Moderate return	solid	ap
2020-07-02	mod_5	198211	1513637	Normal (pre-intervention)	solid	ap
2020-07-02	mod_6	8510	56771	Cautious return	solid	ap
2020-07-03	mod_2	28274	193484	Soc. Dist. + Travel Ban	solid	ap
2020-07-03	mod_3	280660	2301043	No Intervention	solid	ap
2020-07-03	mod_4	23687	166793	Moderate return	solid	ap
2020-07-03	mod_5	225160	1757107	Normal (pre-intervention)	solid	ap
2020-07-03	mod_6	8786	59402	Cautious return	solid	ap
2020-07-04	mod_2	30683	209653	Soc. Dist. + Travel Ban	solid	ap
2020-07-04	mod_3	316284	2666118	No Intervention	solid	ap
2020-07-04	mod_4	25630	180572	Moderate return	solid	ap
2020-07-04	mod_5	254870	2040086	Normal (pre-intervention)	solid	ap
2020-07-04	mod_6	9069	61666	Cautious return	solid	ap
2020-07-05	mod_2	33336	226652	Soc. Dist. + Travel Ban	solid	ap
2020-07-05	mod_3	355082	3075434	No Intervention	solid	ap
2020-07-05	mod_4	27768	195007	Moderate return	solid	ap
2020-07-05	mod_5	287419	2359153	Normal (pre-intervention)	solid	ap
2020-07-05	mod_6	9371	64167	Cautious return	solid	ap
2020-07-06	mod_2	36239	246110	Soc. Dist. + Travel Ban	solid	ap
2020-07-06	mod_3	397150	3550709	No Intervention	solid	ap
2020-07-06	mod_4	30106	210508	Moderate return	solid	ap
2020-07-06	mod_5	322875	2729139	Normal (pre-intervention)	solid	ap
2020-07-06	mod_6	9692	66803	Cautious return	solid	ap
2020-07-07	mod_2	39424	264416	Soc. Dist. + Travel Ban	solid	ap
2020-07-07	mod_3	442593	4077549	No Intervention	solid	ap
2020-07-07	mod_4	32675	227616	Moderate return	solid	ap
2020-07-07	mod_5	361342	3148272	Normal (pre-intervention)	solid	ap
2020-07-07	mod_6	10034	69515	Cautious return	solid	ap
2020-07-08	mod_2	42911	287772	Soc. Dist. + Travel Ban	solid	ap
2020-07-08	mod_3	491436	4687550	No Intervention	solid	ap
2020-07-08	mod_4	35488	246634	Moderate return	solid	ap
2020-07-08	mod_5	402885	3617338	Normal (pre-intervention)	solid	ap
2020-07-08	mod_6	10392	71815	Cautious return	solid	ap
2020-07-09	mod_2	46706	311737	Soc. Dist. + Travel Ban	solid	ap
2020-07-09	mod_3	543692	5347400	No Intervention	solid	ap
2020-07-09	mod_4	38570	266281	Moderate return	solid	ap
2020-07-09	mod_5	447552	4164406	Normal (pre-intervention)	solid	ap
2020-07-09	mod_6	10767	75008	Cautious return	solid	ap
2020-07-10	mod_2	50835	338744	Soc. Dist. + Travel Ban	solid	ap
2020-07-10	mod_3	599450	6086846	No Intervention	solid	ap
2020-07-10	mod_4	41938	288675	Moderate return	solid	ap
2020-07-10	mod_5	495335	4772304	Normal (pre-intervention)	solid	ap
2020-07-10	mod_6	11166	77889	Cautious return	solid	ap
2020-07-11	mod_2	55332	366565	Soc. Dist. + Travel Ban	solid	ap
2020-07-11	mod_3	658645	6904169	No Intervention	solid	ap
2020-07-11	mod_4	45620	311029	Moderate return	solid	ap
2020-07-11	mod_5	546339	5452864	Normal (pre-intervention)	solid	ap
2020-07-11	mod_6	11585	80803	Cautious return	solid	ap
2020-07-12	mod_2	60211	395184	Soc. Dist. + Travel Ban	solid	ap
2020-07-12	mod_3	721269	7767720	No Intervention	solid	ap
2020-07-12	mod_4	49633	336009	Moderate return	solid	ap
2020-07-12	mod_5	600466	6194274	Normal (pre-intervention)	solid	ap
2020-07-12	mod_6	12031	83963	Cautious return	solid	ap
2020-07-13	mod_2	65481	429143	Soc. Dist. + Travel Ban	solid	ap
2020-07-13	mod_3	787312	8716898	No Intervention	solid	ap
2020-07-13	mod_4	53975	364233	Moderate return	solid	ap
2020-07-13	mod_5	657787	7015125	Normal (pre-intervention)	solid	ap
2020-07-13	mod_6	12507	87208	Cautious return	solid	ap
2020-07-14	mod_2	71174	464731	Soc. Dist. + Travel Ban	solid	ap
2020-07-14	mod_3	856680	9698818	No Intervention	solid	ap
2020-07-14	mod_4	58685	395540	Moderate return	solid	ap
2020-07-14	mod_5	718179	7905228	Normal (pre-intervention)	solid	ap
2020-07-14	mod_6	13012	90405	Cautious return	solid	ap
2020-07-15	mod_2	77306	505072	Soc. Dist. + Travel Ban	solid	ap
2020-07-15	mod_3	929337	10711933	No Intervention	solid	ap
2020-07-15	mod_4	63786	428067	Moderate return	solid	ap
2020-07-15	mod_5	781650	8832049	Normal (pre-intervention)	solid	ap
2020-07-15	mod_6	13547	94218	Cautious return	solid	ap
2020-07-16	mod_2	83875	547968	Soc. Dist. + Travel Ban	solid	ap
2020-07-16	mod_3	1005200	11798402	No Intervention	solid	ap
2020-07-16	mod_4	69277	462177	Moderate return	solid	ap
2020-07-16	mod_5	848124	9820121	Normal (pre-intervention)	solid	ap
2020-07-16	mod_6	14118	97730	Cautious return	solid	ap
2020-07-17	mod_2	90918	595536	Soc. Dist. + Travel Ban	solid	ap
2020-07-17	mod_3	1084215	12876349	No Intervention	solid	ap
2020-07-17	mod_4	75217	498341	Moderate return	solid	ap
2020-07-17	mod_5	917484	10844698	Normal (pre-intervention)	solid	ap
2020-07-17	mod_6	14713	101680	Cautious return	solid	ap
2020-07-18	mod_2	98459	645132	Soc. Dist. + Travel Ban	solid	ap
2020-07-18	mod_3	1166206	14008064	No Intervention	solid	ap
2020-07-18	mod_4	81588	541786	Moderate return	solid	ap
2020-07-18	mod_5	989740	11876938	Normal (pre-intervention)	solid	ap
2020-07-18	mod_6	15347	105212	Cautious return	solid	ap
2020-07-19	mod_2	106487	700388	Soc. Dist. + Travel Ban	solid	ap
2020-07-19	mod_3	1251099	15148819	No Intervention	solid	ap
2020-07-19	mod_4	88395	586055	Moderate return	solid	ap
2020-07-19	mod_5	1064697	12923522	Normal (pre-intervention)	solid	ap
2020-07-19	mod_6	16027	109980	Cautious return	solid	ap
2020-07-20	mod_2	115027	760387	Soc. Dist. + Travel Ban	solid	ap
2020-07-20	mod_3	1338726	16339685	No Intervention	solid	ap
2020-07-20	mod_4	95672	633407	Moderate return	solid	ap
2020-07-20	mod_5	1142339	14067539	Normal (pre-intervention)	solid	ap
2020-07-20	mod_6	16746	113979	Cautious return	solid	ap
2020-07-21	mod_2	124072	824335	Soc. Dist. + Travel Ban	solid	ap
2020-07-21	mod_3	1429048	17521852	No Intervention	solid	ap
2020-07-21	mod_4	103442	685180	Moderate return	solid	ap
2020-07-21	mod_5	1222483	15201080	Normal (pre-intervention)	solid	ap
2020-07-21	mod_6	17509	118947	Cautious return	solid	ap
2020-07-22	mod_2	133653	894642	Soc. Dist. + Travel Ban	solid	ap
2020-07-22	mod_3	1521810	18777105	No Intervention	solid	ap
2020-07-22	mod_4	111684	739813	Moderate return	solid	ap
2020-07-22	mod_5	1305006	16420797	Normal (pre-intervention)	solid	ap
2020-07-22	mod_6	18321	122950	Cautious return	solid	ap
2020-07-23	mod_2	143777	966904	Soc. Dist. + Travel Ban	solid	ap
2020-07-23	mod_3	1616938	20025554	No Intervention	solid	ap
2020-07-23	mod_4	120425	801230	Moderate return	solid	ap
2020-07-23	mod_5	1389860	17604264	Normal (pre-intervention)	solid	ap
2020-07-23	mod_6	19171	128770	Cautious return	solid	ap
2020-07-24	mod_2	154467	1048605	Soc. Dist. + Travel Ban	solid	ap
2020-07-24	mod_3	1714294	21259590	No Intervention	solid	ap
2020-07-24	mod_4	129689	867472	Moderate return	solid	ap
2020-07-24	mod_5	1476841	18783535	Normal (pre-intervention)	solid	ap
2020-07-24	mod_6	20087	133001	Cautious return	solid	ap
2020-07-25	mod_2	165755	1138111	Soc. Dist. + Travel Ban	solid	ap
2020-07-25	mod_3	1813667	22491088	No Intervention	solid	ap
2020-07-25	mod_4	139479	939141	Moderate return	solid	ap
2020-07-25	mod_5	1565839	19969658	Normal (pre-intervention)	solid	ap
2020-07-25	mod_6	21055	137894	Cautious return	solid	ap
2020-07-26	mod_2	177600	1233789	Soc. Dist. + Travel Ban	solid	ap
2020-07-26	mod_3	1914898	23692793	No Intervention	solid	ap
2020-07-26	mod_4	149839	1015458	Moderate return	solid	ap
2020-07-26	mod_5	1656686	21155336	Normal (pre-intervention)	solid	ap
2020-07-26	mod_6	22065	144084	Cautious return	solid	ap
2020-07-27	mod_2	189998	1337851	Soc. Dist. + Travel Ban	solid	ap
2020-07-27	mod_3	2017847	24888061	No Intervention	solid	ap
2020-07-27	mod_4	160736	1098897	Moderate return	solid	ap
2020-07-27	mod_5	1749390	22353014	Normal (pre-intervention)	solid	ap
2020-07-27	mod_6	23146	149418	Cautious return	solid	ap
2020-07-28	mod_2	203004	1450037	Soc. Dist. + Travel Ban	solid	ap
2020-07-28	mod_3	2122421	26031640	No Intervention	solid	ap
2020-07-28	mod_4	172159	1185868	Moderate return	solid	ap
2020-07-28	mod_5	1843654	23547766	Normal (pre-intervention)	solid	ap
2020-07-28	mod_6	24284	155266	Cautious return	solid	ap
2020-07-29	mod_2	216588	1572728	Soc. Dist. + Travel Ban	solid	ap
2020-07-29	mod_3	2228399	27117246	No Intervention	solid	ap
2020-07-29	mod_4	184175	1285242	Moderate return	solid	ap
2020-07-29	mod_5	1939387	24723836	Normal (pre-intervention)	solid	ap
2020-07-29	mod_6	25482	161537	Cautious return	solid	ap
2020-07-30	mod_2	230776	1701928	Soc. Dist. + Travel Ban	solid	ap
2020-07-30	mod_3	2335608	28189727	No Intervention	solid	ap
2020-07-30	mod_4	196751	1389557	Moderate return	solid	ap
2020-07-30	mod_5	2036500	25855010	Normal (pre-intervention)	solid	ap
2020-07-30	mod_6	26755	167760	Cautious return	solid	ap
2020-07-31	mod_2	245571	1844509	Soc. Dist. + Travel Ban	solid	ap
2020-07-31	mod_3	2444016	29222608	No Intervention	solid	ap
2020-07-31	mod_4	209841	1505330	Moderate return	solid	ap
2020-07-31	mod_5	2134842	26958137	Normal (pre-intervention)	solid	ap
2020-07-31	mod_6	28094	173871	Cautious return	solid	ap
2020-08-01	mod_2	260957	1994425	Soc. Dist. + Travel Ban	solid	ap
2020-08-01	mod_3	2553346	30198389	No Intervention	solid	ap
2020-08-01	mod_4	223513	1631436	Moderate return	solid	ap
2020-08-01	mod_5	2234255	28056224	Normal (pre-intervention)	solid	ap
2020-08-01	mod_6	29515	180590	Cautious return	solid	ap
2020-08-02	mod_2	276930	2163098	Soc. Dist. + Travel Ban	solid	ap
2020-08-02	mod_3	2663544	31159426	No Intervention	solid	ap
2020-08-02	mod_4	237763	1762774	Moderate return	solid	ap
2020-08-02	mod_5	2334643	29086577	Normal (pre-intervention)	solid	ap
2020-08-02	mod_6	31013	188612	Cautious return	solid	ap
2020-08-03	mod_2	293491	2335923	Soc. Dist. + Travel Ban	solid	ap
2020-08-03	mod_3	2774430	32062431	No Intervention	solid	ap
2020-08-03	mod_4	252541	1912307	Moderate return	solid	ap
2020-08-03	mod_5	2435833	30055308	Normal (pre-intervention)	solid	ap
2020-08-03	mod_6	32592	195576	Cautious return	solid	ap
2020-08-04	mod_2	310650	2535560	Soc. Dist. + Travel Ban	solid	ap
2020-08-04	mod_3	2885906	32873412	No Intervention	solid	ap
2020-08-04	mod_4	267903	2063104	Moderate return	solid	ap
2020-08-04	mod_5	2537761	31013212	Normal (pre-intervention)	solid	ap
2020-08-04	mod_6	34244	202198	Cautious return	solid	ap
2020-08-05	mod_2	328400	2740960	Soc. Dist. + Travel Ban	solid	ap
2020-08-05	mod_3	2997877	33722515	No Intervention	solid	ap
2020-08-05	mod_4	283822	2225855	Moderate return	solid	ap
2020-08-05	mod_5	2640263	31880688	Normal (pre-intervention)	solid	ap
2020-08-05	mod_6	35989	210959	Cautious return	solid	ap
2020-08-06	mod_2	346737	2956432	Soc. Dist. + Travel Ban	solid	ap
2020-08-06	mod_3	3110264	34475823	No Intervention	solid	ap
