stat	value
thetaS_last_obs_p_mean	0.9875786
thetaI_last_obs_p_mean	0.001616339
thetaR_last_obs_p_mean	0.01080505
thetaS_last_obs_p_ci_low	0.9871245
thetaS_last_obs_p_ci_med	0.9875802
thetaS_last_obs_p_ci_up	0.9880228
thetaI_last_obs_p_ci_low	0.001452686
thetaI_last_obs_p_ci_med	0.001615228
thetaI_last_obs_p_ci_up	0.001784943
thetaR_last_obs_p_ci_low	0.01039682
thetaR_last_obs_p_ci_med	0.01080327
thetaR_last_obs_p_ci_up	0.01122431
R0_p_mean	2.851072
R0_p_ci_low	1.696407
R0_p_ci_med	2.662498
R0_p_ci_up	5.099136
gamma_p_mean	0.07532828
gamma_p_ci_low	0.02713603
gamma_p_ci_med	0.06921194
gamma_p_ci_up	0.1576109
beta_p_mean	0.1912687
beta_p_ci_low	0.1165468
beta_p_ci_med	0.1873791
beta_p_ci_up	0.2877573
incidence_mean	0.7119042
incidence_ci_low	0.2814154
incidence_ci_median	0.746217
incidence_ci_up	0.948114
thetaI_tp1_mean	0.07982392
thetaI_tp1_ci_low	0.009108027
thetaI_tp1_ci_med	0.0642846
thetaI_tp1_ci_up	0.2351036
thetaR_tp1_mean	0.1029797
thetaR_tp1_ci_low	0.02827185
thetaR_tp1_ci_med	0.0894386
thetaR_tp1_ci_up	0.2527559
Y_tp1_mean	0.07982276
Y_tp1_ci_low	0.009098483
Y_tp1_ci_med	0.06429936
Y_tp1_ci_up	0.2351883
R_tp1_mean	0.1029834
R_tp1_ci_low	0.02824062
R_tp1_ci_med	0.0894695
R_tp1_ci_up	0.252879
thetaI_tp2_mean	0.13931
thetaI_tp2_ci_low	0.01736614
thetaI_tp2_ci_med	0.1230857
thetaI_tp2_ci_up	0.3478199
thetaR_tp2_mean	0.330261
thetaR_tp2_ci_low	0.06826269
thetaR_tp2_ci_med	0.3214707
thetaR_tp2_ci_up	0.6429031
Y_tp2_mean	0.1393111
Y_tp2_ci_low	0.01735034
Y_tp2_ci_med	0.1230993
Y_tp2_ci_up	0.3478289
R_tp2_mean	0.3302642
R_tp2_ci_low	0.06823593
R_tp2_ci_med	0.3214414
R_tp2_ci_up	0.6428743
thetaR_max_mean	0.6732573
thetaR_max_ci_low	0.2530782
thetaR_max_ci_med	0.7076442
thetaR_max_ci_up	0.9010127
cumInf_mean	0.7211006
cumInf_ci_low	0.2893188
cumInf_ci_med	0.7556416
cumInf_ci_up	0.9573904
dthetaI_tp1_date	07/09/21
first_tp_mean	07/17/21
first_tp_ci_low	06/25/21
first_tp_ci_med	07/15/21
first_tp_ci_up	08/24/21
dthetaI_tp2_date	08/09/21
second_tp_mean	08/12/21
second_tp_ci_low	07/16/21
second_tp_ci_med	08/10/21
second_tp_ci_up	09/26/21
end_p_mean	10/11/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
