stat	value
thetaS_last_obs_p_mean	0.9234794
thetaI_last_obs_p_mean	0.0207651
thetaR_last_obs_p_mean	0.05575552
thetaS_last_obs_p_ci_low	0.9221482
thetaS_last_obs_p_ci_med	0.92348
thetaS_last_obs_p_ci_up	0.9248049
thetaI_last_obs_p_ci_low	0.02002404
thetaI_last_obs_p_ci_med	0.0207517
thetaI_last_obs_p_ci_up	0.02157676
thetaR_last_obs_p_ci_low	0.0546654
thetaR_last_obs_p_ci_med	0.05575635
thetaR_last_obs_p_ci_up	0.05683883
R0_p_mean	2.073759
R0_p_ci_low	1.749501
R0_p_ci_med	2.045518
R0_p_ci_up	2.56213
gamma_p_mean	0.06650062
gamma_p_ci_low	0.04505152
gamma_p_ci_med	0.06645244
gamma_p_ci_up	0.0882112
beta_p_mean	0.1359438
beta_p_ci_low	0.1100284
beta_p_ci_med	0.1359727
beta_p_ci_up	0.1617612
incidence_mean	0.5240055
incidence_ci_low	0.3750443
incidence_ci_median	0.5228823
incidence_ci_up	0.6789004
thetaI_tp1_mean	0.02202765
thetaI_tp1_ci_low	0.02072028
thetaI_tp1_ci_med	0.02202324
thetaI_tp1_ci_up	0.02336861
thetaR_tp1_mean	0.0571754
thetaR_tp1_ci_low	0.05519316
thetaR_tp1_ci_med	0.05717126
thetaR_tp1_ci_up	0.05918504
Y_tp1_mean	0.02202819
Y_tp1_ci_low	0.02045189
Y_tp1_ci_med	0.02201391
Y_tp1_ci_up	0.02368851
R_tp1_mean	0.05717446
R_tp1_ci_low	0.05479678
R_tp1_ci_med	0.05716985
R_tp1_ci_up	0.05957497
thetaI_tp2_mean	0.06823235
thetaI_tp2_ci_low	0.03263679
thetaI_tp2_ci_med	0.06488065
thetaI_tp2_ci_up	0.122924
thetaR_tp2_mean	0.28729
thetaR_tp2_ci_low	0.2194152
thetaR_tp2_ci_med	0.286289
thetaR_tp2_ci_up	0.3604874
Y_tp2_mean	0.06823386
Y_tp2_ci_low	0.03261465
Y_tp2_ci_med	0.06488516
Y_tp2_ci_up	0.1229334
R_tp2_mean	0.2872917
R_tp2_ci_low	0.2193083
R_tp2_ci_med	0.2862725
R_tp2_ci_up	0.3605199
thetaR_max_mean	0.5341008
thetaR_max_ci_low	0.3915864
thetaR_max_ci_med	0.534342
thetaR_max_ci_up	0.6747674
cumInf_mean	0.5584706
cumInf_ci_low	0.4054154
cumInf_ci_med	0.5574744
cumInf_ci_up	0.716662
dthetaI_tp1_date	05/11/21
first_tp_mean	05/05/21
first_tp_ci_low	04/26/21
first_tp_ci_med	04/30/21
first_tp_ci_up	06/23/21
dthetaI_tp2_date	07/23/21
second_tp_mean	07/14/21
second_tp_ci_low	05/09/21
second_tp_ci_med	07/20/21
second_tp_ci_up	08/12/21
end_p_mean	10/12/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
