stat	value
thetaS_last_obs_p_mean	0.9802927
thetaI_last_obs_p_mean	0.005032628
thetaR_last_obs_p_mean	0.01467463
thetaS_last_obs_p_ci_low	0.9797503
thetaS_last_obs_p_ci_med	0.9802825
thetaS_last_obs_p_ci_up	0.9808417
thetaI_last_obs_p_ci_low	0.004734597
thetaI_last_obs_p_ci_med	0.005031377
thetaI_last_obs_p_ci_up	0.005321839
thetaR_last_obs_p_ci_low	0.01421183
thetaR_last_obs_p_ci_med	0.01467651
thetaR_last_obs_p_ci_up	0.01514475
R0_p_mean	1.927444
R0_p_ci_low	1.515019
R0_p_ci_med	1.87371
R0_p_ci_up	2.651558
gamma_p_mean	0.07293475
gamma_p_ci_low	0.03872752
gamma_p_ci_med	0.07251591
gamma_p_ci_up	0.1102791
beta_p_mean	0.1361159
beta_p_ci_low	0.09431937
beta_p_ci_med	0.1357896
beta_p_ci_up	0.1787885
incidence_mean	0.722608
incidence_ci_low	0.5531246
incidence_ci_median	0.7255957
incidence_ci_up	0.8710851
thetaI_tp1_mean	0.07700647
thetaI_tp1_ci_low	0.03374768
thetaI_tp1_ci_med	0.07303084
thetaI_tp1_ci_up	0.139913
thetaR_tp1_mean	0.1218598
thetaR_tp1_ci_low	0.05921571
thetaR_tp1_ci_med	0.1180914
thetaR_tp1_ci_up	0.2035902
Y_tp1_mean	0.076978
Y_tp1_ci_low	0.03367435
Y_tp1_ci_med	0.07294653
Y_tp1_ci_up	0.1402737
R_tp1_mean	0.1218589
R_tp1_ci_low	0.0591838
R_tp1_ci_med	0.1178451
R_tp1_ci_up	0.203395
thetaI_tp2_mean	0.1259017
thetaI_tp2_ci_low	0.05633217
thetaI_tp2_ci_med	0.1192774
thetaI_tp2_ci_up	0.2308599
thetaR_tp2_mean	0.3410422
thetaR_tp2_ci_low	0.1684783
thetaR_tp2_ci_med	0.3398886
thetaR_tp2_ci_up	0.5244738
Y_tp2_mean	0.1259125
Y_tp2_ci_low	0.05661919
Y_tp2_ci_med	0.1195763
Y_tp2_ci_up	0.2309084
R_tp2_mean	0.3410486
R_tp2_ci_low	0.1702559
R_tp2_ci_med	0.34011
R_tp2_ci_up	0.5241555
thetaR_max_mean	0.7053257
thetaR_max_ci_low	0.5311005
thetaR_max_ci_med	0.7125575
thetaR_max_ci_up	0.8375622
cumInf_mean	0.7313984
cumInf_ci_low	0.5606164
cumInf_ci_med	0.7351724
cumInf_ci_up	0.8790568
dthetaI_tp1_date	06/30/21
first_tp_mean	07/03/21
first_tp_ci_low	06/20/21
first_tp_ci_med	07/02/21
first_tp_ci_up	07/22/21
dthetaI_tp2_date	07/29/21
second_tp_mean	07/30/21
second_tp_ci_low	07/12/21
second_tp_ci_med	07/29/21
second_tp_ci_up	08/25/21
end_p_mean	10/12/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
