stat	value
thetaS_last_obs_p_mean	0.9802928
thetaI_last_obs_p_mean	0.005031549
thetaR_last_obs_p_mean	0.01467567
thetaS_last_obs_p_ci_low	0.979716
thetaS_last_obs_p_ci_med	0.9802938
thetaS_last_obs_p_ci_up	0.9808655
thetaI_last_obs_p_ci_low	0.004743811
thetaI_last_obs_p_ci_med	0.005030058
thetaI_last_obs_p_ci_up	0.005328648
thetaR_last_obs_p_ci_low	0.01418385
thetaR_last_obs_p_ci_med	0.01467522
thetaR_last_obs_p_ci_up	0.01517184
R0_p_mean	1.929035
R0_p_ci_low	1.522309
R0_p_ci_med	1.871084
R0_p_ci_up	2.683053
gamma_p_mean	0.0730186
gamma_p_ci_low	0.03834072
gamma_p_ci_med	0.07270827
gamma_p_ci_up	0.1098297
beta_p_mean	0.1363282
beta_p_ci_low	0.0959586
beta_p_ci_med	0.1362154
beta_p_ci_up	0.1773908
incidence_mean	0.7235706
incidence_ci_low	0.556937
incidence_ci_median	0.7258091
incidence_ci_up	0.8760793
thetaI_tp1_mean	0.07746902
thetaI_tp1_ci_low	0.03509295
thetaI_tp1_ci_med	0.07412182
thetaI_tp1_ci_up	0.1396029
thetaR_tp1_mean	0.1227734
thetaR_tp1_ci_low	0.06020595
thetaR_tp1_ci_med	0.1188387
thetaR_tp1_ci_up	0.2076435
Y_tp1_mean	0.07746915
Y_tp1_ci_low	0.03508737
Y_tp1_ci_med	0.07412352
Y_tp1_ci_up	0.1396619
R_tp1_mean	0.1227711
R_tp1_ci_low	0.06018055
R_tp1_ci_med	0.1188572
R_tp1_ci_up	0.2076297
thetaI_tp2_mean	0.1261922
thetaI_tp2_ci_low	0.05927846
thetaI_tp2_ci_med	0.118896
thetaI_tp2_ci_up	0.2353696
thetaR_tp2_mean	0.3427098
thetaR_tp2_ci_low	0.166815
thetaR_tp2_ci_med	0.3423792
thetaR_tp2_ci_up	0.5212295
Y_tp2_mean	0.1261923
Y_tp2_ci_low	0.05924503
Y_tp2_ci_med	0.1188987
Y_tp2_ci_up	0.2353205
R_tp2_mean	0.3427057
R_tp2_ci_low	0.166795
R_tp2_ci_med	0.3423071
R_tp2_ci_up	0.5212033
thetaR_max_mean	0.7067202
thetaR_max_ci_low	0.5399626
thetaR_max_ci_med	0.7120646
thetaR_max_ci_up	0.8412875
cumInf_mean	0.7326479
cumInf_ci_low	0.5646841
cumInf_ci_med	0.7348343
cumInf_ci_up	0.8862597
dthetaI_tp1_date	06/30/21
first_tp_mean	07/02/21
first_tp_ci_low	06/20/21
first_tp_ci_med	07/02/21
first_tp_ci_up	07/22/21
dthetaI_tp2_date	07/29/21
second_tp_mean	07/29/21
second_tp_ci_low	07/12/21
second_tp_ci_med	07/28/21
second_tp_ci_up	08/25/21
end_p_mean	10/12/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
