stat	value
thetaS_last_obs_p_mean	0.9831836
thetaI_last_obs_p_mean	0.0005545011
thetaR_last_obs_p_mean	0.01626186
thetaS_last_obs_p_ci_low	0.9826503
thetaS_last_obs_p_ci_med	0.9831849
thetaS_last_obs_p_ci_up	0.983714
thetaI_last_obs_p_ci_low	0.0004570568
thetaI_last_obs_p_ci_med	0.0005532687
thetaI_last_obs_p_ci_up	0.0006596732
thetaR_last_obs_p_ci_low	0.01574203
thetaR_last_obs_p_ci_med	0.01626018
thetaR_last_obs_p_ci_up	0.01678508
R0_p_mean	1.740965
R0_p_ci_low	0.9965737
R0_p_ci_med	1.587357
R0_p_ci_up	3.338412
gamma_p_mean	0.06959628
gamma_p_ci_low	0.01036836
gamma_p_ci_med	0.0523782
gamma_p_ci_up	0.2255938
beta_p_mean	0.1039126
beta_p_ci_low	0.01881106
beta_p_ci_med	0.08998519
beta_p_ci_up	0.2713027
incidence_mean	0.009208818
incidence_ci_low	0.0006983038
incidence_ci_median	0.004394971
incidence_ci_up	0.0509913
thetaI_tp1_mean	0.0005408524
thetaI_tp1_ci_low	0.0004600045
thetaI_tp1_ci_med	0.0005402576
thetaI_tp1_ci_up	0.0006254785
thetaR_tp1_mean	0.01531111
thetaR_tp1_ci_low	0.01488537
thetaR_tp1_ci_med	0.01531086
thetaR_tp1_ci_up	0.0157412
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.01877816
R_tp1_ci_low	0.01227017
R_tp1_ci_med	0.01776227
R_tp1_ci_up	0.03022723
thetaI_tp2_mean	0.0006032946
thetaI_tp2_ci_low	0.0005183756
thetaI_tp2_ci_med	0.0006025762
thetaI_tp2_ci_up	0.0006922853
thetaR_tp2_mean	0.01576213
thetaR_tp2_ci_low	0.01533041
thetaR_tp2_ci_med	0.01576188
thetaR_tp2_ci_up	0.01619731
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.02221169
thetaR_max_ci_low	0.01089913
thetaR_max_ci_med	0.01974013
thetaR_max_ci_up	0.0503801
cumInf_mean	0.02443659
cumInf_ci_low	0.01102273
cumInf_ci_med	0.02021719
cumInf_ci_up	0.06729099
dthetaI_tp1_date	05/01/21
first_tp_mean	05/09/21
first_tp_ci_low	04/08/21
first_tp_ci_med	04/30/21
first_tp_ci_up	10/12/21
dthetaI_tp2_date	05/05/21
second_tp_mean	05/12/21
second_tp_ci_low	04/10/21
second_tp_ci_med	05/03/21
second_tp_ci_up	10/12/21
end_p_mean	09/07/21
end_p_ci_low	06/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
