stat	value
thetaS_last_obs_p_mean	0.9929947
thetaI_last_obs_p_mean	0.001633485
thetaR_last_obs_p_mean	0.005371792
thetaS_last_obs_p_ci_low	0.9926432
thetaS_last_obs_p_ci_med	0.9929959
thetaS_last_obs_p_ci_up	0.9933404
thetaI_last_obs_p_ci_low	0.001464706
thetaI_last_obs_p_ci_med	0.001631547
thetaI_last_obs_p_ci_up	0.001814385
thetaR_last_obs_p_ci_low	0.005073013
thetaR_last_obs_p_ci_med	0.005371012
thetaR_last_obs_p_ci_up	0.005674487
R0_p_mean	2.333635
R0_p_ci_low	1.492124
R0_p_ci_med	2.188837
R0_p_ci_up	4.002024
gamma_p_mean	0.06031903
gamma_p_ci_low	0.02148194
gamma_p_ci_med	0.05721875
gamma_p_ci_up	0.1163184
beta_p_mean	0.1287534
beta_p_ci_low	0.06897854
beta_p_ci_med	0.1273798
beta_p_ci_up	0.1967097
incidence_mean	0.7547104
incidence_ci_low	0.3197003
incidence_ci_median	0.7875965
incidence_ci_up	0.9525781
thetaI_tp1_mean	0.08981424
thetaI_tp1_ci_low	0.01088043
thetaI_tp1_ci_med	0.07592725
thetaI_tp1_ci_up	0.2444185
thetaR_tp1_mean	0.1014905
thetaR_tp1_ci_low	0.01566396
thetaR_tp1_ci_med	0.08108972
thetaR_tp1_ci_up	0.2985345
Y_tp1_mean	0.08981667
Y_tp1_ci_low	0.01085832
Y_tp1_ci_med	0.07594211
Y_tp1_ci_up	0.2445196
R_tp1_mean	0.1014904
R_tp1_ci_low	0.01564301
R_tp1_ci_med	0.08109293
R_tp1_ci_up	0.298594
thetaI_tp2_mean	0.15614
thetaI_tp2_ci_low	0.02741421
thetaI_tp2_ci_med	0.1425622
thetaI_tp2_ci_up	0.3570801
thetaR_tp2_mean	0.3455924
thetaR_tp2_ci_low	0.04167173
thetaR_tp2_ci_med	0.3387798
thetaR_tp2_ci_up	0.6955965
Y_tp2_mean	0.1561415
Y_tp2_ci_low	0.02737341
Y_tp2_ci_med	0.1426169
Y_tp2_ci_up	0.3570955
R_tp2_mean	0.3455921
R_tp2_ci_low	0.04165201
R_tp2_ci_med	0.3387251
R_tp2_ci_up	0.695363
thetaR_max_mean	0.6843616
thetaR_max_ci_low	0.2088121
thetaR_max_ci_med	0.7261405
thetaR_max_ci_up	0.8988574
cumInf_mean	0.758002
cumInf_ci_low	0.3210038
cumInf_ci_med	0.791008
cumInf_ci_up	0.95612
dthetaI_tp1_date	07/11/21
first_tp_mean	07/23/21
first_tp_ci_low	06/27/21
first_tp_ci_med	07/19/21
first_tp_ci_up	09/17/21
dthetaI_tp2_date	08/13/21
second_tp_mean	08/17/21
second_tp_ci_low	07/15/21
second_tp_ci_med	08/14/21
second_tp_ci_up	10/06/21
end_p_mean	10/11/21
end_p_ci_low	10/12/21
end_p_ci_med	10/12/21
end_p_ci_up	10/12/21
begin_str	03/27/2021
