stat	value
thetaS_last_obs_p_mean	0.964977
thetaI_last_obs_p_mean	1.42122e-05
thetaR_last_obs_p_mean	0.03500881
thetaS_last_obs_p_ci_low	0.9642677
thetaS_last_obs_p_ci_med	0.964969
thetaS_last_obs_p_ci_up	0.9657362
thetaI_last_obs_p_ci_low	3.518033e-06
thetaI_last_obs_p_ci_med	1.315867e-05
thetaI_last_obs_p_ci_up	3.299008e-05
thetaR_last_obs_p_ci_low	0.03425163
thetaR_last_obs_p_ci_med	0.03501656
thetaR_last_obs_p_ci_up	0.03571948
R0_p_mean	1.866499
R0_p_ci_low	0.7539967
R0_p_ci_med	1.697222
R0_p_ci_up	3.811219
gamma_p_mean	0.0587202
gamma_p_ci_low	0.007731323
gamma_p_ci_med	0.04388278
gamma_p_ci_up	0.2061255
beta_p_mean	0.1001339
beta_p_ci_low	0.01216343
beta_p_ci_med	0.07691722
beta_p_ci_up	0.3315693
incidence_mean	0.1154407
incidence_ci_low	0.02578643
incidence_ci_median	0.03607976
incidence_ci_up	0.9066717
thetaI_tp1_mean	0.005947711
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.07769392
thetaR_tp1_mean	0.04367349
thetaR_tp1_ci_low	0.02846582
thetaR_tp1_ci_med	0.03546304
thetaR_tp1_ci_up	0.1163124
Y_tp1_mean	0.00595021
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.07776693
R_tp1_mean	0.0436768
R_tp1_ci_low	0.02840044
R_tp1_ci_med	0.03547985
R_tp1_ci_up	0.1160569
thetaI_tp2_mean	0.01173868
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0
thetaI_tp2_ci_up	0.1547501
thetaR_tp2_mean	0.08207082
thetaR_tp2_ci_low	0.026671
thetaR_tp2_ci_med	0.03591807
thetaR_tp2_ci_up	0.7388953
Y_tp2_mean	0.01174005
Y_tp2_ci_low	0
Y_tp2_ci_med	0
Y_tp2_ci_up	0.1561756
R_tp2_mean	0.08206502
R_tp2_ci_low	0.02652139
R_tp2_ci_med	0.0359769
R_tp2_ci_up	0.7389764
thetaR_max_mean	0.104298
thetaR_max_ci_low	0.02578643
thetaR_max_ci_med	0.03607354
thetaR_max_ci_up	0.8531823
cumInf_mean	0.1154407
cumInf_ci_low	0.02578643
cumInf_ci_med	0.03607976
cumInf_ci_up	0.9066717
dthetaI_tp1_date	12/18/21
first_tp_mean	10/12/21
first_tp_ci_low	08/29/21
first_tp_ci_med	09/18/21
first_tp_ci_up	03/15/22
dthetaI_tp2_date	02/09/22
second_tp_mean	10/15/21
second_tp_ci_low	08/31/21
second_tp_ci_med	09/19/21
second_tp_ci_up	03/15/22
end_p_mean	11/21/21
end_p_ci_low	10/13/21
end_p_ci_med	10/22/21
end_p_ci_up	03/15/22
begin_str	08/28/2021
