stat	value
thetaS_last_obs_p_mean	0.9839541
thetaI_last_obs_p_mean	0.001752724
thetaR_last_obs_p_mean	0.01429318
thetaS_last_obs_p_ci_low	0.9834407
thetaS_last_obs_p_ci_med	0.9839452
thetaS_last_obs_p_ci_up	0.9844964
thetaI_last_obs_p_ci_low	0.001576026
thetaI_last_obs_p_ci_med	0.001751168
thetaI_last_obs_p_ci_up	0.001941887
thetaR_last_obs_p_ci_low	0.01377139
thetaR_last_obs_p_ci_med	0.01429833
thetaR_last_obs_p_ci_up	0.01476058
R0_p_mean	2.124641
R0_p_ci_low	1.347662
R0_p_ci_med	1.978033
R0_p_ci_up	3.760293
gamma_p_mean	0.06291972
gamma_p_ci_low	0.01898506
gamma_p_ci_med	0.05686256
gamma_p_ci_up	0.1367049
beta_p_mean	0.1196175
beta_p_ci_low	0.0538635
beta_p_ci_med	0.1160347
beta_p_ci_up	0.2068338
incidence_mean	0.6306367
incidence_ci_low	0.1569362
incidence_ci_median	0.6645682
incidence_ci_up	0.9186865
thetaI_tp1_mean	0.06753102
thetaI_tp1_ci_low	0.007758318
thetaI_tp1_ci_med	0.05478813
thetaI_tp1_ci_up	0.2044787
thetaR_tp1_mean	0.104126
thetaR_tp1_ci_low	0.02154002
thetaR_tp1_ci_med	0.08010679
thetaR_tp1_ci_up	0.3169841
Y_tp1_mean	0.0675544
Y_tp1_ci_low	0.007733454
Y_tp1_ci_med	0.05471647
Y_tp1_ci_up	0.205575
R_tp1_mean	0.1041329
R_tp1_ci_low	0.02157858
R_tp1_ci_med	0.08013292
R_tp1_ci_up	0.3167873
thetaI_tp2_mean	0.1190361
thetaI_tp2_ci_low	0.01602667
thetaI_tp2_ci_med	0.1022477
thetaI_tp2_ci_up	0.323043
thetaR_tp2_mean	0.333446
thetaR_tp2_ci_low	0.04205378
thetaR_tp2_ci_med	0.32194
thetaR_tp2_ci_up	0.6876407
Y_tp2_mean	0.119015
Y_tp2_ci_low	0.01589712
Y_tp2_ci_med	0.1024309
Y_tp2_ci_up	0.323139
R_tp2_mean	0.3334618
R_tp2_ci_low	0.04219918
R_tp2_ci_med	0.3213309
R_tp2_ci_up	0.6868801
thetaR_max_mean	0.5563082
thetaR_max_ci_low	0.1067964
thetaR_max_ci_med	0.5977415
thetaR_max_ci_up	0.8477703
cumInf_mean	0.6414856
cumInf_ci_low	0.1668375
cumInf_ci_med	0.674511
cumInf_ci_up	0.9294496
dthetaI_tp1_date	07/26/21
first_tp_mean	08/11/21
first_tp_ci_low	07/05/21
first_tp_ci_med	08/06/21
first_tp_ci_up	10/20/21
dthetaI_tp2_date	09/05/21
second_tp_mean	09/05/21
second_tp_ci_low	07/25/21
second_tp_ci_med	09/06/21
second_tp_ci_up	10/21/21
end_p_mean	10/21/21
end_p_ci_low	10/21/21
end_p_ci_med	10/21/21
end_p_ci_up	10/21/21
begin_str	04/05/2021
