stat	value
thetaS_last_obs_p_mean	0.9713603
thetaI_last_obs_p_mean	0.0009971046
thetaR_last_obs_p_mean	0.02764257
thetaS_last_obs_p_ci_low	0.9706478
thetaS_last_obs_p_ci_med	0.9713607
thetaS_last_obs_p_ci_up	0.9720724
thetaI_last_obs_p_ci_low	0.0008603562
thetaI_last_obs_p_ci_med	0.000995479
thetaI_last_obs_p_ci_up	0.001143402
thetaR_last_obs_p_ci_low	0.02694488
thetaR_last_obs_p_ci_med	0.02764169
thetaR_last_obs_p_ci_up	0.02834146
R0_p_mean	1.053637
R0_p_ci_low	0.9357881
R0_p_ci_med	1.051001
R0_p_ci_up	1.186548
gamma_p_mean	0.2029476
gamma_p_ci_low	0.112963
gamma_p_ci_med	0.2039466
gamma_p_ci_up	0.2867652
beta_p_mean	0.2132842
beta_p_ci_low	0.1197505
beta_p_ci_med	0.2141759
beta_p_ci_up	0.3008381
incidence_mean	0.0581203
incidence_ci_low	0.01420067
incidence_ci_median	0.04471341
incidence_ci_up	0.176451
thetaI_tp1_mean	0.00141375
thetaI_tp1_ci_low	0.001273294
thetaI_tp1_ci_med	0.001412871
thetaI_tp1_ci_up	0.001557549
thetaR_tp1_mean	0.01634563
thetaR_tp1_ci_low	0.01589079
thetaR_tp1_ci_med	0.01634397
thetaR_tp1_ci_up	0.01680478
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.04832664
R_tp1_ci_low	0.02717319
R_tp1_ci_med	0.04065452
R_tp1_ci_up	0.1175496
thetaI_tp2_mean	0.001833125
thetaI_tp2_ci_low	0.001674241
thetaI_tp2_ci_med	0.001832351
thetaI_tp2_ci_up	0.001995405
thetaR_tp2_mean	0.02052982
thetaR_tp2_ci_low	0.02001549
thetaR_tp2_ci_med	0.0205296
thetaR_tp2_ci_up	0.02104704
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.07194857
thetaR_max_ci_low	0.02776839
thetaR_max_ci_med	0.05962693
thetaR_max_ci_up	0.1844404
cumInf_mean	0.0735868
cumInf_ci_low	0.02780418
cumInf_ci_med	0.06054852
cumInf_ci_up	0.1913346
dthetaI_tp1_date	11/03/20
first_tp_mean	11/03/20
first_tp_ci_low	10/26/20
first_tp_ci_med	11/03/20
first_tp_ci_up	11/12/20
dthetaI_tp2_date	11/14/20
second_tp_mean	11/08/20
second_tp_ci_low	10/30/20
second_tp_ci_med	11/08/20
second_tp_ci_up	11/14/20
end_p_mean	04/27/21
end_p_ci_low	02/08/21
end_p_ci_med	05/08/21
end_p_ci_up	05/08/21
begin_str	10/21/2020
