stat	value
thetaS_last_obs_p_mean	0.9653419
thetaI_last_obs_p_mean	0.001137874
thetaR_last_obs_p_mean	0.0335202
thetaS_last_obs_p_ci_low	0.9645948
thetaS_last_obs_p_ci_med	0.965343
thetaS_last_obs_p_ci_up	0.9660864
thetaI_last_obs_p_ci_low	0.0009970892
thetaI_last_obs_p_ci_med	0.00113735
thetaI_last_obs_p_ci_up	0.001281287
thetaR_last_obs_p_ci_low	0.03278747
thetaR_last_obs_p_ci_med	0.03351971
thetaR_last_obs_p_ci_up	0.03425142
R0_p_mean	1.098987
R0_p_ci_low	0.6047584
R0_p_ci_med	1.023613
R0_p_ci_up	2.0541
gamma_p_mean	0.04719794
gamma_p_ci_low	0.006170782
gamma_p_ci_med	0.03815253
gamma_p_ci_up	0.1368056
beta_p_mean	0.04783025
beta_p_ci_low	0.007499504
beta_p_ci_med	0.03890959
beta_p_ci_up	0.1365261
incidence_mean	0.005099005
incidence_ci_low	0.0008776757
incidence_ci_median	0.004225048
incidence_ci_up	0.01427291
thetaI_tp1_mean	0.001084075
thetaI_tp1_ci_low	0.0009670295
thetaI_tp1_ci_med	0.001083652
thetaI_tp1_ci_up	0.001205006
thetaR_tp1_mean	0.03345542
thetaR_tp1_ci_low	0.03282134
thetaR_tp1_ci_med	0.0334546
thetaR_tp1_ci_up	0.0340934
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.0357662
R_tp1_ci_low	0.02761486
R_tp1_ci_med	0.03521996
R_tp1_ci_up	0.04623232
thetaI_tp2_mean	0.001136742
thetaI_tp2_ci_low	0.0009235187
thetaI_tp2_ci_med	0.001133295
thetaI_tp2_ci_up	0.001368722
thetaR_tp2_mean	0.03357274
thetaR_tp2_ci_low	0.03241859
thetaR_tp2_ci_med	0.03357035
thetaR_tp2_ci_up	0.03473794
Y_tp2_mean	0.001136704
Y_tp2_ci_low	0.0008645911
Y_tp2_ci_med	0.001132415
Y_tp2_ci_up	0.001435812
R_tp2_mean	0.03357494
R_tp2_ci_low	0.03209141
R_tp2_ci_med	0.03357131
R_tp2_ci_up	0.03508323
thetaR_max_mean	0.03711116
thetaR_max_ci_low	0.02554202
thetaR_max_ci_med	0.03671806
thetaR_max_ci_up	0.05099908
cumInf_mean	0.03770984
cumInf_ci_low	0.02583647
cumInf_ci_med	0.03717703
cumInf_ci_up	0.05263121
dthetaI_tp1_date	04/09/21
first_tp_mean	04/06/21
first_tp_ci_low	03/24/21
first_tp_ci_med	04/08/21
first_tp_ci_up	04/10/21
dthetaI_tp2_date	04/11/21
second_tp_mean	04/10/21
second_tp_ci_low	03/26/21
second_tp_ci_med	04/11/21
second_tp_ci_up	04/12/21
end_p_mean	08/20/21
end_p_ci_low	06/04/21
end_p_ci_med	09/12/21
end_p_ci_up	09/12/21
begin_str	02/25/2021
