Date	State	Cases	Deaths	Recovered	Name
2020-04-28	an	33	0	15	Andaman and Nicobar Islands
2020-04-29	an	33	0	15	Andaman and Nicobar Islands
2020-04-30	an	33	0	16	Andaman and Nicobar Islands
2020-05-01	an	33	0	16	Andaman and Nicobar Islands
2020-05-02	an	33	0	26	Andaman and Nicobar Islands
2020-05-03	an	33	0	32	Andaman and Nicobar Islands
2020-05-04	an	33	0	32	Andaman and Nicobar Islands
2020-05-05	an	33	0	32	Andaman and Nicobar Islands
2020-05-06	an	33	0	32	Andaman and Nicobar Islands
2020-05-07	an	33	0	33	Andaman and Nicobar Islands
2020-05-08	an	33	0	33	Andaman and Nicobar Islands
2020-05-09	an	33	0	33	Andaman and Nicobar Islands
2020-05-10	an	33	0	33	Andaman and Nicobar Islands
2020-05-11	an	33	0	33	Andaman and Nicobar Islands
2020-03-15	ap	1	0	0	Andhra Pradesh
2020-03-16	ap	1	0	0	Andhra Pradesh
2020-03-17	ap	1	0	0	Andhra Pradesh
2020-03-18	ap	1	0	0	Andhra Pradesh
2020-03-19	ap	3	0	0	Andhra Pradesh
2020-03-20	ap	3	0	0	Andhra Pradesh
2020-03-21	ap	5	0	0	Andhra Pradesh
2020-03-22	ap	6	0	0	Andhra Pradesh
2020-03-23	ap	7	0	0	Andhra Pradesh
2020-03-24	ap	8	0	0	Andhra Pradesh
2020-03-25	ap	10	0	1	Andhra Pradesh
2020-03-26	ap	11	0	1	Andhra Pradesh
2020-03-27	ap	13	0	1	Andhra Pradesh
2020-03-28	ap	19	0	1	Andhra Pradesh
2020-03-29	ap	21	0	1	Andhra Pradesh
2020-03-30	ap	23	0	1	Andhra Pradesh
2020-03-31	ap	44	0	1	Andhra Pradesh
2020-04-01	ap	111	0	2	Andhra Pradesh
2020-04-02	ap	149	0	2	Andhra Pradesh
2020-04-03	ap	164	1	2	Andhra Pradesh
2020-04-04	ap	192	1	2	Andhra Pradesh
2020-04-05	ap	256	1	5	Andhra Pradesh
2020-04-06	ap	303	3	5	Andhra Pradesh
2020-04-07	ap	314	4	5	Andhra Pradesh
2020-04-08	ap	348	4	6	Andhra Pradesh
2020-04-09	ap	363	6	10	Andhra Pradesh
2020-04-10	ap	381	6	10	Andhra Pradesh
2020-04-11	ap	405	6	10	Andhra Pradesh
2020-04-12	ap	420	7	12	Andhra Pradesh
2020-04-13	ap	439	7	12	Andhra Pradesh
2020-04-14	ap	484	11	16	Andhra Pradesh
2020-04-15	ap	525	14	20	Andhra Pradesh
2020-04-16	ap	534	14	20	Andhra Pradesh
2020-04-17	ap	572	14	35	Andhra Pradesh
2020-04-18	ap	603	16	42	Andhra Pradesh
2020-04-19	ap	647	17	65	Andhra Pradesh
2020-04-20	ap	722	20	92	Andhra Pradesh
2020-04-21	ap	757	22	96	Andhra Pradesh
2020-04-22	ap	813	24	120	Andhra Pradesh
2020-04-23	ap	893	27	141	Andhra Pradesh
2020-04-24	ap	955	29	145	Andhra Pradesh
2020-04-25	ap	1016	31	171	Andhra Pradesh
2020-04-26	ap	1097	31	231	Andhra Pradesh
2020-04-27	ap	1177	31	235	Andhra Pradesh
2020-04-28	ap	1259	31	258	Andhra Pradesh
2020-04-29	ap	1332	31	287	Andhra Pradesh
2020-04-30	ap	1403	31	321	Andhra Pradesh
2020-05-01	ap	1463	33	403	Andhra Pradesh
2020-05-02	ap	1525	33	441	Andhra Pradesh
2020-05-03	ap	1583	33	488	Andhra Pradesh
2020-05-04	ap	1650	33	524	Andhra Pradesh
2020-05-05	ap	1717	34	589	Andhra Pradesh
2020-05-06	ap	1777	36	729	Andhra Pradesh
2020-05-07	ap	1833	38	780	Andhra Pradesh
2020-05-08	ap	1887	41	842	Andhra Pradesh
2020-05-09	ap	1930	44	887	Andhra Pradesh
2020-05-10	ap	1980	45	925	Andhra Pradesh
2020-05-11	ap	2018	45	998	Andhra Pradesh
2020-03-15	ar	0	0	0	Arunachal Pradesh
2020-03-16	ar	0	0	0	Arunachal Pradesh
2020-03-17	ar	0	0	0	Arunachal Pradesh
2020-03-18	ar	0	0	0	Arunachal Pradesh
2020-03-19	ar	0	0	0	Arunachal Pradesh
2020-03-20	ar	0	0	0	Arunachal Pradesh
2020-03-21	ar	0	0	0	Arunachal Pradesh
2020-03-22	ar	0	0	0	Arunachal Pradesh
2020-03-23	ar	0	0	0	Arunachal Pradesh
2020-03-24	ar	0	0	0	Arunachal Pradesh
2020-03-25	ar	0	0	0	Arunachal Pradesh
2020-03-26	ar	0	0	0	Arunachal Pradesh
2020-03-27	ar	0	0	0	Arunachal Pradesh
2020-03-28	ar	0	0	0	Arunachal Pradesh
2020-03-29	ar	0	0	0	Arunachal Pradesh
2020-03-30	ar	0	0	0	Arunachal Pradesh
2020-03-31	ar	0	0	0	Arunachal Pradesh
2020-04-01	ar	0	0	0	Arunachal Pradesh
2020-04-02	ar	1	0	0	Arunachal Pradesh
2020-04-03	ar	1	0	0	Arunachal Pradesh
2020-04-04	ar	1	0	0	Arunachal Pradesh
2020-04-05	ar	1	0	0	Arunachal Pradesh
2020-04-06	ar	1	0	0	Arunachal Pradesh
2020-04-07	ar	1	0	0	Arunachal Pradesh
2020-04-08	ar	1	0	0	Arunachal Pradesh
2020-04-09	ar	1	0	0	Arunachal Pradesh
2020-04-10	ar	1	0	0	Arunachal Pradesh
2020-04-11	ar	1	0	0	Arunachal Pradesh
2020-04-12	ar	1	0	0	Arunachal Pradesh
2020-04-13	ar	1	0	0	Arunachal Pradesh
2020-04-14	ar	1	0	0	Arunachal Pradesh
2020-04-15	ar	1	0	1	Arunachal Pradesh
2020-04-16	ar	1	0	1	Arunachal Pradesh
2020-04-17	ar	1	0	1	Arunachal Pradesh
2020-04-18	ar	1	0	1	Arunachal Pradesh
2020-04-19	ar	1	0	1	Arunachal Pradesh
2020-04-20	ar	1	0	1	Arunachal Pradesh
2020-04-21	ar	1	0	1	Arunachal Pradesh
2020-04-22	ar	1	0	1	Arunachal Pradesh
2020-04-23	ar	1	0	1	Arunachal Pradesh
2020-04-24	ar	1	0	1	Arunachal Pradesh
2020-04-25	ar	1	0	1	Arunachal Pradesh
2020-04-26	ar	1	0	1	Arunachal Pradesh
2020-04-27	ar	1	0	1	Arunachal Pradesh
2020-04-28	ar	1	0	1	Arunachal Pradesh
2020-04-29	ar	1	0	1	Arunachal Pradesh
2020-04-30	ar	1	0	1	Arunachal Pradesh
2020-05-01	ar	1	0	1	Arunachal Pradesh
2020-05-02	ar	1	0	1	Arunachal Pradesh
2020-05-03	ar	1	0	1	Arunachal Pradesh
2020-05-04	ar	1	0	1	Arunachal Pradesh
2020-05-05	ar	1	0	1	Arunachal Pradesh
2020-05-06	ar	1	0	1	Arunachal Pradesh
2020-05-07	ar	1	0	1	Arunachal Pradesh
2020-05-08	ar	1	0	1	Arunachal Pradesh
2020-05-09	ar	1	0	1	Arunachal Pradesh
2020-05-10	ar	1	0	1	Arunachal Pradesh
2020-05-11	ar	1	0	1	Arunachal Pradesh
2020-03-15	as	0	0	0	Assam
2020-03-16	as	0	0	0	Assam
2020-03-17	as	0	0	0	Assam
2020-03-18	as	0	0	0	Assam
2020-03-19	as	0	0	0	Assam
2020-03-20	as	0	0	0	Assam
2020-03-21	as	0	0	0	Assam
2020-03-22	as	0	0	0	Assam
2020-03-23	as	0	0	0	Assam
2020-03-24	as	0	0	0	Assam
2020-03-25	as	0	0	0	Assam
2020-03-26	as	0	0	0	Assam
2020-03-27	as	0	0	0	Assam
2020-03-28	as	0	0	0	Assam
2020-03-29	as	0	0	0	Assam
2020-03-30	as	0	0	0	Assam
2020-03-31	as	1	0	0	Assam
2020-04-01	as	16	0	0	Assam
2020-04-02	as	16	0	0	Assam
2020-04-03	as	23	0	0	Assam
2020-04-04	as	26	0	0	Assam
2020-04-05	as	26	0	0	Assam
2020-04-06	as	26	0	0	Assam
2020-04-07	as	28	0	0	Assam
2020-04-08	as	28	0	0	Assam
2020-04-09	as	29	0	0	Assam
2020-04-10	as	29	1	0	Assam
2020-04-11	as	29	1	0	Assam
2020-04-12	as	30	1	0	Assam
2020-04-13	as	32	1	0	Assam
2020-04-14	as	33	1	0	Assam
2020-04-15	as	33	1	2	Assam
2020-04-16	as	35	1	5	Assam
2020-04-17	as	35	1	9	Assam
2020-04-18	as	35	1	12	Assam
2020-04-19	as	35	1	17	Assam
2020-04-20	as	35	1	19	Assam
2020-04-21	as	35	1	19	Assam
2020-04-22	as	35	1	19	Assam
2020-04-23	as	36	1	19	Assam
2020-04-24	as	36	1	19	Assam
2020-04-25	as	36	1	19	Assam
2020-04-26	as	36	1	27	Assam
2020-04-27	as	36	1	27	Assam
2020-04-28	as	38	1	27	Assam
2020-04-29	as	38	1	29	Assam
2020-04-30	as	43	1	29	Assam
2020-05-01	as	43	1	33	Assam
2020-05-02	as	43	1	33	Assam
2020-05-03	as	43	1	33	Assam
2020-05-04	as	43	1	33	Assam
2020-05-05	as	45	1	33	Assam
2020-05-06	as	46	1	35	Assam
2020-05-07	as	54	1	35	Assam
2020-05-08	as	60	2	35	Assam
2020-05-09	as	62	1	35	Assam
2020-05-10	as	63	1	35	Assam
2020-05-11	as	65	1	40	Assam
2020-03-15	br	0	0	0	Bihar
2020-03-16	br	0	0	0	Bihar
2020-03-17	br	0	0	0	Bihar
2020-03-18	br	0	0	0	Bihar
2020-03-19	br	0	0	0	Bihar
2020-03-20	br	0	0	0	Bihar
2020-03-21	br	0	0	0	Bihar
2020-03-22	br	2	1	0	Bihar
2020-03-23	br	3	1	0	Bihar
2020-03-24	br	3	1	0	Bihar
2020-03-25	br	4	1	0	Bihar
2020-03-26	br	7	1	0	Bihar
2020-03-27	br	9	1	0	Bihar
2020-03-28	br	11	1	0	Bihar
2020-03-29	br	15	1	0	Bihar
2020-03-30	br	15	1	0	Bihar
2020-03-31	br	21	1	0	Bihar
2020-04-01	br	24	1	0	Bihar
2020-04-02	br	29	1	3	Bihar
2020-04-03	br	31	1	3	Bihar
2020-04-04	br	32	1	3	Bihar
2020-04-05	br	32	1	3	Bihar
2020-04-06	br	32	1	9	Bihar
2020-04-07	br	38	1	15	Bihar
2020-04-08	br	39	1	15	Bihar
2020-04-09	br	58	1	15	Bihar
2020-04-10	br	60	1	15	Bihar
2020-04-11	br	64	1	15	Bihar
2020-04-12	br	64	1	26	Bihar
2020-04-13	br	66	1	28	Bihar
2020-04-14	br	66	1	29	Bihar
2020-04-15	br	72	1	29	Bihar
2020-04-16	br	83	1	37	Bihar
2020-04-17	br	85	1	37	Bihar
2020-04-18	br	86	2	42	Bihar
2020-04-19	br	96	2	42	Bihar
2020-04-20	br	113	2	42	Bihar
2020-04-21	br	126	2	42	Bihar
2020-04-22	br	143	2	42	Bihar
2020-04-23	br	170	2	44	Bihar
2020-04-24	br	223	2	44	Bihar
2020-04-25	br	251	2	45	Bihar
2020-04-26	br	277	2	56	Bihar
2020-04-27	br	346	2	56	Bihar
2020-04-28	br	366	2	64	Bihar
2020-04-29	br	403	2	64	Bihar
2020-04-30	br	425	2	84	Bihar
2020-05-01	br	466	3	98	Bihar
2020-05-02	br	481	4	117	Bihar
2020-05-03	br	517	4	124	Bihar
2020-05-04	br	528	4	127	Bihar
2020-05-05	br	535	4	158	Bihar
2020-05-06	br	542	4	158	Bihar
2020-05-07	br	550	5	218	Bihar
2020-05-08	br	579	5	267	Bihar
2020-05-09	br	611	5	318	Bihar
2020-05-10	br	707	6	354	Bihar
2020-05-11	br	749	6	377	Bihar
2020-03-15	ch	0	0	0	Chandigarh
2020-03-16	ch	0	0	0	Chandigarh
2020-03-17	ch	0	0	0	Chandigarh
2020-03-18	ch	0	0	0	Chandigarh
2020-03-19	ch	1	0	0	Chandigarh
2020-03-20	ch	5	0	0	Chandigarh
2020-03-21	ch	5	0	0	Chandigarh
2020-03-22	ch	6	0	0	Chandigarh
2020-03-23	ch	7	0	0	Chandigarh
2020-03-24	ch	7	0	0	Chandigarh
2020-03-25	ch	7	0	0	Chandigarh
2020-03-26	ch	7	0	0	Chandigarh
2020-03-27	ch	8	0	0	Chandigarh
2020-03-28	ch	8	0	0	Chandigarh
2020-03-29	ch	8	0	0	Chandigarh
2020-03-30	ch	13	0	0	Chandigarh
2020-03-31	ch	15	0	0	Chandigarh
2020-04-01	ch	17	0	0	Chandigarh
2020-04-02	ch	18	0	0	Chandigarh
2020-04-03	ch	18	0	0	Chandigarh
2020-04-04	ch	18	0	3	Chandigarh
2020-04-05	ch	18	0	5	Chandigarh
2020-04-06	ch	18	0	5	Chandigarh
2020-04-07	ch	18	0	7	Chandigarh
2020-04-08	ch	18	0	7	Chandigarh
2020-04-09	ch	18	0	7	Chandigarh
2020-04-10	ch	19	0	7	Chandigarh
2020-04-11	ch	19	0	7	Chandigarh
2020-04-12	ch	21	0	7	Chandigarh
2020-04-13	ch	21	0	7	Chandigarh
2020-04-14	ch	21	0	7	Chandigarh
2020-04-15	ch	21	0	9	Chandigarh
2020-04-16	ch	21	0	9	Chandigarh
2020-04-17	ch	21	0	9	Chandigarh
2020-04-18	ch	23	0	9	Chandigarh
2020-04-19	ch	26	0	13	Chandigarh
2020-04-20	ch	26	0	14	Chandigarh
2020-04-21	ch	27	0	14	Chandigarh
2020-04-22	ch	27	0	14	Chandigarh
2020-04-23	ch	27	0	14	Chandigarh
2020-04-24	ch	27	0	15	Chandigarh
2020-04-25	ch	28	0	15	Chandigarh
2020-04-26	ch	36	0	17	Chandigarh
2020-04-27	ch	45	0	17	Chandigarh
2020-04-28	ch	56	0	17	Chandigarh
2020-04-29	ch	68	0	17	Chandigarh
2020-04-30	ch	74	0	18	Chandigarh
2020-05-01	ch	88	0	18	Chandigarh
2020-05-02	ch	94	0	19	Chandigarh
2020-05-03	ch	97	1	19	Chandigarh
2020-05-04	ch	102	1	21	Chandigarh
2020-05-05	ch	119	1	21	Chandigarh
2020-05-06	ch	124	1	21	Chandigarh
2020-05-07	ch	135	1	21	Chandigarh
2020-05-08	ch	146	2	21	Chandigarh
2020-05-09	ch	169	2	24	Chandigarh
2020-05-10	ch	173	3	24	Chandigarh
2020-05-11	ch	181	3	28	Chandigarh
2020-03-15	ct	0	0	0	Chhattisgarh
2020-03-16	ct	0	0	0	Chhattisgarh
2020-03-17	ct	0	0	0	Chhattisgarh
2020-03-18	ct	0	0	0	Chhattisgarh
2020-03-19	ct	1	0	0	Chhattisgarh
2020-03-20	ct	1	0	0	Chhattisgarh
2020-03-21	ct	1	0	0	Chhattisgarh
2020-03-22	ct	1	0	0	Chhattisgarh
2020-03-23	ct	1	0	0	Chhattisgarh
2020-03-24	ct	1	0	0	Chhattisgarh
2020-03-25	ct	3	0	0	Chhattisgarh
2020-03-26	ct	6	0	0	Chhattisgarh
2020-03-27	ct	6	0	0	Chhattisgarh
2020-03-28	ct	7	0	0	Chhattisgarh
2020-03-29	ct	7	0	0	Chhattisgarh
2020-03-30	ct	8	0	0	Chhattisgarh
2020-03-31	ct	9	0	2	Chhattisgarh
2020-04-01	ct	9	0	2	Chhattisgarh
2020-04-02	ct	9	0	3	Chhattisgarh
2020-04-03	ct	9	0	3	Chhattisgarh
2020-04-04	ct	10	0	3	Chhattisgarh
2020-04-05	ct	10	0	8	Chhattisgarh
2020-04-06	ct	10	0	8	Chhattisgarh
2020-04-07	ct	10	0	9	Chhattisgarh
2020-04-08	ct	10	0	9	Chhattisgarh
2020-04-09	ct	18	0	9	Chhattisgarh
2020-04-10	ct	18	0	9	Chhattisgarh
2020-04-11	ct	25	0	9	Chhattisgarh
2020-04-12	ct	31	0	10	Chhattisgarh
2020-04-13	ct	31	0	10	Chhattisgarh
2020-04-14	ct	33	0	13	Chhattisgarh
2020-04-15	ct	33	0	17	Chhattisgarh
2020-04-16	ct	36	0	23	Chhattisgarh
2020-04-17	ct	36	0	24	Chhattisgarh
2020-04-18	ct	36	0	25	Chhattisgarh
2020-04-19	ct	36	0	25	Chhattisgarh
2020-04-20	ct	36	0	25	Chhattisgarh
2020-04-21	ct	36	0	25	Chhattisgarh
2020-04-22	ct	36	0	28	Chhattisgarh
2020-04-23	ct	36	0	30	Chhattisgarh
2020-04-24	ct	36	0	30	Chhattisgarh
2020-04-25	ct	37	0	32	Chhattisgarh
2020-04-26	ct	37	0	32	Chhattisgarh
2020-04-27	ct	37	0	32	Chhattisgarh
2020-04-28	ct	38	0	34	Chhattisgarh
2020-04-29	ct	38	0	34	Chhattisgarh
2020-04-30	ct	40	0	36	Chhattisgarh
2020-05-01	ct	43	0	36	Chhattisgarh
2020-05-02	ct	43	0	36	Chhattisgarh
2020-05-03	ct	57	0	36	Chhattisgarh
2020-05-04	ct	58	0	36	Chhattisgarh
2020-05-05	ct	59	0	36	Chhattisgarh
2020-05-06	ct	59	0	36	Chhattisgarh
2020-05-07	ct	59	0	36	Chhattisgarh
2020-05-08	ct	59	0	38	Chhattisgarh
2020-05-09	ct	59	0	43	Chhattisgarh
2020-05-10	ct	59	0	49	Chhattisgarh
2020-05-11	ct	59	0	53	Chhattisgarh
2020-03-15	dd	0	0	0	Daman and Diu
2020-03-16	dd	0	0	0	Daman and Diu
2020-03-17	dd	0	0	0	Daman and Diu
2020-03-18	dd	0	0	0	Daman and Diu
2020-03-19	dd	0	0	0	Daman and Diu
2020-03-20	dd	0	0	0	Daman and Diu
2020-03-21	dd	0	0	0	Daman and Diu
2020-03-22	dd	0	0	0	Daman and Diu
2020-03-23	dd	0	0	0	Daman and Diu
2020-03-24	dd	0	0	0	Daman and Diu
2020-03-25	dd	0	0	0	Daman and Diu
2020-03-26	dd	0	0	0	Daman and Diu
2020-03-27	dd	0	0	0	Daman and Diu
2020-03-28	dd	0	0	0	Daman and Diu
2020-03-29	dd	0	0	0	Daman and Diu
2020-03-30	dd	0	0	0	Daman and Diu
2020-03-31	dd	0	0	0	Daman and Diu
2020-04-01	dd	0	0	0	Daman and Diu
2020-04-02	dd	0	0	0	Daman and Diu
2020-04-03	dd	0	0	0	Daman and Diu
2020-04-04	dd	0	0	0	Daman and Diu
2020-04-05	dd	0	0	0	Daman and Diu
2020-04-06	dd	0	0	0	Daman and Diu
2020-04-07	dd	0	0	0	Daman and Diu
2020-04-08	dd	0	0	0	Daman and Diu
2020-04-09	dd	0	0	0	Daman and Diu
2020-04-10	dd	0	0	0	Daman and Diu
2020-04-11	dd	0	0	0	Daman and Diu
2020-04-12	dd	0	0	0	Daman and Diu
2020-04-13	dd	0	0	0	Daman and Diu
2020-04-14	dd	0	0	0	Daman and Diu
2020-04-15	dd	0	0	0	Daman and Diu
2020-04-16	dd	0	0	0	Daman and Diu
2020-04-17	dd	0	0	0	Daman and Diu
2020-04-18	dd	0	0	0	Daman and Diu
2020-04-19	dd	0	0	0	Daman and Diu
2020-04-20	dd	0	0	0	Daman and Diu
2020-04-21	dd	0	0	0	Daman and Diu
2020-04-22	dd	0	0	0	Daman and Diu
2020-04-23	dd	0	0	0	Daman and Diu
2020-04-24	dd	0	0	0	Daman and Diu
2020-04-25	dd	0	0	0	Daman and Diu
2020-04-26	dd	0	0	0	Daman and Diu
2020-04-27	dd	0	0	0	Daman and Diu
2020-04-28	dd	0	0	0	Daman and Diu
2020-04-29	dd	0	0	0	Daman and Diu
2020-04-30	dd	0	0	0	Daman and Diu
2020-05-01	dd	0	0	0	Daman and Diu
2020-05-02	dd	0	0	0	Daman and Diu
2020-05-03	dd	0	0	0	Daman and Diu
2020-05-04	dd	0	0	0	Daman and Diu
2020-05-05	dd	0	0	0	Daman and Diu
2020-05-06	dd	0	0	0	Daman and Diu
2020-05-07	dd	0	0	0	Daman and Diu
2020-05-08	dd	0	0	0	Daman and Diu
2020-05-09	dd	0	0	0	Daman and Diu
2020-05-10	dd	0	0	0	Daman and Diu
2020-05-11	dd	0	0	0	Daman and Diu
2020-03-15	dl	7	1	2	Delhi
2020-03-16	dl	7	1	2	Delhi
2020-03-17	dl	8	1	2	Delhi
2020-03-18	dl	10	1	2	Delhi
2020-03-19	dl	14	1	3	Delhi
2020-03-20	dl	20	1	5	Delhi
2020-03-21	dl	27	1	5	Delhi
2020-03-22	dl	27	1	5	Delhi
2020-03-23	dl	30	1	5	Delhi
2020-03-24	dl	30	1	6	Delhi
2020-03-25	dl	35	1	6	Delhi
2020-03-26	dl	36	1	6	Delhi
2020-03-27	dl	40	1	6	Delhi
2020-03-28	dl	49	1	6	Delhi
2020-03-29	dl	72	2	6	Delhi
2020-03-30	dl	97	2	6	Delhi
2020-03-31	dl	120	2	6	Delhi
2020-04-01	dl	152	2	6	Delhi
2020-04-02	dl	293	4	8	Delhi
2020-04-03	dl	386	6	8	Delhi
2020-04-04	dl	445	6	16	Delhi
2020-04-05	dl	503	7	16	Delhi
2020-04-06	dl	525	7	16	Delhi
2020-04-07	dl	576	9	20	Delhi
2020-04-08	dl	669	9	21	Delhi
2020-04-09	dl	720	12	25	Delhi
2020-04-10	dl	903	14	27	Delhi
2020-04-11	dl	1069	19	27	Delhi
2020-04-12	dl	1154	24	28	Delhi
2020-04-13	dl	1510	28	31	Delhi
2020-04-14	dl	1561	30	31	Delhi
2020-04-15	dl	1578	32	41	Delhi
2020-04-16	dl	1640	38	52	Delhi
2020-04-17	dl	1707	42	72	Delhi
2020-04-18	dl	1893	43	207	Delhi
2020-04-19	dl	2003	45	290	Delhi
2020-04-20	dl	2081	47	431	Delhi
2020-04-21	dl	2156	47	611	Delhi
2020-04-22	dl	2248	48	724	Delhi
2020-04-23	dl	2376	50	808	Delhi
2020-04-24	dl	2514	53	857	Delhi
2020-04-25	dl	2625	54	869	Delhi
2020-04-26	dl	2918	54	877	Delhi
2020-04-27	dl	3108	54	877	Delhi
2020-04-28	dl	3314	54	1078	Delhi
2020-04-29	dl	3439	56	1092	Delhi
2020-04-30	dl	3515	59	1094	Delhi
2020-05-01	dl	3738	61	1167	Delhi
2020-05-02	dl	4122	64	1256	Delhi
2020-05-03	dl	4549	64	1362	Delhi
2020-05-04	dl	4898	64	1431	Delhi
2020-05-05	dl	5104	64	1468	Delhi
2020-05-06	dl	5532	65	1542	Delhi
2020-05-07	dl	5980	66	1931	Delhi
2020-05-08	dl	6318	68	2020	Delhi
2020-05-09	dl	6542	68	2020	Delhi
2020-05-10	dl	6923	73	2069	Delhi
2020-05-11	dl	7233	73	2129	Delhi
2020-03-15	dn	0	0	0	Dadra and Nagar Haveli
2020-03-16	dn	0	0	0	Dadra and Nagar Haveli
2020-03-17	dn	0	0	0	Dadra and Nagar Haveli
2020-03-18	dn	0	0	0	Dadra and Nagar Haveli
2020-03-19	dn	0	0	0	Dadra and Nagar Haveli
2020-03-20	dn	0	0	0	Dadra and Nagar Haveli
2020-03-21	dn	0	0	0	Dadra and Nagar Haveli
2020-03-22	dn	0	0	0	Dadra and Nagar Haveli
2020-03-23	dn	0	0	0	Dadra and Nagar Haveli
2020-03-24	dn	0	0	0	Dadra and Nagar Haveli
2020-03-25	dn	0	0	0	Dadra and Nagar Haveli
2020-03-26	dn	0	0	0	Dadra and Nagar Haveli
2020-03-27	dn	0	0	0	Dadra and Nagar Haveli
2020-03-28	dn	0	0	0	Dadra and Nagar Haveli
2020-03-29	dn	0	0	0	Dadra and Nagar Haveli
2020-03-30	dn	0	0	0	Dadra and Nagar Haveli
2020-03-31	dn	0	0	0	Dadra and Nagar Haveli
2020-04-01	dn	0	0	0	Dadra and Nagar Haveli
2020-04-02	dn	0	0	0	Dadra and Nagar Haveli
2020-04-03	dn	0	0	0	Dadra and Nagar Haveli
2020-04-04	dn	0	0	0	Dadra and Nagar Haveli
2020-04-05	dn	0	0	0	Dadra and Nagar Haveli
2020-04-06	dn	0	0	0	Dadra and Nagar Haveli
2020-04-07	dn	0	0	0	Dadra and Nagar Haveli
2020-04-08	dn	0	0	0	Dadra and Nagar Haveli
2020-04-09	dn	0	0	0	Dadra and Nagar Haveli
2020-04-10	dn	0	0	0	Dadra and Nagar Haveli
2020-04-11	dn	0	0	0	Dadra and Nagar Haveli
2020-04-12	dn	0	0	0	Dadra and Nagar Haveli
2020-04-13	dn	0	0	0	Dadra and Nagar Haveli
2020-04-14	dn	0	0	0	Dadra and Nagar Haveli
2020-04-15	dn	0	0	0	Dadra and Nagar Haveli
2020-04-16	dn	0	0	0	Dadra and Nagar Haveli
2020-04-17	dn	0	0	0	Dadra and Nagar Haveli
2020-04-18	dn	0	0	0	Dadra and Nagar Haveli
2020-04-19	dn	0	0	0	Dadra and Nagar Haveli
2020-04-20	dn	0	0	0	Dadra and Nagar Haveli
2020-04-21	dn	0	0	0	Dadra and Nagar Haveli
2020-04-22	dn	0	0	0	Dadra and Nagar Haveli
2020-04-23	dn	0	0	0	Dadra and Nagar Haveli
2020-04-24	dn	0	0	0	Dadra and Nagar Haveli
2020-04-25	dn	0	0	0	Dadra and Nagar Haveli
2020-04-26	dn	0	0	0	Dadra and Nagar Haveli
2020-04-27	dn	0	0	0	Dadra and Nagar Haveli
2020-04-28	dn	0	0	0	Dadra and Nagar Haveli
2020-04-29	dn	0	0	0	Dadra and Nagar Haveli
2020-04-30	dn	0	0	0	Dadra and Nagar Haveli
2020-05-01	dn	0	0	0	Dadra and Nagar Haveli
2020-05-02	dn	0	0	0	Dadra and Nagar Haveli
