Country,Date,Type,Count,date.fmt,count.fmt,text
India,2021-01-01,New Cases,20159,Jan  1,"20,159","Jan  1: 20,159 New Cases"
India,2021-01-02,New Cases,18144,Jan  2,"18,144","Jan  2: 18,144 New Cases"
India,2021-01-03,New Cases,16678,Jan  3,"16,678","Jan  3: 16,678 New Cases"
India,2021-01-04,New Cases,16278,Jan  4,"16,278","Jan  4: 16,278 New Cases"
India,2021-01-05,New Cases,17909,Jan  5,"17,909","Jan  5: 17,909 New Cases"
India,2021-01-06,New Cases,20472,Jan  6,"20,472","Jan  6: 20,472 New Cases"
India,2021-01-07,New Cases,18123,Jan  7,"18,123","Jan  7: 18,123 New Cases"
India,2021-01-08,New Cases,18453,Jan  8,"18,453","Jan  8: 18,453 New Cases"
India,2021-01-09,New Cases,18820,Jan  9,"18,820","Jan  9: 18,820 New Cases"
India,2021-01-10,New Cases,16086,Jan 10,"16,086","Jan 10: 16,086 New Cases"
India,2021-01-11,New Cases,12481,Jan 11,"12,481","Jan 11: 12,481 New Cases"
India,2021-01-12,New Cases,15903,Jan 12,"15,903","Jan 12: 15,903 New Cases"
India,2021-01-13,New Cases,17015,Jan 13,"17,015","Jan 13: 17,015 New Cases"
India,2021-01-14,New Cases,15677,Jan 14,"15,677","Jan 14: 15,677 New Cases"
India,2021-01-15,New Cases,15155,Jan 15,"15,155","Jan 15: 15,155 New Cases"
India,2021-01-16,New Cases,15050,Jan 16,"15,050","Jan 16: 15,050 New Cases"
India,2021-01-17,New Cases,13962,Jan 17,"13,962","Jan 17: 13,962 New Cases"
India,2021-01-18,New Cases,9987,Jan 18,"9,987","Jan 18: 9,987 New Cases"
India,2021-01-19,New Cases,13787,Jan 19,"13,787","Jan 19: 13,787 New Cases"
India,2021-01-20,New Cases,15279,Jan 20,"15,279","Jan 20: 15,279 New Cases"
India,2021-01-21,New Cases,14495,Jan 21,"14,495","Jan 21: 14,495 New Cases"
India,2021-01-22,New Cases,14323,Jan 22,"14,323","Jan 22: 14,323 New Cases"
India,2021-01-23,New Cases,14896,Jan 23,"14,896","Jan 23: 14,896 New Cases"
India,2021-01-24,New Cases,13232,Jan 24,"13,232","Jan 24: 13,232 New Cases"
India,2021-01-25,New Cases,9098,Jan 25,"9,098","Jan 25: 9,098 New Cases"
India,2021-01-26,New Cases,12733,Jan 26,"12,733","Jan 26: 12,733 New Cases"
India,2021-01-27,New Cases,11556,Jan 27,"11,556","Jan 27: 11,556 New Cases"
India,2021-01-28,New Cases,18912,Jan 28,"18,912","Jan 28: 18,912 New Cases"
India,2021-01-29,New Cases,13054,Jan 29,"13,054","Jan 29: 13,054 New Cases"
India,2021-01-30,New Cases,13073,Jan 30,"13,073","Jan 30: 13,073 New Cases"
India,2021-01-31,New Cases,11527,Jan 31,"11,527","Jan 31: 11,527 New Cases"
India,2021-02-01,New Cases,8579,Feb  1,"8,579","Feb  1: 8,579 New Cases"
India,2021-02-02,New Cases,11001,Feb  2,"11,001","Feb  2: 11,001 New Cases"
India,2021-02-03,New Cases,12925,Feb  3,"12,925","Feb  3: 12,925 New Cases"
India,2021-02-04,New Cases,12401,Feb  4,"12,401","Feb  4: 12,401 New Cases"
India,2021-02-05,New Cases,11711,Feb  5,"11,711","Feb  5: 11,711 New Cases"
India,2021-02-06,New Cases,12069,Feb  6,"12,069","Feb  6: 12,069 New Cases"
India,2021-02-07,New Cases,11786,Feb  7,"11,786","Feb  7: 11,786 New Cases"
India,2021-02-08,New Cases,8715,Feb  8,"8,715","Feb  8: 8,715 New Cases"
India,2021-02-09,New Cases,10731,Feb  9,"10,731","Feb  9: 10,731 New Cases"
India,2021-02-10,New Cases,12539,Feb 10,"12,539","Feb 10: 12,539 New Cases"
India,2021-02-11,New Cases,9353,Feb 11,"9,353","Feb 11: 9,353 New Cases"
India,2021-02-12,New Cases,12137,Feb 12,"12,137","Feb 12: 12,137 New Cases"
India,2021-02-13,New Cases,12198,Feb 13,"12,198","Feb 13: 12,198 New Cases"
India,2021-02-14,New Cases,11706,Feb 14,"11,706","Feb 14: 11,706 New Cases"
India,2021-02-15,New Cases,9086,Feb 15,"9,086","Feb 15: 9,086 New Cases"
India,2021-02-16,New Cases,11592,Feb 16,"11,592","Feb 16: 11,592 New Cases"
India,2021-02-17,New Cases,12862,Feb 17,"12,862","Feb 17: 12,862 New Cases"
India,2021-02-18,New Cases,13237,Feb 18,"13,237","Feb 18: 13,237 New Cases"
India,2021-02-19,New Cases,13916,Feb 19,"13,916","Feb 19: 13,916 New Cases"
India,2021-02-20,New Cases,13919,Feb 20,"13,919","Feb 20: 13,919 New Cases"
India,2021-02-21,New Cases,14278,Feb 21,"14,278","Feb 21: 14,278 New Cases"
India,2021-02-22,New Cases,10494,Feb 22,"10,494","Feb 22: 10,494 New Cases"
India,2021-02-23,New Cases,13682,Feb 23,"13,682","Feb 23: 13,682 New Cases"
India,2021-02-24,New Cases,16930,Feb 24,"16,930","Feb 24: 16,930 New Cases"
India,2021-02-25,New Cases,16599,Feb 25,"16,599","Feb 25: 16,599 New Cases"
India,2021-02-26,New Cases,16562,Feb 26,"16,562","Feb 26: 16,562 New Cases"
India,2021-02-27,New Cases,16805,Feb 27,"16,805","Feb 27: 16,805 New Cases"
India,2021-02-28,New Cases,15614,Feb 28,"15,614","Feb 28: 15,614 New Cases"
India,2021-03-01,New Cases,12270,Mar  1,"12,270","Mar  1: 12,270 New Cases"
India,2021-03-02,New Cases,14998,Mar  2,"14,998","Mar  2: 14,998 New Cases"
India,2021-03-03,New Cases,17425,Mar  3,"17,425","Mar  3: 17,425 New Cases"
India,2021-03-04,New Cases,16824,Mar  4,"16,824","Mar  4: 16,824 New Cases"
India,2021-03-05,New Cases,18324,Mar  5,"18,324","Mar  5: 18,324 New Cases"
India,2021-03-06,New Cases,18724,Mar  6,"18,724","Mar  6: 18,724 New Cases"
India,2021-03-07,New Cases,18650,Mar  7,"18,650","Mar  7: 18,650 New Cases"
India,2021-03-08,New Cases,15353,Mar  8,"15,353","Mar  8: 15,353 New Cases"
India,2021-03-09,New Cases,17873,Mar  9,"17,873","Mar  9: 17,873 New Cases"
India,2021-03-10,New Cases,22851,Mar 10,"22,851","Mar 10: 22,851 New Cases"
India,2021-03-11,New Cases,23298,Mar 11,"23,298","Mar 11: 23,298 New Cases"
India,2021-03-12,New Cases,24845,Mar 12,"24,845","Mar 12: 24,845 New Cases"
India,2021-03-13,New Cases,25154,Mar 13,"25,154","Mar 13: 25,154 New Cases"
India,2021-03-14,New Cases,26513,Mar 14,"26,513","Mar 14: 26,513 New Cases"
India,2021-03-15,New Cases,24437,Mar 15,"24,437","Mar 15: 24,437 New Cases"
India,2021-03-16,New Cases,28869,Mar 16,"28,869","Mar 16: 28,869 New Cases"
India,2021-03-17,New Cases,35838,Mar 17,"35,838","Mar 17: 35,838 New Cases"
India,2021-03-18,New Cases,39687,Mar 18,"39,687","Mar 18: 39,687 New Cases"
India,2021-03-19,New Cases,40906,Mar 19,"40,906","Mar 19: 40,906 New Cases"
India,2021-03-20,New Cases,43815,Mar 20,"43,815","Mar 20: 43,815 New Cases"
India,2021-03-21,New Cases,47009,Mar 21,"47,009","Mar 21: 47,009 New Cases"
India,2021-03-22,New Cases,40636,Mar 22,"40,636","Mar 22: 40,636 New Cases"
India,2021-03-23,New Cases,47239,Mar 23,"47,239","Mar 23: 47,239 New Cases"
India,2021-03-24,New Cases,53419,Mar 24,"53,419","Mar 24: 53,419 New Cases"
India,2021-03-25,New Cases,59083,Mar 25,"59,083","Mar 25: 59,083 New Cases"
India,2021-03-26,New Cases,62276,Mar 26,"62,276","Mar 26: 62,276 New Cases"
India,2021-03-27,New Cases,62632,Mar 27,"62,632","Mar 27: 62,632 New Cases"
India,2021-03-28,New Cases,68206,Mar 28,"68,206","Mar 28: 68,206 New Cases"
India,2021-03-29,New Cases,56152,Mar 29,"56,152","Mar 29: 56,152 New Cases"
India,2021-03-30,New Cases,53237,Mar 30,"53,237","Mar 30: 53,237 New Cases"
India,2021-03-31,New Cases,72113,Mar 31,"72,113","Mar 31: 72,113 New Cases"
India,2021-04-01,New Cases,81398,Apr  1,"81,398","Apr  1: 81,398 New Cases"
India,2021-04-02,New Cases,89023,Apr  2,"89,023","Apr  2: 89,023 New Cases"
India,2021-04-03,New Cases,92994,Apr  3,"92,994","Apr  3: 92,994 New Cases"
India,2021-04-04,New Cases,103794,Apr  4,"103,794","Apr  4: 103,794 New Cases"
India,2021-04-05,New Cases,96563,Apr  5,"96,563","Apr  5: 96,563 New Cases"
India,2021-04-06,New Cases,115312,Apr  6,"115,312","Apr  6: 115,312 New Cases"
India,2021-04-07,New Cases,126276,Apr  7,"126,276","Apr  7: 126,276 New Cases"
India,2021-04-08,New Cases,131878,Apr  8,"131,878","Apr  8: 131,878 New Cases"
India,2021-04-09,New Cases,144945,Apr  9,"144,945","Apr  9: 144,945 New Cases"
India,2021-04-10,New Cases,152565,Apr 10,"152,565","Apr 10: 152,565 New Cases"
India,2021-04-11,New Cases,169914,Apr 11,"169,914","Apr 11: 169,914 New Cases"
India,2021-04-12,New Cases,160838,Apr 12,"160,838","Apr 12: 160,838 New Cases"
India,2021-04-13,New Cases,185297,Apr 13,"185,297","Apr 13: 185,297 New Cases"
India,2021-04-14,New Cases,199584,Apr 14,"199,584","Apr 14: 199,584 New Cases"
India,2021-04-15,New Cases,216828,Apr 15,"216,828","Apr 15: 216,828 New Cases"
India,2021-04-16,New Cases,234002,Apr 16,"234,002","Apr 16: 234,002 New Cases"
India,2021-04-17,New Cases,260895,Apr 17,"260,895","Apr 17: 260,895 New Cases"
India,2021-04-18,New Cases,275063,Apr 18,"275,063","Apr 18: 275,063 New Cases"
India,2021-04-19,New Cases,257003,Apr 19,"257,003","Apr 19: 257,003 New Cases"
India,2021-04-20,New Cases,294365,Apr 20,"294,365","Apr 20: 294,365 New Cases"
India,2021-04-21,New Cases,315752,Apr 21,"315,752","Apr 21: 315,752 New Cases"
India,2021-04-22,New Cases,332531,Apr 22,"332,531","Apr 22: 332,531 New Cases"
India,2021-04-23,New Cases,345296,Apr 23,"345,296","Apr 23: 345,296 New Cases"
India,2021-04-24,New Cases,348996,Apr 24,"348,996","Apr 24: 348,996 New Cases"
India,2021-04-25,New Cases,354658,Apr 25,"354,658","Apr 25: 354,658 New Cases"
India,2021-04-26,New Cases,319471,Apr 26,"319,471","Apr 26: 319,471 New Cases"
India,2021-04-27,New Cases,362913,Apr 27,"362,913","Apr 27: 362,913 New Cases"
India,2021-04-28,New Cases,379404,Apr 28,"379,404","Apr 28: 379,404 New Cases"
India,2021-04-29,New Cases,386773,Apr 29,"386,773","Apr 29: 386,773 New Cases"
India,2021-04-30,New Cases,402014,Apr 30,"402,014","Apr 30: 402,014 New Cases"
India,2021-05-01,New Cases,392576,May  1,"392,576","May  1: 392,576 New Cases"
India,2021-05-02,New Cases,370090,May  2,"370,090","May  2: 370,090 New Cases"
India,2021-05-03,New Cases,355769,May  3,"355,769","May  3: 355,769 New Cases"
India,2021-05-04,New Cases,382847,May  4,"382,847","May  4: 382,847 New Cases"
India,2021-05-05,New Cases,412624,May  5,"412,624","May  5: 412,624 New Cases"
India,2021-05-06,New Cases,414280,May  6,"414,280","May  6: 414,280 New Cases"
