date	value	incidence	scenario	lower_ci	upper_ci
2021-05-24	46522	NA	Observed	NA	NA
2021-05-25	47295	773	Observed	NA	NA
2021-05-26	47962	667	Observed	NA	NA
2021-05-27	48504	542	Observed	NA	NA
2021-05-28	49287	783	Observed	NA	NA
2021-05-29	49882	595	Observed	NA	NA
2021-05-30	50736	854	Observed	NA	NA
2021-05-31	51130	394	Observed	NA	NA
2021-06-01	51971	841	Observed	NA	NA
2021-06-02	52542	571	Observed	NA	NA
2021-06-03	53219	677	Observed	NA	NA
2021-06-04	53869	650	Observed	NA	NA
2021-06-05	54577	708	Observed	NA	NA
2021-06-06	55231	654	Observed	NA	NA
2021-06-07	55466	235	Observed	NA	NA
2021-06-08	56166	700	Observed	NA	NA
2021-06-09	56791	625	Observed	NA	NA
2021-06-10	57449	658	Observed	NA	NA
2021-06-11	58090	641	Observed	NA	NA
2021-06-12	58518	428	Observed	NA	NA
2021-06-13	59083	565	Observed	NA	NA
2021-06-14	59318	235	Observed	NA	NA
2021-06-15	59846	528	Observed	NA	NA
2021-06-16	60382	536	Observed	NA	NA
2021-06-17	60869	487	Observed	NA	NA
2021-06-18	61336	467	Observed	NA	NA
2021-06-19	61779	443	Observed	NA	NA
2021-06-20	62146	367	Observed	NA	NA
2021-06-21	62321	175	Observed	NA	NA
2021-06-22	62742	421	Observed	NA	NA
2021-06-23	63137	395	Observed	NA	NA
2021-06-24	63496	359	Observed	NA	NA
2021-06-25	63865	369	Observed	NA	NA
2021-06-26	64156	291	Observed	NA	NA
2021-06-27	64641	485	Observed	NA	NA
2021-06-28	64860	219	Observed	NA	NA
2021-06-29	65336	476	Observed	NA	NA
2021-06-30	65767	431	Observed	NA	NA
2021-07-01	66217	450	Observed	NA	NA
2021-07-02	66626	409	Observed	NA	NA
2021-07-03	67020	394	Observed	NA	NA
2021-07-04	67448	428	Observed	NA	NA
2021-07-05	67674	226	Observed	NA	NA
2021-07-06	68148	474	Observed	NA	NA
2021-07-07	68609	461	Observed	NA	NA
2021-07-08	68773	NA	No intervention	63832	73889
2021-07-09	69097	324	No intervention	63085	74981
2021-07-10	69462	365	No intervention	62982	75965
2021-07-11	69801	339	No intervention	62594	77287
2021-07-12	70132	331	No intervention	62370	78398
2021-07-13	70444	312	No intervention	62280	79274
2021-07-14	70718	274	No intervention	62233	79688
2021-07-15	70995	277	No intervention	61697	80709
2021-07-16	71237	242	No intervention	61575	81498
2021-07-17	71493	256	No intervention	61484	82075
2021-07-18	71784	291	No intervention	61348	83283
2021-07-19	72070	286	No intervention	61429	83710
2021-07-20	72362	292	No intervention	61163	84586
2021-07-21	72642	280	No intervention	61127	85576
2021-07-22	72925	283	No intervention	61155	86630
2021-07-23	73170	245	No intervention	61170	87032
2021-07-24	73423	253	No intervention	60532	87289
2021-07-25	73673	250	No intervention	60567	88738
2021-07-26	73911	238	No intervention	60172	88721
2021-07-27	74119	208	No intervention	60461	89514
2021-07-28	74353	234	No intervention	60492	90171
2021-07-29	74619	266	No intervention	60664	90892
2021-07-30	74802	183	No intervention	60246	91367
2021-07-31	75039	237	No intervention	60205	92039
2021-08-01	75248	209	No intervention	60090	92661
2021-08-02	75506	258	No intervention	60146	92942
2021-08-03	75745	239	No intervention	60147	93519
2021-08-04	75934	189	No intervention	60136	94370
2021-08-05	76146	212	No intervention	59959	94591
2021-08-06	76365	219	No intervention	59633	95199
2021-08-07	76538	173	No intervention	59426	96007
2021-08-08	76738	200	No intervention	59812	97048
2021-08-09	76970	232	No intervention	59396	97299
2021-08-10	77167	197	No intervention	59525	98096
2021-08-11	77343	176	No intervention	59327	98494
2021-08-12	77602	259	No intervention	59410	99239
2021-08-13	77831	229	No intervention	58956	99338
2021-08-14	78062	231	No intervention	59278	100420
2021-08-15	78263	201	No intervention	59456	101754
2021-08-16	78420	157	No intervention	59088	102626
2021-08-17	78624	204	No intervention	58579	102687
2021-08-18	78764	140	No intervention	59208	103213
2021-08-19	78894	130	No intervention	58728	103172
2021-08-20	79081	187	No intervention	58621	104388
2021-08-21	79274	193	No intervention	58128	104577
2021-08-22	79467	193	No intervention	58343	105587
2021-08-23	79671	204	No intervention	57605	105652
2021-08-24	79886	215	No intervention	58060	106986
2021-08-25	80064	178	No intervention	57818	106770
2021-08-26	80207	143	No intervention	57872	107306
2021-08-27	80364	157	No intervention	57890	108204
2021-08-28	80506	142	No intervention	57888	108975
2021-08-29	80657	151	No intervention	57498	110008
2021-08-30	80841	184	No intervention	57935	109902
2021-08-31	81043	202	No intervention	57708	110612
2021-09-01	81232	189	No intervention	58165	110933
2021-09-02	81399	167	No intervention	57482	111491
