Dates	variable	value	upper_ci	color	type
2020-03-15	True	NA	NA	Observed	solid
2020-03-16	True	0	NA	Observed	solid
2020-03-17	True	0	NA	Observed	solid
2020-03-18	True	1	NA	Observed	solid
2020-03-19	True	0	NA	Observed	solid
2020-03-20	True	1	NA	Observed	solid
2020-03-21	True	10	NA	Observed	solid
2020-03-22	True	8	NA	Observed	solid
2020-03-23	True	2	NA	Observed	solid
2020-03-23	mod_2	499	NA	Soc. Dist. + Travel Ban	solid
2020-03-23	mod_2_up	499	NA	NA	solid
2020-03-23	mod_3	499	NA	No Intervention	solid
2020-03-23	mod_3_up	499	NA	NA	solid
2020-03-23	mod_4	499	NA	Moderate return	solid
2020-03-23	mod_4_up	499	NA	NA	solid
2020-03-23	mod_5	499	NA	Normal (pre-intervention)	solid
2020-03-23	mod_5_up	499	NA	NA	solid
2020-03-23	mod_6	499	NA	Cautious return	solid
2020-03-23	mod_6_up	499	NA	NA	solid
2020-03-24	True	6	NA	Observed	solid
2020-03-25	True	2	NA	Observed	solid
2020-03-26	True	2	NA	Observed	solid
2020-03-27	True	5	NA	Observed	solid
2020-03-28	True	0	NA	Observed	solid
2020-03-29	True	0	NA	Observed	solid
2020-03-30	True	3	NA	Observed	solid
2020-03-31	True	1	NA	Observed	solid
2020-04-01	True	4	NA	Observed	solid
2020-04-02	True	1	NA	Observed	solid
2020-04-03	True	6	NA	Observed	solid
2020-04-04	True	12	NA	Observed	solid
2020-04-05	True	3	NA	Observed	solid
2020-04-06	True	11	NA	Observed	solid
2020-04-07	True	20	NA	Observed	solid
2020-04-08	True	7	NA	Observed	solid
2020-04-09	True	24	NA	Observed	solid
2020-04-10	True	21	NA	Observed	solid
2020-04-11	True	7	NA	Observed	solid
2020-04-12	True	12	NA	Observed	solid
2020-04-13	True	6	NA	Observed	solid
2020-04-14	True	8	NA	Observed	solid
2020-04-15	True	2	NA	Observed	solid
2020-04-16	True	11	NA	Observed	solid
2020-04-17	True	14	NA	Observed	solid
2020-04-18	True	23	NA	Observed	solid
2020-04-19	True	10	NA	Observed	solid
2020-04-20	True	1	NA	Observed	solid
2020-04-21	True	6	NA	Observed	solid
2020-04-22	True	27	NA	Observed	solid
2020-04-23	True	5	NA	Observed	solid
2020-04-24	True	15	NA	Observed	solid
2020-04-25	True	10	NA	Observed	solid
2020-04-26	True	14	NA	Observed	solid
2020-04-27	True	8	NA	Observed	solid
2020-04-28	True	12	NA	Observed	solid
2020-04-29	True	33	NA	Observed	solid
2020-04-30	True	105	NA	Observed	solid
2020-05-01	True	105	NA	Observed	solid
2020-05-02	True	187	NA	Observed	solid
2020-05-03	True	330	NA	Observed	solid
2020-05-04	True	130	NA	Observed	solid
2020-05-05	mod_2	NA	NA	Soc. Dist. + Travel Ban	solid
2020-05-05	mod_3	NA	NA	No Intervention	solid
2020-05-05	mod_4	NA	NA	Moderate return	solid
2020-05-05	mod_5	NA	NA	Normal (pre-intervention)	solid
2020-05-05	mod_6	NA	NA	Cautious return	solid
2020-05-06	mod_2	269	923	Soc. Dist. + Travel Ban	solid
2020-05-06	mod_3	375	1191	No Intervention	solid
2020-05-06	mod_4	124	560	Moderate return	solid
2020-05-06	mod_5	125	604	Normal (pre-intervention)	solid
2020-05-06	mod_6	123	574	Cautious return	solid
2020-05-07	mod_2	295	1054	Soc. Dist. + Travel Ban	solid
2020-05-07	mod_3	454	1531	No Intervention	solid
2020-05-07	mod_4	122	601	Moderate return	solid
2020-05-07	mod_5	122	556	Normal (pre-intervention)	solid
2020-05-07	mod_6	121	570	Cautious return	solid
2020-05-08	mod_2	328	1253	Soc. Dist. + Travel Ban	solid
2020-05-08	mod_3	556	2032	No Intervention	solid
2020-05-08	mod_4	116	553	Moderate return	solid
2020-05-08	mod_5	118	563	Normal (pre-intervention)	solid
2020-05-08	mod_6	116	547	Cautious return	solid
2020-05-09	mod_2	364	1387	Soc. Dist. + Travel Ban	solid
2020-05-09	mod_3	686	2650	No Intervention	solid
2020-05-09	mod_4	114	566	Moderate return	solid
2020-05-09	mod_5	113	561	Normal (pre-intervention)	solid
2020-05-09	mod_6	112	518	Cautious return	solid
2020-05-10	mod_2	407	1660	Soc. Dist. + Travel Ban	solid
2020-05-10	mod_3	848	3644	No Intervention	solid
2020-05-10	mod_4	110	551	Moderate return	solid
2020-05-10	mod_5	109	555	Normal (pre-intervention)	solid
2020-05-10	mod_6	110	594	Cautious return	solid
2020-05-11	mod_2	456	1942	Soc. Dist. + Travel Ban	solid
2020-05-11	mod_3	1057	4894	No Intervention	solid
2020-05-11	mod_4	107	563	Moderate return	solid
2020-05-11	mod_5	108	542	Normal (pre-intervention)	solid
2020-05-11	mod_6	108	514	Cautious return	solid
2020-05-12	mod_2	510	2331	Soc. Dist. + Travel Ban	solid
2020-05-12	mod_3	1330	6497	No Intervention	solid
2020-05-12	mod_4	108	527	Moderate return	solid
2020-05-12	mod_5	113	583	Normal (pre-intervention)	solid
2020-05-12	mod_6	104	562	Cautious return	solid
2020-05-13	mod_2	575	2810	Soc. Dist. + Travel Ban	solid
2020-05-13	mod_3	1684	8787	No Intervention	solid
2020-05-13	mod_4	110	629	Moderate return	solid
2020-05-13	mod_5	120	622	Normal (pre-intervention)	solid
2020-05-13	mod_6	106	563	Cautious return	solid
2020-05-14	mod_2	649	3235	Soc. Dist. + Travel Ban	solid
2020-05-14	mod_3	2153	12135	No Intervention	solid
2020-05-14	mod_4	115	561	Moderate return	solid
2020-05-14	mod_5	126	614	Normal (pre-intervention)	solid
2020-05-14	mod_6	108	564	Cautious return	solid
2020-05-15	mod_2	737	3897	Soc. Dist. + Travel Ban	solid
2020-05-15	mod_3	2766	16068	No Intervention	solid
2020-05-15	mod_4	117	649	Moderate return	solid
2020-05-15	mod_5	133	729	Normal (pre-intervention)	solid
2020-05-15	mod_6	109	573	Cautious return	solid
2020-05-16	mod_2	840	4606	Soc. Dist. + Travel Ban	solid
2020-05-16	mod_3	3579	21935	No Intervention	solid
2020-05-16	mod_4	124	707	Moderate return	solid
2020-05-16	mod_5	147	823	Normal (pre-intervention)	solid
2020-05-16	mod_6	111	625	Cautious return	solid
2020-05-17	mod_2	963	5286	Soc. Dist. + Travel Ban	solid
2020-05-17	mod_3	4666	29543	No Intervention	solid
2020-05-17	mod_4	129	678	Moderate return	solid
2020-05-17	mod_5	162	874	Normal (pre-intervention)	solid
2020-05-17	mod_6	113	668	Cautious return	solid
2020-05-18	mod_2	1110	6701	Soc. Dist. + Travel Ban	solid
2020-05-18	mod_3	6109	40115	No Intervention	solid
2020-05-18	mod_4	137	815	Moderate return	solid
