stat	value
thetaS_last_obs_p_mean	0.9998258
thetaI_last_obs_p_mean	8.193891e-05
thetaR_last_obs_p_mean	9.230922e-05
thetaS_last_obs_p_ci_low	0.9997702
thetaS_last_obs_p_ci_med	0.9998268
thetaS_last_obs_p_ci_up	0.9998757
thetaI_last_obs_p_ci_low	4.799315e-05
thetaI_last_obs_p_ci_med	8.090136e-05
thetaI_last_obs_p_ci_up	0.0001223295
thetaR_last_obs_p_ci_low	5.844719e-05
thetaR_last_obs_p_ci_med	9.143612e-05
thetaR_last_obs_p_ci_up	0.0001310831
R0_p_mean	1.802549
R0_p_ci_low	0.8955816
R0_p_ci_med	1.725623
R0_p_ci_up	3.161247
gamma_p_mean	0.09252401
gamma_p_ci_low	0.03381966
gamma_p_ci_med	0.08978628
gamma_p_ci_up	0.1674687
beta_p_mean	0.1601017
beta_p_ci_low	0.05229247
beta_p_ci_med	0.1566368
beta_p_ci_up	0.2893086
incidence_mean	0.1447534
incidence_ci_low	0.0001344479
incidence_ci_median	0.004724048
incidence_ci_up	0.810422
thetaI_tp1_mean	0.009718841
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.0002495776
thetaI_tp1_ci_up	0.1079803
thetaR_tp1_mean	0.01690292
thetaR_tp1_ci_low	0
thetaR_tp1_ci_med	0.001279933
thetaR_tp1_ci_up	0.1709113
Y_tp1_mean	0.009719418
Y_tp1_ci_low	0
Y_tp1_ci_med	0.0002479924
Y_tp1_ci_up	0.1080606
R_tp1_mean	0.01690362
R_tp1_ci_low	0
R_tp1_ci_med	0.001279845
R_tp1_ci_up	0.1708284
thetaI_tp2_mean	0.02047551
thetaI_tp2_ci_low	0
thetaI_tp2_ci_med	0.0004877184
thetaI_tp2_ci_up	0.1393419
thetaR_tp2_mean	0.09979456
thetaR_tp2_ci_low	0
thetaR_tp2_ci_med	0.003210163
thetaR_tp2_ci_up	0.7288993
Y_tp2_mean	0.02047646
Y_tp2_ci_low	0
Y_tp2_ci_med	0.0004834793
Y_tp2_ci_up	0.1394265
R_tp2_mean	0.09979574
R_tp2_ci_low	0
R_tp2_ci_med	0.003213086
R_tp2_ci_up	0.7289518
thetaR_max_mean	0.123974
thetaR_max_ci_low	0
thetaR_max_ci_med	0.003931531
thetaR_max_ci_up	0.7704814
cumInf_mean	0.1439503
cumInf_ci_low	0
cumInf_ci_med	0.004681657
cumInf_ci_up	0.8099975
dthetaI_tp1_date	09/01/20
first_tp_mean	08/04/20
first_tp_ci_low	05/24/20
first_tp_ci_med	06/06/20
first_tp_ci_up	11/13/20
dthetaI_tp2_date	10/29/20
second_tp_mean	08/10/20
second_tp_ci_low	05/26/20
second_tp_ci_med	06/08/20
second_tp_ci_up	11/13/20
end_p_mean	09/25/20
end_p_ci_low	06/23/20
end_p_ci_med	11/13/20
end_p_ci_up	11/13/20
begin_str	04/28/2020
