stat	value
thetaS_last_obs_p_mean	0.9778623
thetaI_last_obs_p_mean	0.003704775
thetaR_last_obs_p_mean	0.01843293
thetaS_last_obs_p_ci_low	0.9772117
thetaS_last_obs_p_ci_med	0.9778629
thetaS_last_obs_p_ci_up	0.9785082
thetaI_last_obs_p_ci_low	0.003441097
thetaI_last_obs_p_ci_med	0.003702331
thetaI_last_obs_p_ci_up	0.003985638
thetaR_last_obs_p_ci_low	0.01784678
thetaR_last_obs_p_ci_med	0.01843246
thetaR_last_obs_p_ci_up	0.01902366
R0_p_mean	1.508456
R0_p_ci_low	1.176645
R0_p_ci_med	1.465134
R0_p_ci_up	2.103954
gamma_p_mean	0.0614352
gamma_p_ci_low	0.02716911
gamma_p_ci_med	0.06129739
gamma_p_ci_up	0.09707644
beta_p_mean	0.08985179
beta_p_ci_low	0.04980906
beta_p_ci_med	0.08989131
beta_p_ci_up	0.1299325
incidence_mean	0.3143138
incidence_ci_low	0.07057251
incidence_ci_median	0.30607
incidence_ci_up	0.6092434
thetaI_tp1_mean	0.03274153
thetaI_tp1_ci_low	0.006268376
thetaI_tp1_ci_med	0.02804285
thetaI_tp1_ci_up	0.08609713
thetaR_tp1_mean	0.09440956
thetaR_tp1_ci_low	0.03662171
thetaR_tp1_ci_med	0.08625008
thetaR_tp1_ci_up	0.1988541
Y_tp1_mean	0.03274286
Y_tp1_ci_low	0.00627771
Y_tp1_ci_med	0.0280484
Y_tp1_ci_up	0.08614915
R_tp1_mean	0.09440932
R_tp1_ci_low	0.03656713
R_tp1_ci_med	0.08620859
R_tp1_ci_up	0.1988677
thetaI_tp2_mean	0.05297328
thetaI_tp2_ci_low	0.009000258
thetaI_tp2_ci_med	0.04563899
thetaI_tp2_ci_up	0.1405583
thetaR_tp2_mean	0.2493502
thetaR_tp2_ci_low	0.06427071
thetaR_tp2_ci_med	0.2356377
thetaR_tp2_ci_up	0.5076941
Y_tp2_mean	0.05297328
Y_tp2_ci_low	0.008996057
Y_tp2_ci_med	0.04562349
Y_tp2_ci_up	0.1405537
R_tp2_mean	0.2493497
R_tp2_ci_low	0.06423454
R_tp2_ci_med	0.2356329
R_tp2_ci_up	0.5077774
thetaR_max_mean	0.2723804
thetaR_max_ci_low	0.06898891
thetaR_max_ci_med	0.2605278
thetaR_max_ci_up	0.5401628
cumInf_mean	0.3248899
cumInf_ci_low	0.08278666
cumInf_ci_med	0.3161385
cumInf_ci_up	0.6191922
dthetaI_tp1_date	08/21/21
first_tp_mean	07/27/21
first_tp_ci_low	04/30/21
first_tp_ci_med	08/17/21
first_tp_ci_up	10/24/21
dthetaI_tp2_date	10/19/21
second_tp_mean	08/18/21
second_tp_ci_low	05/10/21
second_tp_ci_med	09/18/21
second_tp_ci_up	10/26/21
end_p_mean	10/26/21
end_p_ci_low	10/27/21
end_p_ci_med	10/27/21
end_p_ci_up	10/27/21
begin_str	04/11/2021
