stat	value
thetaS_last_obs_p_mean	0.982464
thetaI_last_obs_p_mean	0.0006068907
thetaR_last_obs_p_mean	0.01692916
thetaS_last_obs_p_ci_low	0.9819367
thetaS_last_obs_p_ci_med	0.9824658
thetaS_last_obs_p_ci_up	0.9830091
thetaI_last_obs_p_ci_low	0.000507684
thetaI_last_obs_p_ci_med	0.0006057082
thetaI_last_obs_p_ci_up	0.0007118458
thetaR_last_obs_p_ci_low	0.016398
thetaR_last_obs_p_ci_med	0.01693022
thetaR_last_obs_p_ci_up	0.017461
R0_p_mean	1.602289
R0_p_ci_low	0.9442957
R0_p_ci_med	1.456514
R0_p_ci_up	3.119922
gamma_p_mean	0.06748146
gamma_p_ci_low	0.009027488
gamma_p_ci_med	0.05028984
gamma_p_ci_up	0.2172155
beta_p_mean	0.09312897
beta_p_ci_low	0.01646429
beta_p_ci_med	0.07885945
beta_p_ci_up	0.2510166
incidence_mean	0.1389464
incidence_ci_low	0.001324284
incidence_ci_median	0.05634628
incidence_ci_up	0.6426623
thetaI_tp1_mean	0.01878143
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.006197223
thetaI_tp1_ci_up	0.1115286
thetaR_tp1_mean	0.05949931
thetaR_tp1_ci_low	0.01408339
thetaR_tp1_ci_med	0.03189737
thetaR_tp1_ci_up	0.2859217
Y_tp1_mean	0.01878374
Y_tp1_ci_low	0
Y_tp1_ci_med	0.006192564
Y_tp1_ci_up	0.1126429
R_tp1_mean	0.05948951
R_tp1_ci_low	0.01394379
R_tp1_ci_med	0.03177999
R_tp1_ci_up	0.2852758
thetaI_tp2_mean	NA
thetaI_tp2_ci_low	NA
thetaI_tp2_ci_med	NA
thetaI_tp2_ci_up	NA
thetaR_tp2_mean	NA
thetaR_tp2_ci_low	NA
thetaR_tp2_ci_med	NA
thetaR_tp2_ci_up	NA
Y_tp2_mean	NA
Y_tp2_ci_low	NA
Y_tp2_ci_med	NA
Y_tp2_ci_up	NA
R_tp2_mean	NA
R_tp2_ci_low	NA
R_tp2_ci_med	NA
R_tp2_ci_up	NA
thetaR_max_mean	0.1207633
thetaR_max_ci_low	0.01404474
thetaR_max_ci_med	0.0524843
thetaR_max_ci_up	0.5529546
cumInf_mean	0.1536389
cumInf_ci_low	0.01451137
cumInf_ci_med	0.07110636
cumInf_ci_up	0.6575766
dthetaI_tp1_date	09/07/21
first_tp_mean	08/01/21
first_tp_ci_low	04/13/21
first_tp_ci_med	09/03/21
first_tp_ci_up	10/20/21
dthetaI_tp2_date	09/07/21
second_tp_mean	08/07/21
second_tp_ci_low	04/17/21
second_tp_ci_med	09/22/21
second_tp_ci_up	10/20/21
end_p_mean	10/16/21
end_p_ci_low	08/07/21
end_p_ci_med	10/20/21
end_p_ci_up	10/20/21
begin_str	04/04/2021
