stat	value
thetaS_last_obs_p_mean	0.9917455
thetaI_last_obs_p_mean	0.001816578
thetaR_last_obs_p_mean	0.006437925
thetaS_last_obs_p_ci_low	0.9913589
thetaS_last_obs_p_ci_med	0.9917463
thetaS_last_obs_p_ci_up	0.992128
thetaI_last_obs_p_ci_low	0.001634708
thetaI_last_obs_p_ci_med	0.001815129
thetaI_last_obs_p_ci_up	0.002008253
thetaR_last_obs_p_ci_low	0.006103801
thetaR_last_obs_p_ci_med	0.006437407
thetaR_last_obs_p_ci_up	0.006774666
R0_p_mean	1.944549
R0_p_ci_low	1.319212
R0_p_ci_med	1.835242
R0_p_ci_up	3.207624
gamma_p_mean	0.05915529
gamma_p_ci_low	0.02082767
gamma_p_ci_med	0.05714019
gamma_p_ci_up	0.1089145
beta_p_mean	0.1071212
beta_p_ci_low	0.05379855
beta_p_ci_med	0.1061708
beta_p_ci_up	0.1656036
incidence_mean	0.5593477
incidence_ci_low	0.09152356
incidence_ci_median	0.5950286
incidence_ci_up	0.8730145
thetaI_tp1_mean	0.0616488
thetaI_tp1_ci_low	0.006443873
thetaI_tp1_ci_med	0.04958409
thetaI_tp1_ci_up	0.1830963
thetaR_tp1_mean	0.09362223
thetaR_tp1_ci_low	0.01595966
thetaR_tp1_ci_med	0.07456361
thetaR_tp1_ci_up	0.2770969
Y_tp1_mean	0.06164907
Y_tp1_ci_low	0.006426332
Y_tp1_ci_med	0.04959777
Y_tp1_ci_up	0.1830532
R_tp1_mean	0.09362112
R_tp1_ci_low	0.01595922
R_tp1_ci_med	0.07458358
R_tp1_ci_up	0.2770633
thetaI_tp2_mean	0.1066647
thetaI_tp2_ci_low	0.01367357
thetaI_tp2_ci_med	0.09265376
thetaI_tp2_ci_up	0.2777584
thetaR_tp2_mean	0.3108511
thetaR_tp2_ci_low	0.03555541
thetaR_tp2_ci_med	0.2963973
thetaR_tp2_ci_up	0.6648042
Y_tp2_mean	0.1066656
Y_tp2_ci_low	0.01366075
Y_tp2_ci_med	0.09268773
Y_tp2_ci_up	0.2776271
R_tp2_mean	0.3108517
R_tp2_ci_low	0.03547749
R_tp2_ci_med	0.2964357
R_tp2_ci_up	0.6649731
thetaR_max_mean	0.4745084
thetaR_max_ci_low	0.06462201
thetaR_max_ci_med	0.5021001
thetaR_max_ci_up	0.7930479
cumInf_mean	0.5621797
cumInf_ci_low	0.09565063
cumInf_ci_med	0.597572
cumInf_ci_up	0.8770498
dthetaI_tp1_date	08/03/21
first_tp_mean	08/18/21
first_tp_ci_low	07/12/21
first_tp_ci_med	08/15/21
first_tp_ci_up	10/20/21
dthetaI_tp2_date	09/16/21
second_tp_mean	09/13/21
second_tp_ci_low	08/03/21
second_tp_ci_med	09/15/21
second_tp_ci_up	10/20/21
end_p_mean	10/19/21
end_p_ci_low	10/20/21
end_p_ci_med	10/20/21
end_p_ci_up	10/20/21
begin_str	04/04/2021
