stat	value
thetaS_last_obs_p_mean	0.9900575
thetaI_last_obs_p_mean	0.0007629278
thetaR_last_obs_p_mean	0.009179576
thetaS_last_obs_p_ci_low	0.9896533
thetaS_last_obs_p_ci_med	0.9900588
thetaS_last_obs_p_ci_up	0.9904553
thetaI_last_obs_p_ci_low	0.0006529578
thetaI_last_obs_p_ci_med	0.0007618822
thetaI_last_obs_p_ci_up	0.0008792447
thetaR_last_obs_p_ci_low	0.008797465
thetaR_last_obs_p_ci_med	0.00917871
thetaR_last_obs_p_ci_up	0.009565684
R0_p_mean	1.026634
R0_p_ci_low	0.6318192
R0_p_ci_med	0.982293
R0_p_ci_up	1.73169
gamma_p_mean	0.07046796
gamma_p_ci_low	0.01081685
gamma_p_ci_med	0.06660564
gamma_p_ci_up	0.1537355
beta_p_mean	0.06906102
beta_p_ci_low	0.01290488
beta_p_ci_med	0.06439811
beta_p_ci_up	0.1522115
incidence_mean	0.004649376
incidence_ci_low	0.0009606673
incidence_ci_median	0.0040641
incidence_ci_up	0.01203662
thetaI_tp1_mean	0.000744608
thetaI_tp1_ci_low	0.0006506677
thetaI_tp1_ci_med	0.0007438413
thetaI_tp1_ci_up	0.000842715
thetaR_tp1_mean	0.009116738
thetaR_tp1_ci_low	0.008786351
thetaR_tp1_ci_med	0.009116208
thetaR_tp1_ci_up	0.009452408
Y_tp1_mean	NA
Y_tp1_ci_low	NA
Y_tp1_ci_med	NA
Y_tp1_ci_up	NA
R_tp1_mean	0.01110448
R_tp1_ci_low	0.00669344
R_tp1_ci_med	0.01065026
R_tp1_ci_up	0.0176855
thetaI_tp2_mean	0.0007611205
thetaI_tp2_ci_low	0.0005935387
thetaI_tp2_ci_med	0.0007581077
thetaI_tp2_ci_up	0.0009458441
thetaR_tp2_mean	0.009233214
thetaR_tp2_ci_low	0.008633012
thetaR_tp2_ci_med	0.009231192
thetaR_tp2_ci_up	0.009845402
Y_tp2_mean	0.0007607479
Y_tp2_ci_low	0.0005460165
Y_tp2_ci_med	0.0007559723
Y_tp2_ci_up	0.001003837
R_tp2_mean	0.009233492
R_tp2_ci_low	0.008458178
R_tp2_ci_med	0.009229594
R_tp2_ci_up	0.01003413
thetaR_max_mean	0.01207148
thetaR_max_ci_low	0.005657257
thetaR_max_ci_med	0.01159067
thetaR_max_ci_up	0.02127591
cumInf_mean	0.01234257
cumInf_ci_low	0.005719688
cumInf_ci_med	0.01174323
cumInf_ci_up	0.0224522
dthetaI_tp1_date	08/26/20
first_tp_mean	08/17/20
first_tp_ci_low	07/15/20
first_tp_ci_med	08/20/20
first_tp_ci_up	08/27/20
dthetaI_tp2_date	08/28/20
second_tp_mean	08/19/20
second_tp_ci_low	07/17/20
second_tp_ci_med	08/22/20
second_tp_ci_up	08/29/20
end_p_mean	12/17/20
end_p_ci_low	10/07/20
end_p_ci_med	12/21/20
end_p_ci_up	01/29/21
begin_str	07/14/2020
