stat	value
thetaS_last_obs_p_mean	0.9287996
thetaI_last_obs_p_mean	1.927677e-05
thetaR_last_obs_p_mean	0.07118115
thetaS_last_obs_p_ci_low	0.9275955
thetaS_last_obs_p_ci_med	0.9288009
thetaS_last_obs_p_ci_up	0.9300022
thetaI_last_obs_p_ci_low	1.933221e-06
thetaI_last_obs_p_ci_med	1.441837e-05
thetaI_last_obs_p_ci_up	6.668922e-05
thetaR_last_obs_p_ci_low	0.06997848
thetaR_last_obs_p_ci_med	0.07117977
thetaR_last_obs_p_ci_up	0.07238441
R0_p_mean	1.639
R0_p_ci_low	0.6726764
R0_p_ci_med	1.492787
R0_p_ci_up	3.448333
gamma_p_mean	0.05456292
gamma_p_ci_low	0.006867547
gamma_p_ci_med	0.03777307
gamma_p_ci_up	0.2041318
beta_p_mean	0.07848998
beta_p_ci_low	0.009539778
beta_p_ci_med	0.05960052
beta_p_ci_up	0.2553453
incidence_mean	0.08919833
incidence_ci_low	0.05188567
incidence_ci_median	0.07176597
incidence_ci_up	0.3653724
thetaI_tp1_mean	0.001563144
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0
thetaI_tp1_ci_up	0.007700813
thetaR_tp1_mean	0.07389332
thetaR_tp1_ci_low	0.05658333
thetaR_tp1_ci_med	0.07141595
thetaR_tp1_ci_up	0.09180798
Y_tp1_mean	0.001562734
Y_tp1_ci_low	0
Y_tp1_ci_med	0
Y_tp1_ci_up	0.007726949
R_tp1_mean	0.07389165
R_tp1_ci_low	0.05652273
R_tp1_ci_med	0.07140905
R_tp1_ci_up	0.09195099
thetaI_tp2_mean	
thetaI_tp2_ci_low	
thetaI_tp2_ci_med	
thetaI_tp2_ci_up	
thetaR_tp2_mean	
thetaR_tp2_ci_low	
thetaR_tp2_ci_med	
thetaR_tp2_ci_up	
Y_tp2_mean	
Y_tp2_ci_low	
Y_tp2_ci_med	
Y_tp2_ci_up	
R_tp2_mean	
R_tp2_ci_low	
R_tp2_ci_med	
R_tp2_ci_up	
thetaR_max_mean	0.08558171
thetaR_max_ci_low	0.05186502
thetaR_max_ci_med	0.07169331
thetaR_max_ci_up	0.2620443
cumInf_mean	0.08919833
cumInf_ci_low	0.05188567
cumInf_ci_med	0.07176597
cumInf_ci_up	0.3653724
dthetaI_tp1_date	01/08/22
first_tp_mean	09/28/21
first_tp_ci_low	09/17/21
first_tp_ci_med	09/19/21
first_tp_ci_up	03/17/22
dthetaI_tp2_date	01/08/22
second_tp_mean	10/01/21
second_tp_ci_low	09/19/21
second_tp_ci_med	09/22/21
second_tp_ci_up	03/18/22
end_p_mean	11/03/21
end_p_ci_low	10/12/21
end_p_ci_med	10/17/21
end_p_ci_up	03/21/22
begin_str	09/03/2021
