stat	value
thetaS_last_obs_p_mean	0.9690954
thetaI_last_obs_p_mean	0.0005789238
thetaR_last_obs_p_mean	0.03032565
thetaS_last_obs_p_ci_low	0.9683564
thetaS_last_obs_p_ci_med	0.9690959
thetaS_last_obs_p_ci_up	0.9698277
thetaI_last_obs_p_ci_low	0.0004807145
thetaI_last_obs_p_ci_med	0.0005776017
thetaI_last_obs_p_ci_up	0.0006844032
thetaR_last_obs_p_ci_low	0.02959979
thetaR_last_obs_p_ci_med	0.03032531
thetaR_last_obs_p_ci_up	0.03105808
R0_p_mean	1.413862
R0_p_ci_low	0.6822751
R0_p_ci_med	1.297357
R0_p_ci_up	2.790465
gamma_p_mean	0.03571678
gamma_p_ci_low	0.005396027
gamma_p_ci_med	0.02695905
gamma_p_ci_up	0.1170401
beta_p_mean	0.04488944
beta_p_ci_low	0.007412431
beta_p_ci_med	0.03691687
beta_p_ci_up	0.1299842
incidence_mean	0.05418427
incidence_ci_low	0.0232912
incidence_ci_median	0.03738765
incidence_ci_up	0.2253016
thetaI_tp1_mean	0.007881001
thetaI_tp1_ci_low	0
thetaI_tp1_ci_med	0.001243307
thetaI_tp1_ci_up	0.06544006
thetaR_tp1_mean	0.04630327
thetaR_tp1_ci_low	0.02283992
thetaR_tp1_ci_med	0.03572774
thetaR_tp1_ci_up	0.1567203
Y_tp1_mean	0.007880377
Y_tp1_ci_low	0
Y_tp1_ci_med	0.001241012
Y_tp1_ci_up	0.06541359
R_tp1_mean	0.04630277
R_tp1_ci_low	0.02278114
R_tp1_ci_med	0.03575049
R_tp1_ci_up	0.156591
thetaI_tp2_mean	
thetaI_tp2_ci_low	
thetaI_tp2_ci_med	
thetaI_tp2_ci_up	
thetaR_tp2_mean	
thetaR_tp2_ci_low	
thetaR_tp2_ci_med	
thetaR_tp2_ci_up	
Y_tp2_mean	
Y_tp2_ci_low	
Y_tp2_ci_med	
Y_tp2_ci_up	
R_tp2_mean	
R_tp2_ci_low	
R_tp2_ci_med	
R_tp2_ci_up	
thetaR_max_mean	0.04630327
thetaR_max_ci_low	0.02283992
thetaR_max_ci_med	0.03572774
thetaR_max_ci_up	0.1567203
cumInf_mean	0.05418427
cumInf_ci_low	0.0232912
cumInf_ci_med	0.03738765
cumInf_ci_up	0.2253016
dthetaI_tp1_date	03/21/22
first_tp_mean	11/10/21
first_tp_ci_low	09/03/21
first_tp_ci_med	09/29/21
first_tp_ci_up	03/21/22
dthetaI_tp2_date	03/21/22
second_tp_mean	11/12/21
second_tp_ci_low	09/05/21
second_tp_ci_med	10/01/21
second_tp_ci_up	03/21/22
end_p_mean	03/07/22
end_p_ci_low	12/04/21
end_p_ci_med	03/21/22
end_p_ci_up	03/21/22
begin_str	09/03/2021
